ID,英文名稱,中文名稱,圖片,中國大陸譯名,更新日期
1217703,auxiliary memory,輔助記憶體,,辅助存储器 ,2012-11-26
1217704,availability,可用性,,可用性,2012-11-26
1217705,backbone,骨幹；基幹,,骨干;基础,2012-11-26
1217706,backtracking,回溯（法）,,回溯[法],2012-11-26
1217707,bandwidth,頻寬,,带宽; 频带宽度,2012-11-26
1217708,barcode,條碼,,条码,2012-11-26
1217709,barcode reader,條碼讀取器,,条形码阅读器,2012-11-26
1217710,barebone,準系統,,准系统,2012-11-26
1217711,base,基；庫；基數；基底,,"基座; 基础, 基数,基",2012-11-26
1217712,Basic Input/Output System,基本輸入輸出系統；基本輸出入系統,,基本输入输出系 统 ,2012-11-26
1217713,Big-5 code,大五碼；Big-5 碼,,大五码;Big-5码,2012-11-26
1217714,binary digit,（二進）位元,,二进制数字,2012-11-26
1217715,binary number system,二進制數系統,,二进制数字系统,2012-11-26
1217716,binary search,二元搜尋,,二分搜索 ,2012-11-26
1217717,bit per second,每秒位元數,,每秒传送位数,2012-11-26
1217718,bitmap,點陣圖；位元映像,,位图；点阵图;位映像,2012-11-26
1217719,bitmap image,點陣圖；點陣影像,,位图；位图映像,2012-11-26
1217720,blocks palette,區塊調色盤,,区块调色板,2012-11-26
1217721,Blog,部落格、網誌、博客,,网络日志，博客,2012-11-26
1217722,bluetooth,藍牙,,蓝牙,2012-11-26
1217723,Blu-ray,藍光,,蓝光,2012-11-26
1217724,Blu-ray disc,藍光光碟,,蓝光光碟,2012-11-26
1217725,Blu-ray DVD,藍光 DVD,,蓝光DVD,2012-11-26
1217726,Boolean,布林；布耳的,,布尔；布尔逻辑的,2012-11-26
1217727,Boot-type Virus,開機型病毒,,开机型病毒,2012-11-26
1217728,BotNet,殭屍網路,,僵尸网络,2012-11-26
1217729,bottom,底端,,"底部, 底端",2012-11-26
1217730,bottom Up,由下而上,,自底向上,2012-11-26
1217731,boundary condition,邊界條件,,边界条件,2012-11-26
1217732,branch,分支,,分支,2012-11-26
1217733,bridge,橋接器,,网桥：桥接器,2012-11-26
1217734,brightness,亮度,,亮度,2012-11-26
1217735,broadcast radio,廣播無線電,,无线电波,2012-11-26
1217736,browser,瀏覽器,,浏览器,2012-11-26
1217737,brute force,蠻力,,强力,2012-11-26
1217738,buffer,緩衝器,,缓冲器 ,2012-11-26
1217739,buffer overflow,緩衝器溢位,,缓冲区溢出,2012-11-26
1217740,bug,錯誤,,错误,2012-11-26
1217741,Bulletin Board System,電子佈告欄系統,,电子布告栏系统 ；公告板服务 ,2012-11-26
1217742,bus,匯流排,,总线 ,2012-11-26
1217743,bus width,匯流排寬度,,总线位宽,2012-11-26
1217744,business to business,企業對企業,,企业对企业（的电子商务）,2012-11-26
1217745,business to consumer,企業對消費者,,企业对消费者(的电子商务),2012-11-26
1217746,byte,位元組；拜,,字节；位元组,2012-11-26
1217747,cable modem,纜線數據機,,线缆（电缆）调制解调器,2012-11-26
1217748,cache,快取（記憶體）,,高速缓存；高速缓冲存储器 ,2012-11-26
1217749,cache memory,快取記憶體,,高速缓冲存储器,2012-11-26
1217750,carpal tunnel syndrome,腕隧道症候群,,腕管综合症,2012-11-26
1217751,carrier sense multiple access / collision detection,載波偵測多重存取/碰撞偵測,,载波复用通路/冲突检测,2012-11-26
1217752,Cathode Ray Tube,陰極射線管,,阴极射线管,2012-11-26
1217753,CD-Recordable,可錄式光碟,,可录式光盘,2012-11-26
1217754,CD-Rewriteable,可覆寫光碟,,可复写光碟,2012-11-26
1217755,CD-ROM Drive,CD-ROM驅動機,,CD-ROM驱动器；光盘驱动器,2012-11-26
1217756,CD-RW Drive,可抹寫式CD光碟機,,光碟烧录机,2012-11-26
1217757,Central Processing Unit,中央處理單元,,中央处理器,2012-11-26
1217758,certification authority,認證中心,,认证中心,2012-11-26
1217759,Champion Chip,冠軍晶片,,冠军芯片,2012-11-26
1217760,Character,字符；字元,,字符,2012-11-26
1217761,Charge Coupled Device,電荷耦合元件,,电荷耦合器件,2012-11-26
1217762,Charles Babbage,查理巴貝,,查尔斯·巴贝奇,2012-11-26
1217763,Charset,字元集,,字符集；字元集,2012-11-26
1217764,child,子節點,,子节点；子目录,2012-11-26
1217766,Chinese character code for information interchange ,中文資訊交換碼,,汉字信息交换码,2012-11-26
1217767,Chinese standard interchange code,中文標準交換碼,,中文标准交换码,2012-11-26
1217768,chip,晶片,,芯片,2012-11-26
1217769,chipset,晶片組,,芯片组；晶片组,2012-11-26
1217770,Ciphertext,密文,,密文,2012-11-26
1217771,circuit switching,電路交換；線路交換,,电路交换；线路交换,2012-11-26
1217772,class A IP address,A 類 IP 位址,,A类IP地址,2012-11-26
1217773,class B IP address,B 類 IP 位址,,B类IP地址,2012-11-26
1217774,class C IP address,C 類 IP 位址,,C类IP地址,2012-11-26
1217775,class D IP address,D 類 IP 位址,,D类IP地址,2012-11-26
1217776,class E IP address,E 類 IP 位址,,E类IP地址,2012-11-26
1217777,client,用戶端,,客户端,2012-11-26
1217778,client server,主從式架構,,客户服务器,2012-11-26
1217779,client server network,主從式網路,,主从式网路,2012-11-26
1217780,clock,時脈,,时钟,2012-11-26
1217781,clock cycle,時脈週期,,时钟周期 ,2012-11-26
1217782,clock multiplier factor,倍頻係數,,倍频系数,2012-11-26
1217783,clock period,時脈週期,,时钟周期,2012-11-26
1217784,clock pulse,時鐘脈波；計時脈波；時鐘脈衝,,时钟脉冲，定时脉冲,2012-11-26
1217785,clock rate,時鐘頻率,,时钟频率,2012-11-26
1217786,cloud computing,雲端運算,,"云计算, 云端运算",2012-11-26
1217787,cloud service,雲端服務,,云服务；云端服务,2012-11-26
1217788,cluster,叢集；群集,,聚类；机群,2012-11-26
1217789,CMY color mode,印刷三原色,,印刷三基色,2012-11-26
1217790,coaxial cable,同軸電纜,,同轴电缆,2012-11-26
1217791,coding,編碼,,编码 ,2012-11-26
1217792,collision,碰撞,,碰撞,2012-11-26
1217793,command,指令,,命令；指令,2012-11-26
1217794,commercial software,商用軟體,,商务软件,2012-11-26
1217795,communication protocol,通訊協定,,通信协议,2012-11-26
1217796,compact disc read only memory,唯獨光碟,,只读存贮型光盘,2012-11-26
1217797,compact disk,光碟,,光盘；光碟,2012-11-26
1217798,compiler,編譯程式；編譯器,,编译程序；编译器；编辑者,2012-11-26
1217799,complement,補數,,补码 ,2012-11-26
1217800,complementary metal-oxide semiconductor,互補性金屬氧化半導體,,互补金属氧化物半导体,2012-11-26
1217801,complex instruction set computer,複雜指令集電腦,,复杂指令集计算机,2012-11-26
1217802,computation,運算,,计算,2012-11-26
1217803,computational complexity,計算複雜性,,计算复杂性 ,2012-11-26
1217804,computational knowledge engine,計算式知識引擎,,计算知识引擎,2012-11-26
1217805,computer,電腦；計算機,,计算机；电脑,2012-11-26
1217806,computer abuse,電腦濫用；電腦誤用,,计算机乱用 ,2012-11-26
1217807,computer aided design,電腦輔助設計,,计算机辅助设计,2012-11-26
1217808,computer architecture,電腦架構,,计算机体系结构 ,2012-11-26
1217809,computer assisted instruction,電腦輔助教學,,计算机辅助教学,2012-11-26
1217810,computer assistive devices,電腦輔具,,计算机辅助设备,2012-11-26
1217811,computer ethics institute,電腦倫理協會,,电脑伦理协会,2012-11-26
1217812,computer graphics,電腦圖形；計算機圖學,,计算机图形学 ,2012-11-26
1217813,computer network,電腦網路；計算機網路,,计算机网络 ,2012-11-26
1217814,computer virus,電腦病毒,,计算机病毒 ,2012-11-26
1217815,computer-adide manufacturing,電腦輔助製造,,计算机辅助制造,2012-11-26
1217816,computer-aided design,電腦輔助設計,,计算机辅助设计,2012-11-26
1217817,computer-aided software engineering,電腦輔助軟體工程,,计算机辅助软件工程,2012-11-26
1217818,computer-assisted instruction,電腦輔助教學,,计算机辅助教学,2012-11-26
1217819,confidentiality,機密性,,秘密性 ,2012-11-26
1217820,connection hijacking,連線劫持,,连接劫持,2012-11-26
1217821,connection oriented service,連接導向服務,,面向连接服务,2012-11-26
1217822,connectionless service,非連接式服務,,无连接业务 ,2012-11-26
1217823,constant,常數,,常量,2012-11-26
1217824,consumer to business,消費者對企業,,消费者对企业,2012-11-26
1217825,consumer to consumer,消費者對消費者,,消费者对消费者,2012-11-26
1217826,contrast,對比,,反差；对比,2012-11-26
1217827,control bus,控制匯流排,,控制总线,2012-11-26
1217828,control bus,控制匯流排,,控制总线,2012-11-26
1217829,control unit,控制單元,,控制器；控制单元 ,2012-11-26
1217830,cookie,訊錄；網路餅乾,,网络小甜饼,2012-11-26
1217831,core,核心,,核心,2012-11-26
1217832,cracker,劊客,,黑客；解密高手,2012-11-26
1217833,creative commons,版權宣告,,创作共用,2012-11-26
1217834,cross talk,串音,,串音,2012-11-26
1217835,cross-site scripting,跨網站指令碼,,跨站式脚本；跨网站指令码,2012-11-26
1217836,currency,貨幣；流通,,"货币, 流通",2012-11-26
1217837,"cyan, magenta, yellow, and black",青、洋紅、黃、黑（印刷）四原色；印刷四原色,,"用于印刷的四分色（青,品红,黄,黑）",2012-11-26
1217838,cylinder,磁柱；圓柱,,柱面 ,2012-11-26
1217839,data backup,資料備份,,数据备份,2012-11-26
1217840,data bus,資料匯流排,,数据总线 ,2012-11-26
1217841,data link layer,資料連結層,,数据链路层,2012-11-26
1217842,data mining,資料探勘,,数据采掘；数据挖掘 ,2012-11-26
1217843,data structure,資料結構,,数据结构,2012-11-26
1217844,data transfer time,資料傳輸時間,,数据传送时间,2012-11-26
1217845,data type,資料型態,,数据类型 ,2012-11-26
1217846,database,資料庫,,数据库,2012-11-26
1217847,debug,除錯,,调试；排错,2012-11-26
1217848,decimal,十進位,,十进制,2012-11-26
1217849,decimal number system,十進位數字系統,,十进制数字系统,2012-11-26
1217850,decode,解碼,,解码 ,2012-11-26
1217851,decoder,解碼器,,解码器；译码器,2012-11-26
1217852,decryption,解密,,脱密,2012-11-26
1217853,deep blue,深藍電腦,,深蓝,2012-11-26
1217854,definiteness,明確性,,确定性；清晰度,2012-11-26
1217855,delay,延遲,,延迟 ,2012-11-26
1217856,denial of service,阻斷服務,,拒绝服务,2012-11-26
1217857,dennis ritchie,里奇（C 語言發明者）,,丹尼斯·里奇,2012-11-26
1217858,Department of Defense,（美國）國防部,,美国国防部,2012-11-26
1217859,desktop,桌面,,桌面 ,2012-11-26
1217860,dictionary attack,字典式攻擊,,字典式攻击,2012-11-26
1217861,digital,數位,,数字,2012-11-26
1217862,digital archive,數位典藏,,数位典藏,2012-11-26
1217863,digital audio coding,音訊編碼,,音讯编码,2012-11-26
1217864,digital camera,數位相機,,数字照相机 ,2012-11-26
1217865,digital certificate,數位憑證,,数字证书 ,2012-11-26
1217866,digital divide,數位落差,,数字鸿沟,2012-11-26
1217867,digital home,數位家庭,,数位家庭,2012-11-26
1217868,digital learning,數位學習,,数位学习,2012-11-26
1217869,digital logic circuit,數位邏輯電路,,数字逻辑电路,2012-11-26
1217870,digital rights management,數位著作權管理,,数字版权管理,2012-11-26
1217871,digital signal,數位訊號；數位信號,,数字信号 ,2012-11-26
1217872,digital signal processing,數位訊號處理；數位信號處理,,数字信号处理 ,2012-11-26
1217873,digital single-lens reflex,單眼數位相機,,数码单境反光相机,2012-11-26
1217874,digital to analog converter,數位類比轉換器,,数模转换器 ,2012-11-26
1217875,digital versatile disc,多樣化數位光碟,,数字[多功能光]碟 ；数字影碟 ,2012-11-26
1217876,digital watermarking,數位浮水印,,数字水印,2012-11-26
1217877,digitize,數位化,,数字化,2012-11-26
1217878,direct memory access,直接記憶體存取,,直接存储器存取 ,2012-11-26
1217879,directory,目錄,,目录,2012-11-26
1217880,disk access time,磁碟存取時間,,磁盘存取时间,2012-11-26
1217881,disk defrag,磁碟重組,,磁盘碎片整理程序,2012-11-26
1217882,disk operating system,磁碟作業系統,,磁盘操作系统,2012-11-26
1217883,display card,顯示卡,,显示卡,2012-11-26
1217884,distance learning,遠距教學,,远程教育,2012-11-26
1217885,distant learning,遠距學習,,远程教学；远距学习,2012-11-26
1217886,distributed denial of service,分散式拒絕服務,,分布式拒绝服务,2012-11-26
1217887,distributions,發行套件,,套件,2012-11-26
1217888,divergent thinking,發散式思考,,发散型思维 ,2012-11-26
1217889,divide and conquer,分治法；各個擊破法；分割擊破法,,分治[法] ,2012-11-26
1217890,DNS server,DNS 伺服器,,域名服务器,2012-11-26
1217891,domain name,網域名稱 ,,域名 ,2012-11-26
1217892,domain name system,網域名稱系統,,域名系统 ,2012-11-26
1217893,domain name system server,網域名稱伺服器,,域名服务器,2012-11-26
1217894,dot per inch,每英寸可列印的點數,,每英寸点数,2012-11-26
1217895,dot pitch,點距,,点距,2012-11-26
1217896,dot-matrix printer,點矩陣式列印機,,点阵打印机,2012-11-26
1217897,double-precision floating-point,倍精準度浮點數,,双精度浮点数,2012-11-26
1217898,download,下載,,下载,2012-11-26
1217899,dual-core,雙核心,,双核,2012-11-26
1217900,dual-core processor,雙核心處理器,,双核处理器,2012-11-26
1217901,DVD-ROM,唯讀式DVD光碟機,,高密度只读光盘,2012-11-26
1217902,dynamic host configuration protocol,動態主機配置協定,,动态主机配置协议 ,2012-11-26
1217903,dynamic random access memory,動態隨機存取記憶體,,动态随机[存取]存储器,2012-11-26
1217904,E-cycle,執行週期,,"E周期, 执行周期",2012-11-26
1217905,Edgar F. Codd,柯德（關聯式資料庫發明者）,,埃德加·科德（关系数据库发明者）,2012-11-26
1217906,effectiveness,有效性,,能行性；有效性,2012-11-26
1217907,electrically EPROM,可電子清除的唯獨記憶體,,电可擦可编程只读存储器,2012-11-26
1217908,electronic commerce,電子商務,,电子商务,2012-11-26
1217909,electronic discrete variable automatic computer,EDVAC 電腦,,电子离散变量自动计算机,2012-11-26
1217910,Electronic mail,電子郵件,,电子邮件,2012-11-26
1217911,electronic numerical integrator and computer,ENIAC 電腦,,电子数字积分计算机,2012-11-26
1217912,electronic toll collection,電子收費系統；電子化道路收費系統,,电子不停车收费系统；电子收费系统,2012-11-26
1217913,embedded computer,嵌入式電腦,,嵌入式计算机,2012-11-26
1217914,embedded system,嵌入式系統,,嵌入式系统,2012-11-26
1217915,encoding,編碼,,编码,2012-11-26
1217916,encoding system,編碼系統,,编码系统,2012-11-26
1217917,enhanced parallel port,增強型平行埠,,增强型并行端口,2012-11-26
1217918,environmental protection agency,美國環境保護署,,（美）环境保护署,2012-11-26
1217919,erasable PROM,可清除可程式唯讀記憶體,,可擦[可]编程 只读存储器 ,2012-11-26
1217920,ethernet,乙太網路,,以太网 ,2012-11-26
1217921,European Organisation for Nuclesr Research,歐洲核子研究組織,,欧洲核子研究中心,2012-11-26
1217922,ExaByte,艾位元組,,艾字节,2012-11-26
1217923,exclusive OR,互斥或,,异或；互斥或,2012-11-26
1217924,execute,執行,,执行,2022-08-11
1217925,execution cycle,執行週期,,执行周期,2012-11-26
1217926,expert system,專家系統,,专家系统 ,2012-11-26
1217927,exponent,指數,,指数,2012-11-26
1217928,expression,運算式,,表达式,2012-11-26
1217929,extended ASCII code,擴充 ASCII 碼,,扩充ASCII码,2012-11-26
1217930,extended binary coded decimal interchange code,延伸二進制編碼十進交換碼,,扩充的二—十进制交换码,2012-11-26
1217931,external bus,外部匯流排,,外部总线,2012-11-26
1217932,external clock,外部鐘訊,,外部时钟,2012-11-26
1217933,external frequency,外頻,,外频,2012-11-26
1217934,external SATA,外部序列先進技術附接；外部序列先進技術附件,,外部串行高级技术附件,2012-11-26
1217935,extranet,商際網路；企業間網路,,外联网,2012-11-26
1217936,factory automation,工廠自動化,,工厂自动化,2012-11-26
1217937,fetch,擷取 ,,读取 ,2012-11-26
1217938,fetch cycle,擷取週期,,读取周期,2012-11-26
1217939,fiber,光纖,,光纤,2012-11-26
1217940,fiber optics,光纖,,光纤,2012-11-26
1217941,fiber to the building,光纖到大樓,,光纤到大楼,2012-11-26
1217942,fiber to the curb,光纖到路側,,光纤到路边 ,2012-11-26
1217943,fiber to the home,光纖到府,,光纤到户,2012-11-26
1217944,file,檔案,,文件,2012-11-26
1217945,file allocation,檔案配置,,文件分配,2012-11-26
1217946,file management,檔案管理,,文件管理 ,2012-11-26
1217947,file path,檔案路徑,,文件路径,2012-11-26
1217948,file transfer protocol,檔案傳輸協定,,文件传输协议,2012-11-26
1217949,file-type virus,檔案型病毒,,档案型病毒,2012-11-26
1217950,filp-flop,正反器,,正反器,2012-11-26
1217951,filter software,過濾軟體,,过滤软件；过滤器软件,2012-11-26
1217952,finiteness,有限性,,有限性,2012-11-26
1217953,firewall,防火牆,,防火墙,2012-11-26
1217954,firewire,火線,,火线,2012-11-26
1217955,firmware,韌體,,固件；韧件,2012-11-26
1217956,first in first out,先進先出,,先进先出,2012-11-26
1217957,flash disk,快閃碟；隨身碟,,闪存盘；随身碟,2012-11-26
1217958,flash memory,快閃記憶體,,闪速存储器 ,2012-11-26
1217959,flash memory card,快閃記憶卡,,闪存卡,2012-11-26
1217960,flash ROM,快閃記憶體,,闪速存储器,2012-11-26
1217961,flash video,Flash 串流影音規格,,先进的视频分享技术,2012-11-26
1217962,Flip-flop,正反器,,触发器,2012-11-26
1217963,floating-point number,浮點數,,浮点数,2012-11-26
1217964,floating-point operation,浮點運算,,浮点运算,2012-11-26
1217965,floating-point unit,浮點單元,,浮点单元,2012-11-26
1217966,floppy disk,軟式磁碟機,,软磁盘 ,2012-11-26
1217967,flow chart,流程圖,,流程图,2012-11-26
1217968,folder,資料夾,,文件夹,2012-11-26
1217969,fool-proof design,防呆設計,,防愚设计,2012-11-26
1217970,format,格式；製作格式,,格式,2012-11-26
1217971,formatting,格式化,,格式化,2012-11-26
1217972,FORTRAN,FORTRAN 語言,,FORTRAN 语言,2012-11-26
1217973,fourth generation language,第四代語言,,第四代语言,2012-11-26
1217974,frame,框；資訊框,,帧；片格,2012-11-26
1217975,free software,自由軟體,,自由软件,2012-11-26
1217976,freeware,免費軟體,,免费软件,2012-11-26
1217977,front,前端,,前端,2012-11-26
1217978,front side bus,前側匯流排,,前端总线,2012-11-26
1217979,gamepad,遊戲台,,游戏手柄；游戏控制器,2012-11-26
1217980,"garbage in,  garbage out",垃圾進垃圾出,,垃圾进，垃圾出,2012-11-26
1217981,gateway,閘道器,,网关 ,2012-11-26
1217982,general packet radio service,通用封包無線電服務,,通用分组无线业务 ,2012-11-26
1217983,general-purpose computer,通用型電腦,,通用计算机,2012-11-26
1217984,geographic information system,地理資訊系統,,地理信息系统,2012-11-26
1217985,gesture recognition control,手勢辨識控制,,手势识别控制,2012-11-26
1217986,Giga Bits,吉位元；十億位元,,千兆位,2012-11-26
1217987,Giga Hertz,吉赫,,千兆赫兹；千兆赫,2013-05-03
1217988,gigabit per second ,每秒十億位元,,每秒吉比特,2012-11-26
1217989,GigaBytes,吉位元組；十億位元組,,千兆字节；十亿位元组,2012-11-26
1217990,global position system,全球定位系統,,全球定位系统 ,2012-11-26
1217991,global positioning system,全球定位系統,,全球定位系统,2012-11-26
1217992,global system for mobile communications,全球行動通訊系統,,全球移动通信系统 ,2012-11-26
1217993,Grace Hopper,霍普（COBOL 語言創始者）,,赫柏,2012-11-26
1217994,graphical user interface,圖形化使用者介面,,图形用户界面 ,2012-11-26
1217995,graphics interchange format,圖形交換格式,,图形交换格式,2012-11-26
1217996,greedy method,貪心法則,,贪心法,2012-11-26
1217997,green IT,綠色資訊科技,,绿色IT； 绿色科技 ,2012-11-26
1217998,hacker,駭客,,黑客,2012-11-26
1217999,hard disk,硬碟,,硬磁盘；硬盘,2012-11-26
1218000,hard disk drive,硬式磁碟機,,硬盘驱动器,2012-11-26
1218001,hardware,硬體,,硬件,2012-11-26
1218002,head,頭；磁頭,,磁头,2012-11-26
1218003,head mounted display,頭戴顯示裝置,,头戴式显示器 ,2012-11-26
1218004,header,標頭,,首部 ,2012-11-26
1218005,hertz,赫,,赫[兹],2013-05-07
1218006,hexadecimal,十六進位,,十六进制,2012-11-26
1218007,hexadecimal number system,十六進位數系統；十六進制,,十六进制数系统；十六进制,2012-11-26
1218008,high definition multimedia interface,高畫質多媒體介面；高解析度多媒體介面,,高清晰多媒体接口; 高清晰度多媒体接口介面,2012-11-26
1218009,high definition versatile disc ,高畫質通用光碟,,高清数字多功能光碟,2012-11-26
1218010,high speed downlink packet access,高速下載封包存取,,高速下行分组接入,2012-11-26
1218011,high-level language,高階語言,,高级语言,2012-11-26
1218012,HiNet,HiNet 網路,,HiNet网络,2012-11-26
1218013,Hollerith,何樂利；打洞卡,,何勒里斯代码；打洞卡,2012-11-26
1218014,holographic display,全像式顯示器,,全息显示,2012-11-26
1218015,holographic versatile disc,全像通用光碟,,全息通用光盘,2012-11-26
1218016,home page,首頁,,主页,2012-11-26
1218017,home use applications,家用軟體,,家用软件,2012-11-26
1218018,homepage,首頁,,主页,2012-11-26
1218019,horizontal application,水平應用,,水平应用,2012-11-26
1218020,horizontal thinking,水平式（邏輯）思考,,水平思考,2012-11-26
1218021,host address,主機位址,,主机地址,2012-11-26
1218022,host ID,主機位址；主機編號；主機 ID,,主机号；主机地址,2012-11-26
1218023,hot swap,熱插拔,,热插拔,2012-11-26
1218024,hot-plugging,熱插入,,热插入,2012-11-26
1218025,hotspot,（無線上網）熱點,,热点,2012-11-26
1218026,hub,集線器,,集线器,2012-11-26
1218027,Huffman code,霍夫曼碼,,霍夫曼编码,2012-11-26
1218028,Huffman's coding,霍夫曼編碼法,,霍夫曼编码法,2012-11-26
1218029,Huffman's encoding,霍夫曼編碼法,,霍夫曼编码法,2012-11-26
1218030,hyperlink,超鏈結,,超链接 ,2012-11-26
1218031,hypertext,超文件,,超文本,2012-11-26
1218032,HyperText Markup Language,超文件標示語言,,超文本置标语言,2012-11-26
1218033,HyperText Tranafer Protocol,超文件傳輸協定,,超文本传输协议,2012-11-26
1218034,IBM,國際商業機器股份有限公司,,美国国际商用机器公司,2012-11-26
1218035,icon,圖像；圖符,,图符；图标  ,2012-11-26
1218036,I-cycle,指令週期,,指令周期,2012-11-26
1218037,IEEE 1394,IEEE 1394 高效能串聯匯流排,,火线接口；IEEE 1394,2012-11-26
1218038,image vector,影像向量,,图像向量,2012-11-26
1218039,index,索引；指標,,索引[信号];变址,2012-11-26
1218040,index allocation,索引配置,,索引分配,2012-11-26
1218041,index search,索引搜尋,,索引搜索,2012-11-26
1218042,index value,索引值,,给定值,2012-11-26
1218043,information appliances,資訊家電,,信息家电,2012-11-26
1218044,information ethics,資訊倫理,,信息伦理,2012-11-26
1218045,information systems,資訊系統,,信息系统,2012-11-26
1218046,infrared,紅外線,,红外线,2012-11-26
1218047,infrared radiation,紅外線輻射,,红外线辐射,2012-11-26
1218048,ink-jet printer,噴墨列印機,,喷墨打印机,2012-11-26
1218049,input,輸入,,输入,2012-11-26
1218050,input unit,輸入單元；輸入裝置,,输入设备 ,2012-11-26
1218051,input/output,輸入/輸出；輸出入,,输入/输出,2012-11-26
1218052,instant messaging,即時通訊,,即时通讯,2012-11-26
1218053,Institute of Electrical and Electronic Engineer,（美國）電機電子工程師學會,,美国电气和电子工程师协会,2012-11-26
1218054,instruction cycle,指令週期,,指令周期,2012-11-26
1218055,instruction register,指令暫存器,,指令寄存器 ,2012-11-26
1218056,integer,整數,,整数,2012-11-26
1218057,integrated circuit,積體電路,,集成电路 ,2012-11-26
1218058,integrated device electronics,IDE 介面；整合設備電子介面,,集成电路设备,2012-11-26
1218059,integrity,完整性,,完整性,2012-11-26
1218060,intellectual property right (IPR),智慧財產權,,<p>知识产权</p>,2021-04-20
1218061,intelligent transportation system,智慧型交通運輸系統,,智能交通系统,2012-11-26
1218062,intermediate station,中間站,,中间站 ,2012-11-26
1218063,internal bus,內部匯流排,,内部总线,2012-11-26
1218064,internal clock,內鐘訊,,"内时标,内时钟",2012-11-26
1218065,internal frequency,內頻,,内频,2012-11-26
1218066,international organization for standardization,國際標準組織,,国际标准化组织,2012-11-26
1218067,international telecommunication union,國際電信聯盟,,国际电信联盟,2012-11-26
1218068,Internet,網際網路,,互联网，因特网,2012-11-26
1218069,Internet addiction disorder,網路成癮症；嗜網症,,网路成瘾症,2012-11-26
1218070,Internet content provider,網際網路內容提供者,,因特网内容提供 者,2012-11-26
1218071,Internet Corporation for Assigned Names and Numbers,網際網路指定名稱與位址管理機構；ICANN 機構,,互联网名称与数字地址分配机构,2012-11-26
