ID,英文名稱,中文名稱,圖片,中國大陸譯名,更新日期
1262042,arc cutting,電弧切割,,电弧切割,2012-11-26
1262043,arc furnace,電弧爐,,电弧炉,2012-11-26
1262044,arc spot welding,電弧點銲,,电弧点焊,2012-11-26
1262045,arc stabilizer,電弧穩定器,,稳弧剂,2012-11-26
1262046,arc welding,電弧熔接；弧銲,,电弧焊,2012-11-26
1262047,arc welding robot,電弧銲接機器人,,弧焊机器人,2012-11-26
1262048,arch,拱背角；拱形件,,拱,2012-11-26
1262049,Archimedes spiral,Archimedes 蝸線,,阿基米德螺线,2012-11-26
1262050,area ratio,面積比,,面积比,2012-11-26
1262051,arm,臂；幅；行星架；武裝；軍械；備射；備炸,,摇臂；托架,2012-11-26
1262052,arm elevator,鏈臂升降機,,托架提升机,2012-11-26
1262053,armature,電樞,,衔铁,2012-11-26
1262054,array,陣列,,阵,2012-11-26
1262055,articulated connecting rod,副連桿,,主副连杆,2012-11-26
1262056,aspect ratio,長寬比；展弦比；縱橫比,,高宽比；展弦比；叶片展弦比,2012-11-26
1262057,assembly,裝配；總成 ；組合件,,装配,2012-11-26
1262058,assembly drawing,裝配圖；組合圖,,装配图,2012-11-26
1262059,Assur group,亞蘇群,,阿苏尔杆组,2012-11-26
1262060,asymptotic stability,漸近穩定性,,渐近稳定性,2012-11-26
1262061,atmospheric condenser,大氣冷凝器；大氣凝結器,,淋激式冷凝器,2012-11-26
1262062,atomization,霧化,,雾化,2012-11-26
1262063,attachment,附件；附屬農具,,挂接,2012-11-26
1262064,attack angle,攻角,,冲角,2012-11-26
1262065,"attemperator,desuperheater",調溫器；過熱回降器；減熱器,,减温器,2012-11-26
1262066,audible sound,可聽聲音,,可听声,2012-11-26
1262067,austenite,沃斯田鐵；沃斯田體,,奥氏体,2012-11-26
1262068,automatic clutch,自動離合器,,自动离合器,2012-11-26
1262069,automatic control,自動控制,,自动控制,2012-11-26
1262070,automatic control system,自動控制系統,,自动控制系统,2012-11-26
1262071,automatic feed,自動進給；自動進刀,,自动进给,2012-11-26
1262072,automatic monitoring,自動監視,,自动监测,2012-11-26
1262073,automatic shift,自動移位；自動換擋,,自动换档,2012-11-26
1262074,"automatic transmission,AT",自動變速；自動發報,,自动液力变速器,2012-11-26
1262075,automatic welding,自動熔接；自動焊接,,自动焊,2012-11-26
1262076,availability,可用度；利用率,,可用性,2012-11-26
1262077,axial clearance,軸向間隙；軸向淨空,,轴向间隙,2012-11-26
1262078,axial flow turbine,軸流式渦輪機,,轴流式水轮机,2012-11-26
1262079,axial load,軸向負載,,轴向载荷,2012-11-26
1262080,axial pitch,軸向節距,,轴向节距；轴向齿距,2012-11-26
1262081,axial plane,軸線平面,,轴平面,2012-11-26
1262082,axial-flow pump,軸流泵,,轴流泵,2012-11-26
1262084,axis of rotation,轉動軸線,,旋转轴,2012-11-26
1262085,axle,車軸；輪軸,,车桥,2012-11-26
1262086,axle housing,軸殼；軸座,,桥壳,2012-11-26
1262087,axle load,軸載重；軸負荷,,轴荷,2012-11-26
1262088,axode,軸線面,,瞬轴面,2012-11-26
1262089,axonometric projection,不等角投影,,轴测投影,2012-11-26
1262090,azeotropic mixture,同沸混合物,,共沸制冷剂,2012-11-26
1262091,back cone,背圓錐,,背锥[面],2012-11-26
1262092,back cone angle,背圓錐角,,背锥角,2012-11-26
1262093,back cone distance,背圓錐距離,,背锥距,2012-11-26
1262094,back pressure,反壓；背壓,,背压,2012-11-26
1262095,back pressure regulator,背壓調整器,,背压调节器,2012-11-26
1262096,back stay,後支桿；後拉索,,斜撑,2012-11-26
1262097,back weld,背墊熔接,,封底焊道,2012-11-26
1262098,backhand welding,右向銲法,,右焊法,2012-11-26
1262099,backing,後退；背襯；支材；逆轉,,焊接衬垫,2012-11-26
1262100,backing bead,背墊熔接聯珠,,打底焊道,2012-11-26
1262101,backing sand,背砂,,背砂,2012-11-26
1262102,backstep sequence,後退分段次序,,分段退焊,2012-11-26
1262103,back-to-back arrangement,背向排列,,背对背配置,2012-11-26
1262104,baffle plate,折流板；擋板；阻板,,缝隙挡板,2012-11-26
1262105,bag,（氣墊船圍裙的）囊；滿風,,料袋,2012-11-26
1262106,bag filter,袋濾器,,袋式过滤器,2012-11-26
1262107,"baggage compartment,laggage compartment",行李艙,,行李舱,2012-11-26
1262108,bainite,變軔體,,贝氏体,2012-11-26
1262109,balance,均衡；平衡；天平,,天平,2012-11-26
1262110,balance weight,平衡載重；配重；砝碼,,平衡重；平衡配重,2012-11-26
1262111,balanced draft,均衡通氣,,平衡通风,2012-11-26
1262112,balanced valve,均衡閥；均壓閥,,平衡式阀,2012-11-26
1262113,balancing,均衡；平衡,,平衡,2012-11-26
1262114,balancing machine,均衡測驗機；平衡試驗機,,平衡机,2012-11-26
1262115,balancing speed,均衡速率,,平衡转速,2012-11-26
1262116,ball bearing,滾珠軸承,,球轴承,2012-11-26
1262117,ball handle,球形把手,,球头手柄,2012-11-26
1262118,ball screw,滾珠螺桿,,滚珠丝杠副,2012-11-26
1262119,ball valve,球閥,,球阀,2012-11-26
1262120,ballast,壓載；配重；道碴；壓艙,,压重,2012-11-26
1262121,ballast pump,壓艙水泵；壓載泵,,压舱泵,2012-11-26
1262122,ballistic galvanometer,衝擊電流計,,冲击检流计,2012-11-26
1262123,band,帶；波段；頻帶,,下环,2012-11-26
1262124,band brake,帶式煞車；帶軔,,带式制动器,2012-11-26
1262125,banded structure,條狀組織,,带状组织,2012-11-26
1262126,banking fire,封火,,压火,2012-11-26
1262127,bar,桿；棒；條；巴（壓力單位）,,棒料,2012-11-26
1262128,barometric condenser,氣壓凝結器,,混合式冷凝器,2012-11-26
1262129,barrel plating,滾筒電鍍；回轉電鍍,,滚镀,2012-11-26
1262130,barring,車削；轉動；迴轉,,盘车,2017-07-18
1262131,base,鹼；基；底座；底數；機座,,底座；安装面；基距,2012-11-26
1262132,base circle,基圓,,基圆,2012-11-26
1262133,base cylinder,基礎圓柱；基圓柱面,,基圆柱面,2012-11-26
1262134,base diameter,基圓直徑,,基圆直径,2012-11-26
1262135,base helix,基圓柱螺旋機,,基圆螺旋线,2012-11-26
1262136,base pitch,基本節鉅，基節,,基圆齿距,2012-11-26
1262137,basic rack,基準齒條,,基本齿条,2012-11-26
1262138,basic size,基本尺寸（基本大小）,,基本尺寸,2012-11-26
1262139,basicity,鹼度,,碱度,2012-11-26
1262140,basket,吊艙,,吊篮,2012-11-26
1262141,batch furnace,分批熔爐,,间歇式炉,2012-11-26
1262142,bath lubrication,浸油潤滑法,,油浴润滑,2012-11-26
1262143,bathtub curve,浴缸形曲線,,浴盆曲线,2012-11-26
1262144,battery,電池組；電池；組；砲組,,蓄电池,2012-11-26
1262145,battery carrier,電池架,,电池承载装置,2012-11-26
1262146,bead,銲珠；圓緣；準星；卷邊,,焊道；胎圈,2012-11-26
1262147,beam,梁；樑；束,,横梁,2012-11-26
1262148,bearing,軸承；方位；航向,,轴承；刀承,2012-11-26
1262149,bearing disc,止推軸承盤,,承压盘,2012-11-26
1262150,bearing housing,軸承殼；軸承箱；軸承座,,轴承体；轴承箱,2012-11-26
1262151,bearing liner,軸承裹襯,,轴承衬,2012-11-26
1262152,bearing pedestal,軸承台,,轴承座,2012-11-26
1262153,bearing ring,軸承油環,,轴承套圈,2012-11-26
1262154,bed,床；台；底,,砂床；床身,2012-11-26
1262155,bel,貝（音量單位）,,贝尔,2012-11-26
1262156,bell,鐘；鈴,,钟罩,2012-11-26
1262157,bellows,風箱（皮老虎）；伸縮囊,,[密封]波纹管,2012-11-26
1262158,belt,皮帶；帶,,带束层,2012-11-26
1262159,belt conveyor,帶式運送機,,带式输送机,2012-11-26
1262160,belt drive,皮帶驅動,,带传动,2012-11-26
1262161,bench lathe,檯式車床,,台式车床,2012-11-26
1262162,bench test,工作台試驗,,台架试验,2012-11-26
1262163,bench vice,檯鉗,,台虎钳,2012-11-26
1262164,bending,彎曲,,弯曲,2012-11-26
1262165,bending vibration,彎曲振動,,弯曲振动,2012-11-26
1262166,beryllium bronze,鈹青銅,,铍青铜,2012-11-26
1262167,bevel angle,斜角,,坡口面角度,2012-11-26
1262168,bevel gear,斜齒輪,,锥齿轮,2012-11-26
1262169,bimetallic thermometer,雙金屬溫度計,,双金属温度计,2012-11-26
1262170,binder,黏結劑；包敷物；捆束收割機；緊箍；砂箱夾,,[粉末冶金]黏结剂,2012-11-26
1262171,binocular microscope,雙目顯微鏡,,双目显微镜,2012-11-26
1262172,biosensor,生物感測器,,生物传感器,2012-11-26
1262173,bit,位元；比（單位）；鑽錐；刀尖塊,,钎头,2012-11-26
1262174,black heart malleable cast iron,黑心展性鑄鐵,,黑心可锻铸铁,2012-11-26
1262175,blade,葉片；刀片；輪葉；旋翼,,叶片；刀条,2012-11-26
1262176,blade angle,葉片角,,叶片角；叶片安放角,2012-11-26
1262177,blade carrier,刀架；刀箱,,静叶持环,2012-11-26
1262178,"blade disk,blade wheel",葉輪,,叶轮,2012-11-26
1262179,blade height,輪葉高度,,叶片高度,2012-11-26
1262180,blade inlet angle,輪葉入口角；葉片人流角,,叶片进口角,2012-11-26
1262181,blade loss,葉片損失,,叶片损失,2012-11-26
1262182,blade opening,葉片間距,,叶片开口,2012-11-26
1262183,blade outlet angle,輪葉出口角；葉片出流角,,叶片出口角,2012-11-26
1262184,blade root,葉根,,叶根,2012-11-26
1262185,blade seal,輪葉密封,,叶片汽封,2012-11-26
1262186,blade wheel,葉輪,,叶轮,2012-11-26
1262187,blade width,螺葉寬度,,叶宽,2012-11-26
1262188,blank,毛胚；胚料,,毛坯；坯件,2012-11-26
1262189,blanking,遮沒；遮蔽,,冲裁；落料,2012-11-26
1262190,blanking die,下料衝模,,落料模,2012-11-26
1262191,blast heater,鼓風加熱器,,热风器,2012-11-26
1262192,blast wave,衝擊波；爆炸波,,爆炸波,2012-11-26
1262193,"bleed air,extraction air",排氣,,抽气,2012-11-26
1262194,bleeding,分供；放氣；放水；瀝出（鑄造）；出血,,渗析,2012-11-26
1262195,blind riser,暗冒口,,暗冒口,2012-11-26
1262196,blinding,堵塞,,堵塞,2012-11-26
1262197,block,船段結構；塊；滑車,,黏[胶]模,2012-11-26
1262198,block brake,塊狀軔；塊狀煞車,,块式制动器,2012-11-26
1262199,block chain,塊環鏈；滑車鏈,,块链,2012-11-26
1262200,block diagram,方塊圖,,框图,2012-11-26
1262201,block sequence welding,間段熔接法；間段銲接法,,分段多层焊,2012-11-26
1262202,bloom,中胚軋機；中胚,,钢化彩虹,2012-11-26
1262203,blow,爆炸；吹除；鼓風,,打击,2012-11-26
1262204,blow-off,拋射分離；吹洩,,吹除；放水；放气,2012-11-26
1262205,blow-off valve,吹洩閥,,放气阀,2012-11-26
1262206,board drop hammer,板落槌,,夹板锤,2012-11-26
1262207,body,體；車體；船體,,刀体；车身,2012-11-26
1262208,bogie,轉向架；不明機；多輪起落架；戰車地輪,,台车；平衡台车,2012-11-26
1262209,bogie wheel,承載輪,,支承轮,2012-11-26
1262210,boil,沸騰；汽化,,胶合层气泡,2012-11-26
1262211,boiler,鍋爐,,锅炉,2012-11-26
1262212,boiler feed pump,鍋爐給水泵,,锅炉给水泵,2012-11-26
1262213,boiler water,鍋爐水,,锅水,2012-11-26
1262214,boiling-out,煮煉,,煮炉,2012-11-26
1262215,bolt,螺栓,,螺栓,2012-11-26
1262216,bond,接合；黏合；膠合,,结合剂,2012-11-26
1262217,boom,構架；弔桿；直樑；伸縮套管；爆炸聲；桁管（動靜壓）；飄管（空中加油）；縱帆下桁,,海侧悬臂,2012-11-26
1262218,boost control,增壓器調整裝置,,增压补偿器,2012-11-26
1262219,boost pressure,增壓壓力,,增压压力,2012-11-26
1262220,booster pump,增壓泵,,增压泵；前置泵,2012-11-26
1262221,boring,搪孔,,镗削,2012-11-26
1262222,boring head,搪刀頭,,镗头,2012-11-26
1262223,boring tool,搪孔刀具,,镗刀,2012-11-26
1262224,boron carbide,碳化硼,,碳化硼,2012-11-26
1262225,bottom clearance,底隙,,顶隙,2012-11-26
1262226,bottom dead center,下死點,,下止点,2012-11-26
1262227,bottom land,齒間底面；齒底,,齿槽底面,2012-11-26
1262228,bottom view,底視圖,,仰视图,2012-11-26
1262229,boundary lubrication,邊際潤滑；界面潤滑,,边界润滑,2012-11-26
1262230,Bourdon tube,波頓管,,<p>弹簧管</p>,2012-11-26
1262231,Bourdon tube pressure gauge,波頓管壓力計,,<p>弹簧管压力表；弹簧管式压力表</p>,2012-11-26
1262232,"bowsill,stringer",桁條；從梁,,系梁,2012-11-26
1262233,box girder,箱形樑,,箱形主梁,2012-11-26
1262234,box parallel,空心平行塊,,方箱,2012-11-26
1262235,brace,拉條；支撐線；撐臂；牽條,,定位拉条,2012-11-26
1262236,bracket,托架；肘板,,托翼,2012-11-26
1262237,carrier frame,托架；肘板,,托架,2012-11-26
1262238,brake,煞車；制動器,,制动器,2012-11-26
1262239,brake arm,軔臂；煞車臂,,制动臂,2012-11-26
1262240,brake cylinder,軔缸；煞車缸,,制动油缸,2012-11-26
1262241,brake drum,煞車鼓；軔筒,,制动鼓,2012-11-26
1262242,brake lining,煞車襯,,制动衬片；制动衬带,2012-11-26
1262243,brake mean effective pressure,制動平均有效壓力,,平均有效压力,2012-11-26
1262244,brake shoe,軔塊；煞車塊；煞車蹄片,,闸块；制动蹄,2012-11-26
1262245,brake thermal efficiency,制動熱效率,,有效热效率,2012-11-26
1262246,brake torque,制動扭矩,,有效转矩；有效扭矩,2012-11-26
1262247,brake wheel,手軔輪；手煞車輪,,制动轮,2012-11-26
1262248,braking distance,煞停距離；軔距,,制动距离,2012-11-26
1262249,braking force coefficient,煞車阻力係數,,制动力系数,2012-11-26
1262250,braking mechanism,制動機構,,制动机构,2012-11-26
1262251,braking torque,制動扭矩,,制动力矩,2012-11-26
1262252,branch pipe,支管,,叉管,2012-11-26
1262253,brass,黃銅,,黄铜,2012-11-26
1262254,Brayton cycle,布雷登循環,,布雷顿循环,2012-11-26
1262255,brazing,銅焊；硬焊,,硬钎焊,2012-11-26
1262256,break away,脫離,,侧滑,2012-11-26
1262257,breaker,軋碎機；破土犁；斷電器；碎浪；遮斷器；拆船廠,,缓冲层,2012-11-26
1262258,breakout force,起動力,,破碎挖掘力,2012-11-26
1262259,breather,通氣管；通氣孔；通氣層,,换气装置,2012-11-26
1262260,Bresse normal circle,切線圓,,法向圆,2012-11-26
1262261,bridge,橋；結橋；橋艛；橋形接合器,,连接梁；桥架,2012-11-26
1262262,"bridge crane,overhead traveling crane",橋式起重機；高架移動起重機,,桥式起重机,2012-11-26
1262263,bridging,架橋[現象],,搭桥,2012-11-26
1262264,bright annealing,輝面退火,,光亮退火,2012-11-26
1262265,brine cooler,鹽水冷卻器,,盐水冷却器,2012-11-26
1262266,Brinell hardness tester,勃氏硬度試驗,,布氏硬度计,2012-11-26
1262267,broach,拉削；拉力,,拉刀,2012-11-26
1262268,broaching,拉削,,拉削,2012-11-26
1262269,broad-arrow engine,W 形發動機,,扇形发动机,2012-11-26
1262270,bronze,青銅,,青铜,2012-11-26
1262271,bucket,箕；桶；斗,,料斗；铲斗；水斗,2012-11-26
1262272,bucket elevator,箕斗升運機，斗升機,,斗式提升机,2012-11-26
1262273,bucket lip,戽斗脣口；唇斗前緣,,斗刃,2012-11-26
1262274,bucket loader,箕斗裝載機,,铲斗式装载机,2012-11-26
1262275,buckle,屈曲；挫曲；扣緊；帶扣；皺摺,,弹簧箍,2012-11-26
1262276,buckling,屈曲；皺曲,,波状变形,2012-11-26
1262277,"buckstay,bumper",保險槓；緩衝板；鍛工；碰墊；護舷材,,刚性梁,2012-11-26
1262278,buffer,緩衝器；擦光機；擋板；減震器,,缓冲器,2012-11-26
1262279,"buffer,bumper",緩衝器；擦光機；擋板；減震器；保險槓；緩衝板；鍛工；碰墊；護舷材,,缓冲器,2012-11-26
1262280,built-up edge,刃口積屑緣,,积屑瘤,2012-11-26
1262281,bulb,燈泡；圓頭；球狀體,,灯泡体,2012-11-26
1262282,bulging,船體膨出部,,胀形,2012-11-26
1262283,bulk density,容積密度,,散装密度,2012-11-26
1262284,bump,凸出,,连续冲击,2012-11-26
1262285,bumper,保險槓；緩衝板；鍛工；碰墊；護舷材,,保险杠,2012-11-26
1262286,burner,燃燒器,,燃烧器,2012-11-26
1262287,burning,燃燒；燒著,,烧伤,2012-11-26
1262288,burn-on,焊上,,化学黏砂,2012-11-26
1262289,burn-through,焊穿；燒穿,,烧穿,2012-11-26
1262290,bus,匯流排；汽車,,客车,2012-11-26
1262291,bush,軸襯；襯套,,套筒,2012-11-26
1262292,bush chain,套筒鏈,,套筒链,2012-11-26
1262293,butt joint,對頭接合；對接,,对接接头,2012-11-26
1262294,butt weld,對焊,,对接焊缝,2012-11-26
1262295,butterfly valve,蝶形閥；蝶形瓣,,蝶阀,2012-11-26
1262296,buzzer,蜂鳴器,,蜂鸣器,2012-11-26
1262297,by-pass governing,旁路調節,,旁通调节,2012-11-26
1262298,bypass valve,旁通閥,,旁通阀,2012-11-26
1262299,by-pass valve,旁通閥,,旁通阀,2012-11-26
1262300,cab,座艙；艙；駕駛室；計程車,,驾驶室,2012-11-26
1262301,"cab,cabin",座艙；艙；駕駛室；計程車；座艙；機艙；駕駛室,,驾驶室,2012-11-26
1262302,"cabin,gondola",座艙；機艙；駕駛室；吊艙；有邊車,,吊厢,2012-11-26
1262303,cable crane,纜索起重機,,缆索起重机,2012-11-26
1262304,cable drum,纜索捲筒；電纜捲軸,,电缆卷筒,2012-11-26
1262305,cable excavator,纜索掘鑿機,,机械挖掘机,2012-11-26
1262306,cage,升降室；籠；扣鎖,,保持架；吊笼,2012-11-26
1262307,calibration curve,校準曲線,,校准曲线,2012-11-26
1262308,calorimeter,卡路里計；熱量計；量熱計,,热量计,2012-11-26
1262309,cam,凸輪；轗,,凸轮,2012-11-26
1262310,cam brake,凸輪煞車,,凸轮制动器,2012-11-26
1262311,cam follower,凸輪從動件（器）；突輪隨動件（器）,,凸轮从动件,2012-11-26
1262312,cam lift,凸輪升程,,凸轮升程,2012-11-26
1262313,cam mechanism,凸輪機構；轗機構,,凸轮机构,2012-11-26
1262314,cam ring,突輪環；凸輪環,,内凸轮环,2012-11-26
1262315,camber,弧面；弧線；弧度；外傾；拱高,,弧高；车轮外倾；前轮外倾角；悬臂端上翘度,2012-11-26
1262316,camber angle,外傾角；弧面角,,车轮外倾角；叶型折转角,2012-11-26
1262317,camber line,弧線,,中弧线,2012-11-26
1262318,camshaft,突輪軸；凸輪軸,,凸轮轴,2012-11-26
1262319,cantilever crane,懸臂起重機,,悬臂起重机,2012-11-26
1262320,"cantilever,boom",懸臂；懸桁；肱臂；構架；弔桿；直樑；伸縮套管；爆炸聲；桁管（動靜壓）；飄管（空中加油）；縱帆下桁,,悬臂,2012-11-26
1262321,cap nut,銜螺帽,,盖形薄螺母,2012-11-26
1262322,capacity,容量,,能容；输气量,2012-11-26
1262323,capacity factor,容量因數,,容量因子,2012-11-26
1262324,capstan,增壓器；絞盤；起錨機；緊身膠帶,,绞盘,2012-11-26
1262325,car carrier,汽車運輸船,,车辆运输车,2012-11-26
1262326,car frame,車架,,轿架,2012-11-26
1262327,"car,lift car",車；車輛；吊艙,,轿厢,2012-11-26
1262328,carbon dioxide,二氧化碳,,二氧化碳,2012-11-26
1262329,"carbon dioxide,CO2",二氧化碳,,二氧化碳,2012-11-26
1262330,"carbon monoxide,CO",一氧化碳,,一氧化碳,2012-11-26
1262331,carbon residue,殘留炭,,积炭,2012-11-26
1262332,carburetor,汽化器；化油器,,化油器,2012-11-26
1262333,carburizer,滲碳劑,,渗碳剂,2012-11-26
1262334,carburizing,滲碳；碳化作用,,渗碳,2012-11-26
1262335,carcass,骨架,,胎体,2012-11-26
1262336,Carnot cycle,卡諾循環,,卡诺循环,2012-11-26
