ID,英文名稱,中文名稱,圖片,中國大陸譯名,更新日期
2446727,hair conditioner,潤髮乳；潤絲精,,护发素,2015-09-16
2446728,hair dye,染髮劑,,染发剂,2015-09-16
2446729,hair-curler,捲髮器,,卷发夹,2015-09-16
2446730,hairpin; bobby pin,髮夾,,发夹=发卡,2015-09-16
2446731,hammer,錘子,,锤子,2015-09-16
2446732,hand cream; hand lotion,護手霜,,护手霜,2015-09-16
2446733,hand dryer,烘手機,,干手机,2015-09-16
2446734,handicraft,手工藝品,,工艺品,2015-09-16
2446735,headband,髮箍,,发箍,2015-09-16
2446736,household appliances; household electrical appliances,家用電器,,家用电器,2015-09-16
2446737,humidifier,增濕機,,空气加湿器,2015-09-16
2446738,ice chest,冰桶,,电冰柜,2015-09-16
2446739,ice locker,冰櫃,,电冰柜,2015-09-16
2446740,imitation gun; imitation firearms,玩具槍,,仿真枪,2015-09-16
2446741,induction cooker,電磁爐,,电磁炉,2015-09-16
2446742,ink brush; brush; writing brush,毛筆,,毛笔,2015-09-16
2446743,ink palette,硯台,,笔掭,2015-09-16
2446744,intelligent lock,感應鎖,,感应锁,2015-09-16
2446745,iron art,鐵藝,,铁艺,2015-09-16
2446746,iron picture,鐵畫,,铁画,2015-09-16
2446747,jade pendant,玉佩,,玉佩,2015-09-16
2446748,jewelry,首飾；珠寶,,首饰,2015-09-16
2446749,jigsaw puzzle,拼圖,,拼板玩具,2015-09-16
2446750,juicer,榨汁機,,榨汁机,2015-09-16
2446751,karabiner; carabiner,鑰匙扣,,钥匙扣,2015-09-16
2446752,key chain,鑰匙鍊,,钥匙链,2015-09-16
2446753,key ring; split ring,鑰匙環,,钥匙环,2015-09-16
2446754,key; unlocking key,鑰匙,,锁匙=钥匙,2015-09-16
2446755,keycase,鑰匙包,,钥匙包,2015-09-16
2446756,keypad door lock,按鍵鎖,,按钮锁,2015-09-16
2446757,kite,風箏,,风筝,2015-09-16
2446758,lacquer painting,漆畫,,漆画,2015-09-16
2446759,lacquerware carving,漆雕,,漆雕,2015-09-16
2446760,ladle; scoop,勺子；長柄勺,,勺子,2015-09-16
2446761,lantern,燈籠,,灯笼,2015-09-16
2446762,laundry detergent,洗衣粉,,洗衣粉,2015-09-16
2446763,lip balm,護脣膏,,润唇膏,2015-09-16
2446764,lip gloss,唇彩,,唇彩,2015-09-16
2446765,lip liner; lip pencil,唇線筆,,唇线笔,2015-09-16
2446766,lipstick; lip gloss; lip gleams,唇膏；口紅(lipstick),,唇膏,2015-09-16
2446767,liquid soap; hand-sanitizer,洗手乳；洗手液,,洗手液,2015-09-16
2446768,lithium cell; lithium battery,鋰電池,,锂电池,2015-09-16
2446769,lock,鎖,,锁,2015-09-16
2446770,longcase clock; grandfather clock,落地鐘,,落地钟,2015-09-16
2446771,lubricating cream,潤滑霜,,润滑霜,2015-09-16
2446772,luminous watch; fluorescent watch,螢光錶；夜光錶,,荧光表,2015-09-16
2446773,magnetic drawing board,磁性製圖板；磁性繪圖板,,磁性画板,2015-09-16
2446774,magnetization cup; magnetizing cup,磁化杯,,磁化杯,2015-09-16
2446775,mahjong,麻將,,麻将,2015-09-16
2446776,marker,馬克筆；油性筆,,马克笔,2015-09-16
2446777,mascara,睫毛膏,,睫毛膏,2015-09-16
2446778,massaging cream,按摩霜,,按摩霜,2015-09-16
2446779,mattress,床墊,,软床=席梦思,2015-09-16
2446780,meat grinder,絞肉機,,绞肉机,2015-09-16
2446781,mechanical watch,機械錶,,机械表,2015-09-16
2446782,microwave; microwave oven,微波爐,,微波炉,2015-09-16
2446783,military watch,軍用錶,,军用表,2015-09-16
2446784,mobile phone case; cell phone case,手機包,,手机包,2015-09-16
2446785,mobile phone chain; cell phone chain,手機吊飾；手機鍊,,手机链,2015-09-16
2446786,model toys; scale model,模型,,仿真模型,2015-09-16
2446787,moisturing lotion; emollient lotion,保濕乳液,,润肤乳液,2015-09-16
2446788,mosquito killer,滅蚊器,,灭蚊器,2015-09-16
2446789,mountain bike,登山車,,山地车,2015-09-16
2446790,mouthwash; gargle,漱口水,,含漱剂,2015-09-16
2446791,multi-purpose pliers,多功能用鉗,,多用钳,2015-09-16
2446792,music box,音樂盒,,八音盒,2015-09-16
2446793,nail gun,釘槍,,气钉枪,2015-09-16
2446794,nail polish; nail enamel,指甲油,,指甲油,2015-09-16
2446795,necklace,項鍊,,项链,2015-09-16
2446796,night cream,晚霜,,晚霜,2015-09-16
2446797,night lock,鎖簧鎖,,弹子锁,2015-09-16
2446798,nightstand; night table,床頭櫃,,床头柜,2015-09-16
2446799,NiMH battery,鎳氫電池,,镍氢电池,2015-09-16
2446800,nippers; needle-nose pliers,尖嘴鉗,,尖嘴钳,2015-09-16
2446801,non-lathering shaving cream,刮鬍膏,,无泡剃须膏,2015-09-16
2446802,ornament fan,裝飾扇,,装饰扇,2015-09-16
2446803,overlock machine; lockstitch machine,鎖邊機；拷克機,,锁边机,2015-09-16
2446804,painting brush,水彩筆,,水笔→水彩笔,2015-09-16
2446805,palace lantern,宮燈,,宫灯,2015-09-16
2446806,palette,調色盤,,调色碟,2015-09-16
2446807,palette knife; painting knife,調色刀,,调色刀,2015-09-16
2446808,palette; color palette,調色板,,调色板,2015-09-16
2446809,paper cutting,剪紙,,剪纸,2015-09-16
2446810,paper fan,紙扇,,纸扇,2015-09-16
2446811,paper flower; origami flower,紙花,,纸花,2015-09-16
2446812,paperweight,紙鎮；文鎮,,镇纸=镇尺,2015-09-16
2446813,passementarie; passementerie,珠飾,,珠饰,2015-09-16
2446814,pen rack; pen holder,筆架,,笔架,2015-09-16
2446815,pen; fountain pen,鋼筆,,钢笔,2015-09-16
2446816,pencil,鉛筆,,铅笔,2015-09-16
2446817,pencil knife,削鉛筆刀；小刀,,铅笔刀,2015-09-16
2446818,pencil sharpener,削鉛筆器；削鉛筆機,,卷笔刀,2015-09-16
2446819,pencil vase,筆筒,,笔筒,2015-09-16
2446820,pencil-box; stationery case,鉛筆盒；文具盒,,文具盒,2015-09-16
2446821,pendant,墜飾；墜子,,吊坠=坠子,2015-09-16
2446822,pillow mat,枕蓆,,枕席,2015-09-16
2446823,pipe wrench; pipe vice; pipe tongs,管鉗,,管钳,2015-09-16
2446824,placemat,餐墊,,盘垫,2015-09-16
2446825,plastic flower,塑膠花,,塑料花,2015-09-16
2446826,plastic toys,塑膠玩具,,塑料玩具,2015-09-16
2446827,playing card; poker,撲克牌,,扑克,2015-09-16
2446828,plotting pen; plotter pen,製圖筆；針筆,,描图笔,2015-09-16
2446829,plush toys; stuffed toys,絨毛玩具；填充玩具,,毛绒玩具,2015-09-16
2446830,pneumatic drill,氣動鑽；氣鑽,,气钻,2015-09-16
2446831,pneumatic tool; air tool,氣動工具,,气动工具,2015-09-16
2446832,pocket watch,懷錶,,怀表,2015-09-16
2446833,porcelain bowl; china bowl,瓷碗,,瓷碗,2015-09-16
2446834,porcelain carving,瓷雕,,瓷雕,2015-09-16
2446835,porcelain cup; ceramic cup,瓷杯,,瓷杯,2015-09-16
2446836,porcelain saucer; porcelain dish; ceramic dish,瓷碟,,瓷碟,2015-09-16
2446837,porcelain spoon,瓷勺,,瓷勺,2015-09-16
2446838,porcelain tile; ceramic tile,瓷磚；磁磚,,瓷砖,2015-09-16
2446839,porcelain tray; ceramic tray,瓷盤,,瓷盘,2015-09-16
2446840,porcelain vase,瓷瓶,,瓷瓶,2015-09-16
2446841,post-it; post-it note,便利貼,,报事贴=及时贴,2015-09-16
2446842,pottery figurine; terracotta figurine,陶俑,,陶俑,2015-09-16
2446843,pottery jar,陶缸；陶甕,,陶缸,2015-09-16
2446844,pottery; pottery ware,陶器,,陶器,2015-09-16
2446845,powder puff;  compact powder,粉餅,,粉饼=粉扑,2015-09-16
2446846,purple sand,紫砂,,紫砂,2015-09-16
2446847,quartz clock; quartz crystal clock,石英鐘,,石英钟,2015-09-16
2446848,quartz watch,石英錶,,石英表,2015-09-16
2446849,range hood; cooker hood,抽油煙機；排油煙機,,抽油烟机,2015-09-16
2446850,recliner; deck chair,躺椅,,躺椅,2015-09-16
2446851,refrigerator；fridge；freezer；ice-box,電冰箱；冰箱,,电冰箱,2015-09-16
2446852,relief; cameo,浮雕,,浮雕,2015-09-16
2446853,remote-controlled toys,遙控玩具,,遥控玩具,2015-09-16
2446854,ring,戒指,,戒指,2015-09-16
2446855,rocking chair,搖椅,,摇椅,2015-09-16
2446856,rolling chair; wheel chair,輪椅,,轮椅,2015-09-16
2446857,root carving; root sculpture,根雕,,根雕,2015-09-16
2446858,rotary drum washer; rotary drum washing machine,滾筒洗衣機,,滚筒洗衣机,2015-09-16
2446859,round fan; moon-shaped fan,團扇,,团扇,2015-09-16
2446860,rubber; eraser,橡皮擦,,橡皮擦,2015-09-16
2446861,Rubik's cube,魔術方塊,,魔方,2015-09-16
2446862,ruler,直尺,,直尺,2015-09-16
2446863,ruling pen,鴨嘴筆,,直线笔,2015-09-16
2446864,sandalwood fan,檀香扇,,檀香扇,2015-09-16
2446865,screen,屏風,,屏风,2015-09-16
2446866,screwdriver；turnscrew,螺絲起子,,螺丝刀=改锥,2015-09-16
2446867,seal; signet,印章；私章,,印章,2015-09-16
2446868,sewing machine,縫紉機；縫衣機,,缝纫机,2015-09-16
2446869,shampoo,洗髮精,,香波,2015-09-16
2446870,shampoo,洗髮精,,洗发剂,2015-09-16
2446871,shaving foam; lather shaving cream,刮鬍泡,,泡沫剃须膏,2015-09-16
2446872,shell caving,貝殼雕刻,,贝雕,2015-09-16
2446873,shoe cabinet,鞋櫃,,鞋柜,2015-09-16
2446874,silk fan,絹扇,,绢扇,2015-09-16
2446875,silk flower,絹花,,绢花,2015-09-16
2446876,silk quilt,蠶絲被,,蚕丝被,2015-09-16
2446877,single bed,單人床,,单人床,2015-09-16
2446878,skin activator,活膚液,,活肤液,2015-09-16
2446879,skin cream,護膚霜,,护肤霜,2015-09-16
2446880,skin toner,化妝水；爽膚水,,养肤水=爽肤水,2015-09-16
2446881,snap lock; spring lock,彈簧鎖,,弹簧锁,2015-09-16
2446882,snuff bottle; snuffbox,鼻烟壺,,鼻烟壶,2015-09-16
2446883,sofa; settee; couch,沙發,,沙发,2015-09-16
2446884,soup ladle,湯勺,,汤勺,2015-09-16
2446885,soy milk machine,豆漿機,,豆浆机,2015-09-16
2446886,spanner; wrench,扳手,,扳手,2015-09-16
2446887,spinning top; whipping top,陀螺,,陀螺,2015-09-16
2446888,spring mattress,彈簧床,,钢丝床,2015-09-16
2446889,stain remover,去污劑,,去污剂,2015-09-16
2446890,stationery,文具,,文具,2015-09-16
2446891,stone carving; carved stone,石雕,,石雕,2015-09-16
2446892,stool,凳子；板凳,,凳子,2015-09-16
2446893,stopwatch,馬錶,,秒表,2015-09-16
2446894,stud earring,耳釘,,耳钉,2015-09-16
2446895,sugar figurine,糖人,,糖人儿,2015-09-16
2446896,sunblock; sunscreen; sun cream,防曬乳液；防曬霜,,防晒霜,2015-09-16
2446897,swivel chair; revolving chair,旋轉椅,,转椅,2015-09-16
2446898,table clock; bracket clock,座鐘,,台钟=座钟,2015-09-16
2446899,table knife,餐刀,,餐刀,2015-09-16
2446900,tableware; dinnerware; dinner service,餐具,,餐具,2015-09-16
2446901,tandem bicycle,雙人協力車,,双人自行车,2015-09-16
2446902,Tang Santsai; tri-color glaze,唐三彩,,唐三彩,2015-09-16
2446903,tanning lotion,曬黑劑,,晒黑剂,2015-09-16
2446904,tapestry,掛毯；壁毯,,挂毯,2015-09-16
2446905,tea set; tea service,茶具,,茶具,2015-09-16
2446906,terrine; tureen,陶罐,,陶罐,2015-09-16
2446907,throw pillow,抱枕,,抱枕,2015-09-16
2446908,tie pin; tie clip; tie bar,領帶夾,,领带夹,2015-09-16
2446909,tin-glazed ceramic; faience,彩瓷,,彩瓷,2015-09-16
2446910,tinware,錫器,,锡器,2015-09-16
2446911,toilet water; perfume; fragrance,香水,,香水,2015-09-16
2446912,tongs; pincers; forceps,鉗子,,钳子,2015-09-16
2446913,tool,工具,,工具,2015-09-16
2446914,toy,玩具,,玩具,2015-09-16
2446915,transformers,變形金剛,,变形金刚,2015-09-16
2446916,travel kettle; journey pot,旅行壺,,旅行壶,2015-09-16
2446917,tricycle; pedicab; trishaw,三輪車,,三轮车,2015-09-16
2446918,TV stand,電視櫃,,电视柜,2015-09-16
2446919,ungraduated ruler,界尺,,界尺,2015-09-16
2446920,vase,花瓶,,花瓶,2015-09-16
2446921,visual intercom,電視對講機,,可视门铃,2015-09-16
2446922,vitreous enamel; porcelain enamel,釉瓷；琺瑯,,釉瓷,2015-09-16
2446923,voice-controlled toys,聲控玩具,,声控玩具,2015-09-16
2446924,waist chain,腰鍊,,腰链,2015-09-16
2446925,wall cabinet,壁櫃；吊櫃,,吊柜=壁柜,2015-09-16
2446926,wall clock,掛鐘,,挂钟,2015-09-16
2446927,warn-air machine,暖氣機；暖風機,,暖风机,2015-09-16
2446928,washer; washing machine,洗衣機,,洗衣机,2015-09-16
2446929,watch; wrist watch,手錶,,腕表=手表,2015-09-16
2446930,water bed,水床,,水床,2015-09-16
2446931,watercolour,水彩,,水彩,2015-09-16
2446932,weaving,編織,,遍织,2015-09-16
2446933,wheat-straw picture,麥桿畫,,麦秆画,2015-09-16
2446934,wheel clamp,車輪鎖,,车轮锁,2015-09-16
2446935,white porcelain,白瓷,,白瓷,2015-09-16
2446936,wind chimes,風鈴,,风铃,2015-09-16
2446937,window cleaner,擦窗器,,擦窗器,2015-09-16
2446938,wire stripper,剥線鉗,,剥线钳,2015-09-16
2446939,wood carving,木雕,,木雕,2015-09-16
2446940,wooden toys,木製玩具,,木制玩具,2015-09-16
2446941,wool quilt,羊毛被；羊毛氈,,羊绒被,2015-09-16
2446942,Yixing clay teapot,紫砂壺,,紫砂壶,2015-09-16
2446943,Yixing clay; Yixing ware,紫砂陶,,紫砂陶,2015-09-16
2446944,yoyo,溜溜球,,溜溜球→悠悠球,2015-09-16
