ID,英文名稱,中文名稱,圖片,中國大陸譯名,更新日期
2459593,Arachis hypogaea,［落］花生,,落花生,2015-09-16
2459594,Arctium lappa L.,牛蒡,,牛蒡,2015-09-16
2459595,areca nut,檳榔,,槟榔,2015-09-16
2459596,Aristichthysnobilis,鱅魚,,胖头鱼,2015-09-16
2459597,arsenic,砷,,信石,2015-09-16
2459598,artificial hill,假山,,假山,2015-09-16
2459599,artificial insemination ,人工授精,,人工授精,2015-09-16
2459600,artificial rockwork,假山,,假山,2015-09-16
2459601,artificial selection,人為選拔,,人工选择,2015-09-16
2459602,ascariasis ,蛔蟲病,,蛔虫病,2015-09-16
2459603,ash tree,光蠟樹,,白蜡树,2015-09-16
2459604,ash ,草木灰,,草木灰,2015-09-16
2459605,Asian cotton,亞洲棉,,亚洲棉,2015-09-16
2459606,Asiatic cotton,亞洲棉,,亚洲棉,2015-09-16
2459607,asparagus,蘆筍,,芦笋,2015-09-16
2459608,Asparagus officinalis L.,蘆筍,,芦笋,2015-09-16
2459609,atomizer,噴霧器,,喷雾器,2015-09-16
2459610,Autumnal Equinox ,秋分,,秋分,2015-09-16
2459611,avenue,林蔭大道,,林荫道,2015-09-16
2459612,Awakening from Hibernation ,驚蟄,,惊蛰,2015-09-16
2459613,azalea,杜鵑花,,杜鹃花,2015-09-16
2459614,azolla ,滿江紅,,满江红,2015-09-16
2459615,backcross,回交,,回交,2015-09-16
2459616,bacterium,細菌,,细菌,2015-09-16
2459617,bail,戽斗,,戽斗,2015-09-16
2459618,bait,釣餌,,钓饵,2015-09-16
2459619,bamboo shoot,竹筍,,竹笋,2015-09-16
2459620,bamboo sprout,竹筍,,竹笋,2015-09-16
2459621,barberton daisy,非洲菊,,非洲菊,2015-09-16
2459622,barley,大麥,,大麦,2015-09-16
2459623,basic manure ,基肥,,基肥,2015-09-16
2459624,milky stage,乳熟期,,灌浆,2015-09-16
2459625,beehive,蜂箱,,蜂箱,2015-09-16
2459626,beeswax,蜂蠟,,蜂蜡,2015-09-16
2459627,Beginning of Autumn ,立秋,,立秋,2015-09-16
2459628,Beginning of Spring ,立春,,立春,2015-09-16
2459629,Beginning of Summer ,立夏,,立夏,2015-09-16
2459630,Beginning of Winter,立冬,,立冬,2015-09-16
2459631,begonia,秋海棠,,秋海棠,2015-09-16
2459632,Begonia evansiana Andr.,秋海棠,,秋海棠,2015-09-16
2459633,Benincasa hispida (Thunb.) Cogn.,冬瓜,,冬瓜,2015-09-16
2459634,Beta vulgaris L.,甜菜; 根菾菜,,菾菜,2015-09-16
2459635,Beta vulgaris L.,甜菜; 根菾菜,,甜菜,2015-09-16
2459636,bighead,鱅魚,,胖头鱼,2015-09-16
2459637,bitter gourd,苦瓜,,苦瓜,2015-09-16
2459638,black carp,青魚,,青鱼,2015-09-16
2459639,black charcoal ,黑炭,,黑炭,2015-09-16
2459640,black soil,黑土,,黑土,2015-09-16
2459641,blue gum,桉樹,,桉树,2015-09-16
2459642,blue vitriol ,硫酸銅,,蓝矾,2015-09-16
2459643,blue vitriol ,硫酸銅,,胆矾,2015-09-16
2459644,Bo Le,伯樂,,伯乐,2015-09-16
2459645,boat tractor,船形曳引機,,机耕船,2015-09-16
2459646,bodhi tree,菩提樹,,菩提树,2015-09-16
2459647,bodhi tree;lime tree,西洋菩提樹,,菩提树,2015-09-16
2459648,Boehmeria nivea (L.) Gaud.,苧麻,,苎麻,2015-09-16
2459649,bolete,牛肝菌,,牛肝菌,2015-09-16
2459650,Bombyx mori L.,家蠶,,家蚕,2015-09-16
2459651,bone meal ,骨粉,,骨粉,2015-09-16
2459652,bonsai；miniature landscape；Penjing  ,盆景,,盆景,2015-09-16
2459653,Bostonivy,爬牆虎；地錦,,爬山虎,2015-09-16
2459654,bottle gourd,扁蒲；瓠瓜；葫蘆,,葫芦,2015-09-16
2459655,bracket-plant,吊蘭,,吊兰,2015-09-16
2459656,brand,烙印；商標；品牌；烙痕,,烙印,2015-09-16
2459657,Brasenia schreberi J. F. Gmel.,蓴菜,,莼菜,2015-09-16
2459658,Brassica campestris L. ssp. rapifera Metzg.,蕪菁；大頭菜,,蔓菁,2015-09-16
2459659,Brassica campestris L. ssp. rapifera Metzg.,蕪菁；大頭菜,,芜菁,2015-09-16
2459660,Brassica campestris L. ssp. chinensis (L.) Makino,小白菜;青菜,,白菜,2015-09-16
2459661,Brassica campestris L. ssp. pekinensis (Lour.) Olsson,大白菜; 結球白菜,,大白菜,2015-09-16
2459662,Brassica juncea (L.) Czern. et Coss.,芥菜,,芥菜,2015-09-16
2459663,Brassica oleracea L. var. capitata L.,結球甘藍,,卷心菜,2015-09-16
2459664,breeder seed,原原種,,原种,2015-09-16
2459665,breeding stock,種畜,,种畜,2015-09-16
2459666,breeding ,育種,,育种,2015-09-16
2459668,broad bean,蠶豆,,罗汉豆,2015-09-16
2459670,brown mustard,芥菜,,芥菜,2015-09-16
2459671,brown soil ,棕土,,棕壤,2015-09-16
2459672,buckwheat,蕎麥,,荞麦,2015-09-16
2459673,budwood,(芽接之)接穗,,接穗,2015-09-16
2459674,budwood,(芽接之)接穗,,接穗,2015-09-16
2459675,bullfrog,牛蛙,,牛蛙,2015-09-16
2459676,calabash,葫蘆；扁蒲；瓠瓜,,葫芦,2015-09-16
2459677,Calla lily,海芋,,马蹄莲,2015-09-16
2459678,camel,駱駝,,骆驼,2015-09-16
2459679,Camellia sinensis (L.) Kuntze,茶；茶樹,,茶,2015-09-16
2459680,camphor,樟腦,,樟脑,2015-09-16
2459681,Campsis grandiflora K.Schum,凌霄花,,凌霄,2015-09-16
2459682,canal,渠道,,沟洫,2015-09-16
2459684,Cannabis sativa L.,大麻,,大麻,2015-09-16
2459685,canopy ,林冠[層]；樹冠[層],,林冠,2015-09-16
2459686,cape jasmine,梔子花；黃梔花,,栀子,2015-09-16
2459687,Capsella bursa-pastoris (L.) Medic. ,薺菜,,荠菜,2015-09-16
2459688,Capsicum annuum L.,辣椒；番椒,,辣椒,2015-09-16
2459689,carambola,楊桃,,杨桃,2015-09-16
2459690,carnation,康乃馨；香石竹,,康乃馨,2015-09-16
2459691,carragheen moss,鹿角菜,,鹿角菜,2015-09-16
2459692,carrot  ,胡蘿蔔,,胡萝卜,2015-09-16
2459693,cassava,木薯,,木薯,2015-09-16
2459694,castor bean,篦麻,,蓖麻,2015-09-16
2459695,castration ,去勢；閹割,,阉割,2015-09-16
2459696,catch,捕撈,,捕捞,2015-09-16
2459697,catharanthus roseus,長春花；日日春,,长春花,2015-09-16
2459698,cattle,牛；家畜,,牛,2015-09-16
2459699,cattle,牛；家畜,,黄牛,2015-09-16
2459700,Cedrus deodara (D. Don) G. Don,雪松,,雪松,2015-09-16
2459701,ceiba,木棉,,木棉,2015-09-16
2459702,celery ,芹菜,,芹菜,2015-09-16
2459703,cellulose ,纖維素,,纤维素,2015-09-16
2459704,Celosia cristata L.,雞冠花,,鸡冠花,2015-09-16
2459705,Centaurea cyanus L.,矢車菊,,矢车菊,2015-09-16
2459706,centrifugal pump,離心式抽水機,,离心泵,2015-09-16
2459707,Cera Flava,蜂蠟,,蜂蜡,2015-09-16
2459708,Cerasus pseudocerasus,櫻桃,,樱桃,2015-09-16
2459709,Chaenomeles sinensis (Thouin) Koehne.,木瓜,,木瓜,2015-09-16
2459710,Chamaecyparis formosensis,紅檜,,红桧,2015-09-16
2459711,Chamaecyparis formosensis Matsum,紅檜,,红桧,2015-09-16
2459712,charcoal ,木炭,,木炭,2015-09-16
2459713,check dam ,防砂壩,,谷坊,2015-09-16
2459714,Chelonia mydas (L.),綠蠵龜,,海龟,2015-09-16
2459715,cherry,櫻桃,,樱桃,2015-09-16
2459716,chicken,雞[肉],,鸡,2015-09-16
2459717,Chilo suppres salis (Walker) ,二化螟,,二化螟,2015-09-16
2459718,Winter sweet,蠟梅(蠟梅科)Meratia praecox,,蜡梅,2015-09-16
2459720,Chinese arborvita,側柏；扁柏,,侧柏,2015-09-16
2459721,Chinese arrowhead,慈姑,,慈姑,2015-09-16
2459722,Chinese ash,楓楊,,枫杨,2015-09-16
2459723,Chinese cabbage,大白菜; 結球白菜,,青菜,2015-09-16
2459724,"Chinese cabbage, pe tsai ",大白菜; 結球白菜,,大白菜,2015-09-16
2459725,Chinese cabbage-pak-choi,小白菜;青菜,,白菜,2015-09-16
2459726,Chinese chestnut,板栗,,板栗,2015-09-16
2459727,Chinese chive,韭菜,,韭菜,2015-09-16
2459728,Chinese flowering crabapple；cherry-apple tree,海棠,,海棠,2015-09-16
2459729,Chinese gall,五倍子,,五倍子,2015-09-16
2459730,Chinese gallnut,五倍子,,五倍子,2015-09-16
2459731,Chinese hibiscus,朱槿；扶桑花,,扶桑,2015-09-16
2459732,Chinese honey locust,皂莢,,皂荚,2015-09-16
2459733,Chinese horsechestnut,七葉樹,,七叶树,2015-09-16
2459734,Chinese horsechestnut  ,七葉樹,,七叶树,2015-09-16
2459735,Chinese jute,苘麻,,苘麻,2015-09-16
2459736,Chinese lace bark pine,白皮松,,白皮松,2015-09-16
2459738,Chinese lacquer-tung oil blend,廣漆,,广漆,2015-09-16
2459739,Buxus harlandii Han.,雀舌黃楊,,黄杨,2015-09-16
2459740,Chinese mahogang,香椿,,香椿,2015-09-16
2459741,Chinese milk vetch;Astragalus sinicus L.,紫雲英,,紫云英,2015-09-16
2459742,Chinese noria,下擊汲水車,,筒车,2015-09-16
2459743,Chinese pagoda tree,龍爪槐,,龙爪槐,2015-09-16
2459744,Chinese pear-leaved crabapple,林檎,,林檎,2015-09-16
2459745,Chinese peony ,芍藥,,芍药,2015-09-16
2459746,Chinese pine  ,油松,,油松,2015-09-16
2459747,Chinese pink,石竹,,石竹,2015-09-16
2459748,Chinese quince ,木瓜,,木瓜,2015-09-16
2459749,Chinese redbud,紫荊,,紫荆,2015-09-16
2459750,Chinese redwood,水杉,,水杉,2015-09-16
2459751,Chinese redwood,水杉,,水杉,2015-09-16
2459752,Chinese rose flower ,月季[花],,月季花,2015-09-16
2459753,Chinese scholar tree,槐樹,,槐,2015-09-16
2459754,Chinese scholar tree,槐樹,,槐,2015-09-16
2459755,Chinese Softshell Turtle,中華鱉；甲魚,,鳖,2015-09-16
2459756,Chinese toon,香椿,,香椿,2015-09-16
2459757,Chinese tulip tree,鵝掌楸,,鹅掌楸,2015-09-16
2459758,Chinese tulip tree,鵝掌楸,,鹅掌楸,2015-09-16
2459759,Chinese water chestnut,荸薺,,荸荠,2015-09-16
2459760,Chinese water pine  ,水松,,水松,2015-09-16
2459761,Chinese water pine  ,水松,,水松,2015-09-16
2459762,Chinese white poplar,毛白楊,,毛白杨,2015-09-16
2459763,Chinese yew,红豆杉,,红豆杉,2015-09-16
2459764,Chlorophytum comosum (Thunb.) Jacques,吊蘭,,吊兰,2015-09-16
2459765,Christmas flower,猩猩木,,一品红,2015-09-16
2459766,Chry santhemum coronarium L.,茼蒿,,茼蒿,2015-09-16
2459767,Chry santhemum coronarium L.,茼蒿,,蓬蒿,2015-09-16
2459768,chrysanthemum,菊花；菊,,菊,2015-09-16
2459769,Cicadellidae,葉蟬科,,稻叶蝉,2015-09-16
2459770,cinnamon soil ,褐土,,褐土,2015-09-16
2459771,citron,枸櫞,,枸橼,2015-09-16
2459772,citrus,柑橘,,柑橘,2015-09-16
2459773,Citrus limon (L.) Burm. f.,檸檬,,柠檬,2015-09-16
2459774,Citrus medica L. var. sarcodactylis (Noot.) Swingle,佛手柑,,佛手,2015-09-16
2459775,clay ,黏土,,粘土,2015-09-16
2459776,dense planting,密植,,密植,2015-09-16
2459777,closing the land for reforestation,封山育林,,封山育林,2015-09-16
2459778,cockchafer,金龜子,,金龟子,2015-09-16
2459779,cockscomb,雞冠花,,鸡冠花,2015-09-16
2459780,cocoa,可可,,可可,2015-09-16
2459781,cocoon,繭,,茧,2015-09-16
2459782,coenospecies,雜交種,,杂交种,2015-09-16
2459783,Coffea arabica L.,咖啡,,咖啡,2015-09-16
2459784,coffee  ,咖啡,,咖啡,2015-09-16
2459785,Coix lacroyma-jobi L. var. ma-yuen (Roman.) Stapf,薏苡,,薏苡,2015-09-16
2459786,cold bed ,冷床,,冷床,2015-09-16
2459787,cold bed ,冷床,,冷床,2015-09-16
2459788,Cold Dew ,寒露,,寒露,2015-09-16
2459789,colmatage,放淤[法],,放淤,2015-09-16
2459790,colmation,放淤[法],,放淤,2015-09-16
2459791,colophony,松香,,松香,2015-09-16
2459792,coltsfoot,欸冬(救荒)(花鏡)；橐吾；菟奚；顆凍；虎須；氏冬；欸冬屬(菊科),,冬花,2015-09-16
2459793,combine ,聯合收穫機,,康拜因,2015-09-16
2459794,common camellia  ,山茶,,山茶,2015-09-16
2459795,common head cabbage,結球甘藍,,卷心菜,2015-09-16
2459796,Common mussel,貽貝,,贻贝,2015-09-16
2459797,confervoid,水綿,,水绵,2015-09-16
2459798,conger eel,海鰻,,海鳗,2015-09-16
2459799,coniferous forest ,針葉[樹]林,,针叶林,2015-09-16
2459800,continuous cropping ,連作,,连作,2015-09-16
2459801,Corchorus capsu laris L.,黃麻,,黄麻,2015-09-16
2459802,coriander  ,芫荽；香菜,,芫荽,2015-09-16
2459803,Coriandrum sativum L.,芫荽；香菜,,芫荽,2015-09-16
2459804,corn,玉米；玉蜀黍,,玉蜀黍,2015-09-16
2459805,corn,玉米；玉蜀黍,,玉米,2015-09-16
2459806,corn borer,玉米螟,,玉米螟,2015-09-16
2459807,cornflower,矢車菊,,矢车菊,2015-09-16
2459808,cotonier,法國梧桐,,法国梧桐,2015-09-16
2459809,cotton,棉花,,棉,2015-09-16
2459810,cotton bollworm,番茄夜蛾,,棉铃虫,2015-09-16
2459811,cotton rose,木芙蓉,,木芙蓉,2015-09-16
2459812,cover ,覆蓋,,覆盖,2015-09-16
2459813,cowpea,豇豆,,豇豆,2015-09-16
2459814,crabapple ,小蘋果類；西洋沙果,,沙果,2015-09-16
2459815,crabapple ,小蘋果類；西洋沙果,,花红,2015-09-16
2459816,crape myrtle,紫薇,,紫薇,2015-09-16
2459817,Crataegus pinnatifida Bge.,山楂,,山楂,2015-09-16
2459818,Crocus sativus L.,番红花,,番红花,2015-09-16
2459819,crop farming,農園藝,,种植业,2015-09-16
2459820,crops for rotation,輪作作物,,茬口,2015-09-16
2459821,croton fruit ,巴豆,,巴豆,2015-09-16
2459822,crown,樹冠,,树冠,2015-09-16
2459823,Cryllus testaceus wallker,白緣眉紋蟋蟀,,油葫芦,2015-09-16
2459824,Cryptomeria japonica,柳杉,,柳杉,2015-09-16
2459825,cucumber,胡瓜；黃瓜,,黄瓜,2015-09-16
2459826,Cucumis sativus L.,胡瓜；黃瓜,,黄瓜,2015-09-16
2459827,cure,熟化,,烘焙,2015-09-16
2459828,cuttage,扦插,,扦插,2015-09-16
2459830,cuttlefish,墨魚；花枝；烏賊,,乌贼,2015-09-16
2459831,cutworm ,切根蟲,,地老虎,2015-09-16
2459832,Cycas revoluta Thunb.,蘇鐵,,铁树,2015-09-16
2459833,Cyperus esculentus L.,油莎草,,油莎草,2015-09-16
2459834,cypress vine,蔦蘿,,茑萝,2015-09-16
2459835,dahurian larch,落葉松,,落叶松,2015-09-16
2459836,Daucus carota L.,胡蘿蔔,,胡萝卜,2015-09-16
2459837,daylily ,金針菜,,金针菜,2015-09-16
2459838,daylily ,金針菜,,黄花菜,2015-09-16
2459839,DDT (dichloro-diphenyl-trichloroethane),滴滴涕,,滴滴涕,2015-09-16
2459840,Delonix regia,鳳凰木,,凤凰木,2015-09-16
2459841,Dianthus chinensis L.,石竹,,石竹,2015-09-16
2459842,dichlorphos,敵敵畏,,敌敌畏,2015-09-16
2459843,dill  ,蒔蘿,,莳萝,2015-09-16
2459844,directive [directional] breeding,定向育種,,定向培育,2015-09-16
2459845,disease resistance ,抗病性,,抗病性,2015-09-16
2459846,diversiform-leaved poplar,胡楊,,胡杨,2015-09-16
2459847,dog,狗；犬,,犬,2015-09-16
2459848,dog,狗；犬,,狗,2015-09-16
2459849,dogbane,羅布麻,,罗布麻,2015-09-16
2459850,Dolichos lablab L.,鵲豆,,扁豆,2015-09-16
2459851,domestic pigeon,家鴿,,家鸽,2015-09-16
2459852,domestic sewage,家庭污水；生活污水,,生活污水,2015-09-16
2459853,domestication,馴養；馴化,,驯化,2015-09-16
2459854,donkey,驢,,驴,2015-09-16
2459855,dove,鴿子；鴿；家鴿,,鸽,2015-09-16
2459857,dove tree ,鴿子樹；珙桐,,珙桐,2015-09-16
2459858,draft animal,役用動物,,役畜,2015-09-16
2459859,drafting ability,拉力,,挽力,2015-09-16
2459860,dragon spruce  ,雲杉,,云杉,2015-09-16
2459861,drainage ,排水,,排水,2015-09-16
2459862,dried shark s fin ,乾魚翅,,鱼翅,2015-09-16
2459863,drip irrigation,滴水灌溉或滴灌,,滴灌,2015-09-16
2459864,dry wind,乾風,,干旱风,2015-09-16
2459865,duration of frost free period,無霜期,,无霜期,2015-09-16
2459866,dustpan,畚箕,,簸箕,2015-09-16
2459867,dwarf banana ,粉蕉；唐蕉；矮腳蕉,,香蕉,2015-09-16
2459868,earth almona,油莎草,,油莎草,2015-09-16
2459869,earth temperature,地溫,,地温,2015-09-16
2459870,Ecklonia kuroma,昆布,,昆布,2015-09-16
2459871,economic crop ,經濟作物,,经济作物,2015-09-16
2459872,edible burdock,牛蒡,,牛蒡,2015-09-16
2459873,edible mushroom,菇類,,食用菌,2015-09-16
2459874,edible tree fungus,木耳,,木耳,2015-09-16
2459875,eel,鰻；鱔,,鳗鲡,2015-09-16
2459876,Elaeis quineensis Jacq.,油棕,,油棕,2015-09-16
2459877,electric powered chain saw ,電鋸,,电锯,2015-09-16
2459878,Eleocha ris dulcis (Burm. f.) Trin. ex Henschel,荸薺,,荸荠,2015-09-16
2459879,emasculation ,去雄,,去雄,2015-09-16
2459880,embryo of silkworms,蠶胚,,胚子,2015-09-16
2459881,emphysematous carbuncle,氣腫疽,,气肿疽,2015-09-16
2459882,emulsifier ,乳化劑,,乳化剂,2015-09-16
2459883,End of Heat ,處暑,,处暑,2015-09-16
2459884,English daisy ,雛菊,,雏菊,2015-09-16
2459885,English ivy ,常春藤,,常春藤,2015-09-16
2459886,Enteromorpha prolifera,滸苔,,浒苔,2015-09-16
2459887,Epinephelus drummondhayi.,石斑魚,,石斑鱼,2015-09-16
2459888,epiphyllum,曇花,,昙花,2015-09-16
2459889,Epiphyllum oxypeta lum (DC.) Haw.  ,曇花,,昙花,2015-09-16
2459890,equine infectious anaemia,馬傳染性貧血症,,马传染性贫血,2015-09-16
2459891,erosion by wind,風蝕,,风蚀,2015-09-16
2459892,establishing ,疏苗,,定苗,2015-09-16
2459893,eucalyptus,桉樹,,桉树,2015-09-16
2459894,eucommia,杜仲,,杜仲,2015-09-16
2459895,Eucommia ulmoides Oliv.,杜仲,,杜仲,2015-09-16
2459896,evergreen,萬年青,,万年青,2015-09-16
2459897,EPang Palace ,阿房宮,,阿房宫,2015-09-16
2459898,faba bean,蠶豆,,蚕豆,2015-09-16
2459901,Fagopyrum esculen tum Moench,蕎麥,,荞麦,2015-09-16
2459902,fallow ,休耕地,,休闲,2015-09-16
2459903,fan shell,扇貝；扇貝殼,,江珧,2015-09-16
2459904,Fan Shengzhi,范勝之,,氾胜之,2015-09-16
2459905,farm machinery station ,農機站,,农机站,2015-09-16
2459906,farm tools,農具,,农具,2015-09-16
2459907,farmer's proverb ,農諺,,农谚,2015-09-16
2459908,farming season,農時,,农时,2015-09-16
2459909,fattening,肥育,,肥育,2015-09-16
2459910,fecundity ,多產性；繁殖力；生育力,,繁殖力,2015-09-16
2459911,feed ,飼料,,饲料,2015-09-16
2459912,feeder pig,架子豬,,架子猪,2015-09-16
2459913,fennel,茴香,,茴香,2015-09-16
2459914,ferment material,釀熱物,,酿热物,2015-09-16
2459915,fertilizer ,肥料,,肥料,2015-09-16
2459916,Ficus carica L.,無花果,,无花果,2015-09-16
2459917,permanent planting,定植,,定植,2015-09-16
2459918,field planting,田間栽植,,定植,2015-09-16
2459919,fig,無花果,,无花果,2015-09-16
2459920,filial generation,雜交世代,,子代,2015-09-16
2459921,fineness,纖度,,纤度,2015-09-16
2459922,finger citron  ,佛手柑,,佛手,2015-09-16
2459923,finless eel,黃鱔,,黄鳝,2015-09-16
2459924,fir,冷杉,,冷杉,2015-09-16
2459925,Firmiana simplex (L.) W. F. Wight,梧桐,,梧桐,2015-09-16
2459927,First Frost ,霜降,,霜降,2015-09-16
2459928,fish fillet,魚排；魚肉塊,,鱼片,2015-09-16
2459929,fish fry,魚苗,,鱼苗,2015-09-16
2459930,fishery port,漁港,,渔港,2015-09-16
2459931,fishery ,漁業,,渔业,2015-09-16
2459932,fishery ,漁業,,渔业,2015-09-16
2459933,fishing ground ,漁場,,渔场,2015-09-16
2459934,fishing harbor  ,漁港,,渔港,2015-09-16
2459935,fishing season ,漁汛,,渔汛,2015-09-16
2459936,flame tree,鳳凰木,,凤凰木,2015-09-16
2459937,flame-tree,鳳凰木,,凤凰木,2015-09-16
2459938,flat peach,蟠桃,,蟠桃,2015-09-16
2459939,flax,亞麻,,亚麻,2015-09-16
2459940,adaptability,適應性,,适应性,2015-09-16
2459941,flooding irrigation ,漫淹灌溉或漫灌,,漫灌,2015-09-16
2459942,flower bed ,花壇,,花坛,2015-09-16
2459943,flower bud,花芽,,花芽,2015-09-16
2459944,flower garden,花園,,庭园,2015-09-16
2459945,flowering almond  ,榆葉梅,,榆叶梅,2015-09-16
2459946,flowering stage ,開花期,,开花期,2015-09-16
2459947,ornamental plants,花卉,,花卉,2015-09-16
2459948,foal,小馬；幼畜；駒；幼駒,,马驹,2015-09-16
2459949,Foeniculum vulgare Mill.,茴香,,茴香,2015-09-16
2459950,foot and mouth disease ,口蹄疫,,口蹄疫,2015-09-16
2459951,force-feed duck,填鴨；強迫餵食的鴨,,填鸭,2015-09-16
2459952,force-feed duck,填鴨；強迫餵食的鴨,,填鸭,2015-09-16
2459953,forest,森林,,森林,2015-09-16
2459954,forest,森林,,林木,2015-09-16
2459955,forest belt,林帶,,林带,2015-09-16
2459956,forest park ,森林公園,,森林公园,2015-09-16
2459957,forest plantation  ,人工造林地,,人工林,2015-09-16
2459958,forestry,林業,,林业,2015-09-16
2459959,forestry ,林業,,林业,2015-09-16
2459960,fragrant plantain lily,玉簪,,玉簪,2015-09-16
2459961,Fraxinus chinensis,光蠟樹,,白蜡树,2015-09-16
2459962,Fraxinus mandshurica,水曲柳,,水曲柳,2015-09-16
2459963,Fresh Green ,清明,,清明,2015-09-16
2459964,freshwater mussel,淡水蚌,,河蚌,2015-09-16
2459965,fringed iris  ,日本鳶尾,,蝴蝶花,2015-09-16
2459966,frost free season,無霜期,,无霜期,2015-09-16
2459967,frost injury ,霜害,,霜冻,2015-09-16
2459968,frozen soil ,凍土,,冻土,2015-09-16
2459969,forsythia,連翹,,连翘,2015-09-16
2459970,fuelwood forest；firewood forest,薪炭材,,薪炭林,2015-09-16
2459971,furfural ,糠醛,,糠醛,2015-09-16
2459972,furrow irrigation ,溝渠灌溉或溝灌,,沟灌,2015-09-16
2459974,garden balsam  ,鳳仙花,,凤仙花,2015-09-16
2459975,garden nasturtium ,金蓮花,,金莲花,2015-09-16
2459976,Gardenia jasminoi des Ellis,梔子花；黃梔花,,栀子,2015-09-16
2459977,gardening,園藝,,园艺,2015-09-16
2459978,garland chrysanthemum  ,茼蒿,,茼蒿,2015-09-16
2459979,garland chrysanthemum  ,茼蒿,,蓬蒿,2015-09-16
2459980,garlic,大蒜,,大蒜,2015-09-16
2459981,Gelidium amansii Lamx,石花菜,,石花菜,2015-09-16
2459982,geometer,尺蠖,,尺蠖,2015-09-16
2459983,geranium,天竺葵,,天竺葵,2015-09-16
2459984,Gerbera jamesonii Bolus,非洲菊,,非洲菊,2015-09-16
2459985,germination rate ,發芽率,,发芽率,2015-09-16
2459986,germination rate ,發芽率,,发芽率,2015-09-16
2459987,giant red wood,巨杉,,巨杉,2015-09-16
2459988,giant salamander,大鯢,,大鲵,2015-09-16
2459990,ginkgo,銀杏；公孫樹,,公孙树,2015-09-16
2459992,Ginkgo biloba L.,銀杏；公孫樹,,银杏,2015-09-16
2459993,ginned cotton ,皮棉,,皮棉,2015-09-16
2459994,glossy privet,女貞,,女贞,2015-09-16
2459995,Glyptostrobus lineatus (Poir.) Druce,水松,,水松,2015-09-16
