ID,英文名稱,中文名稱,圖片,中國大陸譯名,更新日期
2438861,environmental risk assessment,環境風險評估,,环境风险评价,2015-09-16
2438862,environmental satellite,環境衛星,,环境卫星,2015-09-16
2438863,environmental sciences,環境科學,,环境科学,2015-09-16
2438864,environmental security；environmental safety,環境安全,,环境安全,2015-09-16
2438865,environmental self-purification,環境自淨,,环境自净,2015-09-16
2438866,environmental structure,環境結構,,环境结构,2015-09-16
2438867,environmental system,環境系統,,环境系统,2015-09-16
2438868,environmental therapy,環境療法,,环境疗法,2015-09-16
2438869,environmentally friendly,環境友好,,环境友好,2015-09-16
2438870,eutrophication,優養,,富营养化,2015-09-16
2438871,fertilizer pollution,肥料污染,,化肥污染,2015-09-16
2438872,fine particulate,細粒狀物,,细颗粒物,2015-09-16
2438873,fluctuation noise,起伏噪音,,起伏噪声,2015-09-16
2438874,food contamination；food pollution,食品污染,,食品污染,2015-09-16
2438875,food safety,食品安全,,食品安全,2015-09-16
2438876,gas purification,煙氣淨化,,烟气净化,2015-09-16
2438877,global environment,全球環境,,全球环境,2015-09-16
2438878,global warming,全球暖化,,全球变暖,2015-09-16
2438879,green consumption,綠色消費,,绿色消费,2015-09-16
2438880,green design,綠色設計,,绿色设计,2015-09-16
2438881,green food,綠色食品,,绿色食品,2015-09-16
2438882,green package,綠色包裝,,绿色包装,2015-09-16
2438883,green product,綠色產品,,绿色产品,2015-09-16
2438884,green revolution,綠色革命,,绿色革命,2015-09-16
2438885,greenhouse  gases,溫室氣體,,温室气体,2015-09-16
2438886,greenhouse effect,溫室效應,,温室效应,2015-09-16
2438887,groundwater depression；depression cone of groundwater；groundwater funnel,地下水洩降錐,,地下水漏斗,2015-09-16
2438888,groundwater pollution,地下水污染,,地下水污染,2015-09-16
2438889,hazardous chemical,危險化學品,,危险化学品,2015-09-16
2438890,hazardous waste,危害性廢棄物,,危险废物,2015-09-16
2438891,heavy metal pollution,重金屬污染,,重金属污染,2015-09-16
2438892,impulsive noise,脈衝噪音,,脉冲噪声,2016-08-02
2438893,indicator organism,指標生物,,指示生物,2015-09-16
2438894,inhalable particulate（IP）；respirable particulate matter,可吸入粒狀物,,可吸入颗粒物,2015-09-16
2438895,innocuous treatment,無害化,,无害化,2015-09-16
2438896,inorganic pollutant,無機污染體,,无机污染物,2015-09-16
2438897,itai-itai disease,痛痛病,,痛痛病,2015-09-16
2438898,La Nina phenomenon,妮娜(反聖嬰)現象,,拉尼娜现象,2015-09-16
2438899,land subsidence,地層下陷,,地面沉降,2015-09-16
2438900,land treatment system,土地處理系統,,土地处理系统,2015-09-16
2438901,landfill,土地掩埋,,土地填埋,2015-09-16
2438902,landfill site,掩埋場,,填埋场,2015-09-16
2438903,life cycle design(LCD),生命週期設計,,生命周期设计,2015-09-16
2438904,light pollution,光污染,,光污染,2015-09-16
2438905,loss of biodiversity,生物多樣性減少,,生物多样性减少,2015-09-16
2438906,low carbon economy,低碳經濟,,低碳经济,2015-09-16
2438907,marine pollution,海洋污染,,海洋污染,2015-09-16
2438908,material cycle,物質循環,,物质循环,2015-09-16
2438909,membrane separation,膜分離,,膜分离,2015-09-16
2438910,Minamata disease,水俁病,,水俣病,2016-08-02
2438911,mold toxin,黴菌毒素,,霉菌毒素,2016-08-02
2438912,moving pollution source,移動污染源,,移动污染源,2015-09-16
2438913,muffler；silencer,消聲器,,消声器,2015-09-16
2438914,municipal refuse,城市垃圾,,城市垃圾,2015-09-16
2438915,mycotoxin,真菌毒素,,真菌毒素,2015-09-16
2438916,national park,國家公園,,国家公园,2015-09-16
2438917,natural conservation,自然保育,,自然保护,2015-09-16
2438918,natural environment,自然環境,,自然环境,2015-09-16
2438919,natural reserve,自然保護區,,自然保护区,2015-09-16
2438920,noise,噪音,,噪声,2015-09-16
2438921,noise induced hearing loss,噪音性耳聾,,噪声性耳聋,2016-08-02
2438922,noise label,噪音指標,,噪声指标,2016-08-02
2438923,noise level,噪音級,,噪声级,2016-08-02
2438924,noise pollution,噪音污染,,噪声污染,2015-09-16
2438925,noise radiation,噪音輻射,,噪声辐射,2016-08-02
2438926,noise reduction；noise abatement,降噪,,降噪,2015-09-16
2438927,noise source,噪音源,,噪声源,2015-09-16
2438928,noise source monitoring,噪音源監測,,噪声源监测,2015-09-16
2438929,nuclear accident；nuclear incident,核事故,,核事故,2015-09-16
2438930,nuclear safety,核安全,,核安全,2015-09-16
2438931,nuclear waste,核廢料,,核废物,2015-09-16
2438932,odor masking,惡臭掩蔽,,恶臭掩蔽,2015-09-16
2438933,offensive odor；odor；malodor,惡臭,,恶臭,2015-09-16
2438934,organic agriculture,有機農業,,有机农业,2015-09-16
2438935,organic food,有機食品,,有机食品,2015-09-16
2438936,organic pollutant,有機污染體,,有机污染物,2015-09-16
2438937,ozone hole,臭氧空洞,,臭氧空洞,2015-09-16
2438938,particulate matter,粒狀物,,颗粒物,2015-09-16
2438939,persistent organic pollutants（POPs）,持久性有機污染體,,持久性有机污染物,2015-09-16
2438940,pesticide pollution,醫藥污染,,农药污染,2015-09-16
2438941,pesticide residue,農藥殘留,,农药残留,2015-09-16
2438942,photochemical smog,光化學煙霧,,光化学烟雾,2015-09-16
2438943,pink noise,无规噪音,,无规噪声,2015-09-16
2438944,pollutant,污染體,,污染物,2015-09-16
2438945,pollution chemistry,污染化學,,污染化学,2015-09-16
2438946,pollution ecology,污染生態學,,污染生态学,2015-09-16
2438947,pollution prevention and control,環境污染預防和控制,,污染防治,2015-09-16
2438948,pollution source,污染源,,污染源,2015-09-16
2438949,pollution sources monitoring,污染源監測,,污染源监测,2015-09-16
2438950,precipitator；dust remover,除塵器,,除尘器,2015-09-16
2438951,primary environment,原生環境,,原生环境,2015-09-16
2438952,primary pollutant,依次污染體,,一次污染物,2015-09-16
2438953,product life cycle(PLC),產品生命週期,,产品生命周期,2015-09-16
2438954,public nuisance,公害,,公害,2015-09-16
2438955,public nuisance disease,公害病,,公害病,2015-09-16
2438956,radioactive deposit,放射性沈積物,,放射性沉降物,2015-09-16
2438957,radioactive dust,放射性塵埃,,放射性尘埃,2015-09-16
2438958,radioactive waste；radwaste,放射性廢物,,放射性废物,2015-09-16
2438959,radioactive wastwater,放射性廢水,,放射性废水,2015-09-16
2438960,random noise,无规噪音,,无规噪声,2015-09-16
2438961,reclaimed water,回收水,,中水,2015-09-16
2438962,red tide,赤潮,,赤潮,2015-09-16
2438963,refuse burning；waste incineration,垃圾焚化,,垃圾焚烧,2015-09-16
2438964,regenerative material,再生材料,,再生材料,2015-09-16
2438965,regional environment,區域環境,,区域环境,2015-09-16
2438966,resource recovery of waste,廢物資源化,,废物资源化,2015-09-16
2438967,safe landfill；security landfill,安全掩埋,,安全填埋,2015-09-16
2438968,sand storm,沙塵暴,,沙尘暴,2015-09-16
2438969,sanitary landfill,衛生掩埋,,卫生填埋,2015-09-16
2438970,seawater intrusion,海水入侵,,海水入侵,2015-09-16
2438971,secondary environment,次生環境,,次生环境,2015-09-16
2438972,secondary pollutant,二次污染體,,二次污染物,2015-09-16
2438973,settlement environment,聚落環境,,聚落环境,2015-09-16
2438974,sewage pond,污水塘,,污水塘,2015-09-16
2438975,sink,匯,,汇,2015-09-16
2438976,sludge,污泥,,污泥,2015-09-16
2438977,sludge conditioning,污泥調理,,污泥调理,2015-09-16
2438978,sludge digestion,污泥消化,,污泥消化,2015-09-16
2438979,smog,煙霧,,烟雾,2015-09-16
2438980,social environment,社會環境,,社会环境,2015-09-16
2438981,soil environment,土壤環境,,土壤环境,2015-09-16
2438982,soil pollution,土壤污染,,土壤污染,2015-09-16
2438983,solid waste,固體廢棄物,,固体废物,2015-09-16
2438984,sound insulation,隔聲,,隔声,2015-09-16
2438985,source,源,,源,2015-09-16
2438986,source reduction,源削減,,源削减,2015-09-16
2438987,space junk,太空垃圾,,太空垃圾,2015-09-16
2438988,stationary pollution source,固定污染源,,固定污染源,2015-09-16
2438989,steady noise,穩態噪音,,稳态噪声,2016-08-02
2438990,subjective assessment of noise,噪音主觀評價,,噪声主观评价,2016-08-02
2438991,surface water pollution,地表水污染,,地表水污染,2015-09-16
2438992,sustainable development,永續發展,,可持续发展,2015-09-16
2438993,target organ,目標器官,,靶器官,2015-09-16
2438994,target organism,目標生物,,靶生物,2015-09-16
2438995,thermal comfort,熱舒適,,热舒适,2015-09-16
2438996,thermal decomposition of waste,廢物熱解,,废物热解,2015-09-16
2438997,thermal island,熱島,,热岛,2015-09-16
2438998,thermal pollution,熱污染,,热污染,2015-09-16
2438999,total dissolved solid(TDS),總溶解固體,,总溶解固体,2015-09-16
2439000,total nitrogen（TN）,總氮量,,总氮,2015-09-16
2439001,total organic carbon （TOC）,總有機碳,,总有机碳,2015-09-16
2439002,total phosphorus（TP）,總磷,,总磷,2015-09-16
2439003,total quantity  monitoring,總量監測,,总量监测,2015-09-16
2439004,total solids (TS),總固體,,总固体,2015-09-16
2439005,total suspended particulate（TSP）,總懸浮粒狀物,,总悬浮颗粒物,2015-09-16
2439006,transient noise,瞬態噪音,,瞬态噪声,2016-08-02
2439007,urban environment,城市環境,,城市环境,2015-09-16
2439008,vibration absorption,吸震,,吸振,2015-09-16
2439009,vibration isolation,隔震,,隔振,2015-09-16
2439010,vibration pollution,震動污染,,振动污染,2015-09-16
2439011,vibration reduction,減震,,减振,2015-09-16
2439012,village environment,村落環境,,村落环境,2015-09-16
2439013,volatile organic compounds(vocs),揮發性有機物,,挥发性有机物,2015-09-16
2439014,waste exchange,廢物交換,,废物交换,2015-09-16
2439015,waste heat,廢熱,,废热,2015-09-16
2439016,waste minimization,廢物最少化,,废物最少化,2015-09-16
2439017,waste packaging,廢物包裝,,废物包装,2015-09-16
2439018,waste prevention,廢物預防,,废物预防,2015-09-16
2439019,waste recycle；waste recovery,廢物回收,,废物回收,2015-09-16
2439020,waste solidification,廢物固化,,废物固化,2015-09-16
2439021,wastewater irrigation,廢水灌溉,,污水灌溉,2015-09-16
2439022,wastewater treatment plant,污水處理廠,,污水处理厂,2015-09-16
2439023,water bloom,水華,,水华,2015-09-16
2439024,water environment,水環境,,水环境,2015-09-16
2439025,water pollution,水污染,,水污染,2015-09-16
2439026,wet deposition,濕沈降,,湿沉降,2015-09-16
2439027,white noise,粉紅噪音,,粉红噪声,2016-08-02
2439028,world heritage site,世界遺產地,,世界遗产地,2015-09-16
2439029,Yokkaichi asthma,四日市哮喘,,四日市哮喘,2015-09-16
2439030,zero discharge；zero-emission,零排放,,零排放,2015-09-16
