ID,英文名稱,中文名稱,圖片,中國大陸譯名,更新日期
3136733,A horizon,A層；表土層,,,2017-07-20
3136734,abiogenic landscape,非生物景觀,,非生源景观,2017-07-20
3136735,ablation,消融,,,2017-07-20
3136736,abrasion,磨蝕[作用],,磨蚀作用,2017-07-20
3136737,abrasion platform,海蝕平台,,海蚀台[地],2017-07-20
3136738,abrupt change of climate,氣候突變,,气候突变,2017-07-20
3136739,absolute age of soil,土壤絕對年齡,,土壤绝对年龄,2017-07-20
3136740,absolute distance,絕對距離,,绝对距离,2017-07-20
3136741,absolute geographical space,絕對地理空間,,绝对地理空间,2017-07-20
3136742,absolute location,絕對位置,,绝对区位,2017-07-20
3136743,absolute sea level change,絕對海[平]面變化,,绝对海[平]面变化,2017-07-20
3136744,absorption,吸收[作用],,吸收,2017-07-20
3136745,absorptivity,吸收率,,吸收率,2017-07-20
3136746,abyssal deep,海淵,,海渊,2017-07-20
3136747,abyssal plain,深海平原,,深海平原,2017-07-20
3136748,academic geography,學術地理學,,学术地理学,2017-07-20
3136749,accelerated erosion,加速侵蝕,,加速侵蚀,2017-07-20
3136750,acceptable erosion,允許侵蝕量,,允许侵蚀量,2017-07-20
3136751,access control,資料分發；存取控制,,,2017-07-20
3136752,accessibility,易達性；可達性,,可达性,2017-07-20
3136753,accessibility index,易達性指數；可達性指數,,可达性指数,2017-07-20
3136754,acclimatization,氣候適應；生物馴化,,1.适应；2.驯化,2017-07-20
3136755,accumulated temperature,積溫,,积温,2017-07-20
3136756,acid rain,酸雨,,酸雨,2017-07-20
3136757,acid sulphate soil,酸性硫酸鹽土,,酸性硫酸盐土,2017-07-20
3136758,acrisol,澱積土,,强淋溶土,2017-07-20
3136759,action space,行動空間,,行动空间,2017-07-20
3136760,active dispersal,主動散布,,主动散布,2017-07-20
3136761,active layer,活動層,,活动层,2017-07-20
3136762,active remote sensing,主動式遙測,,主动遥感,2017-07-20
3136763,active tectonics,活動構造[作用],,活动构造,2017-07-20
3136764,active volcano,活火山,,活火山,2017-07-20
3136765,activity allocation model,活動分派模式,,活动配置模型,2017-07-20
3136766,activity diaries survey,行為日誌調查,,活动日志调查,2017-07-20
3136767,activity space,活動空間,,活动空间,2017-07-20
3136768,actor,行動者,,行动者,2017-07-20
3136769,adaptation,調適；適應,,适应,2017-07-20
3136770,adaptive radiation,適應性擴張,,适应辐射,2017-07-20
3136771,address geo-coding,地址編碼,,地址地理编码,2017-07-20
3136772,address matching,地址對位,,地址匹配,2017-07-20
3136773,administrative boundary,行政界線,,行政界线,2017-07-20
3136774,administrative geography,行政地理學,,行政地理学,2017-07-20
3136775,administrative principle,行政原則,,行政原则,2017-07-20
3136776,administrative region,行政區,,政区,2017-07-20
3136777,adret,向陽坡,,阳坡,2017-07-20
3136778,adsorption,吸附[作用],,吸附,2017-07-20
3136779,advanced capitalism,先進資本主義,,发达资本主义,2017-07-20
3136780,adventure tourism,探險旅遊,,探险旅游,2017-07-20
3136781,aeolian deposit,風成堆積物；風積物,,风成沉积,2017-07-20
3136782,aeolian deposition,風成堆積,,风成堆积,2017-07-20
3136783,aeolian dune,[風成]沙丘,,[风成]沙丘,2017-07-20
3136784,aeolian landform,風成地形,,风成地貌,2017-07-20
3136785,aeolian sand,風成沙,,风成沙,2017-07-20
3136786,aeolian sandy soil,風沙土,,风沙土,2017-07-20
3136787,aeolian soil,風積土,,风积土,2017-07-20
3136788,aeration zone,飽和氣帶,,包气带,2017-07-20
3136789,aerial migratory elements,氣遷移元素,,气迁移元素,2017-07-20
3136790,aerial photographs,航空照片,,航空影象；航空相片,2017-07-20
3136791,aerial remote sensing,空載遙測,,航空遥感,2017-07-20
3136792,aeroclimatology,高空氣候學,,高空气候学,2017-07-20
3136793,aeronautical chart,航空圖,,航空地图,2017-07-20
3136794,aeronautical climatology,航空氣候學,,航空气候学,2017-07-20
3136795,aestivation,夏蟄,,夏蛰,2017-07-20
3136796,age and sex structure,年齡與性別結構,,年龄与性别结构,2017-07-20
3136797,agency,行動者,,人类能动性,2017-07-20
3136798,agent,外營力,,自主体 ??,2017-07-20
3136799,agglomeration,聚集[作用]；集塊[作用],,集聚,2017-07-20
3136800,agglomeration economy,聚集經濟,,集聚经济,2017-07-20
3136801,aggradation,積夷;加積作用,,加积作用,2017-07-20
3136802,agribusiness,農企業,,农业综合企业,2017-07-20
3136803,agricultural atlas,農業地圖集,,农业地图集,2017-07-20
3136804,agricultural ecological system,農業生態系,,农业生态系统,2017-07-20
3136805,agricultural economics,農業經濟學,,农业经济学,2017-07-20
3136806,agricultural geography,農業地理學,,农业地理学,2017-07-20
3136807,agricultural hydrology,農業水文學,,农业水文学,2017-07-20
3136808,agricultural industrialization,農業工業化,,农业产业化,2017-07-20
3136809,agricultural location,農業區位,,农业区位,2017-07-20
3136810,agricultural location theory,農業區位論,,农业区位论,2017-07-20
3136811,agricultural potential productivity,農業生產潛力,,农业生产潜力,2017-07-20
3136812,agricultural region,農業區,,农业区,2017-07-20
3136813,agricultural regionalization,農業區劃,,农业区划,2017-07-20
3136814,agricultural remote sensing,農業遙[感探]測,,农业遥感,2017-07-20
3136815,agricultural revolution,農業革命,,农业革命,2017-07-20
3136816,agricultural town,農業市鎮,,农业村镇,2017-07-20
3136817,agricultural zone,農業區(帶),,农业地带,2017-07-20
3136818,agriculture location model,農業區位模式,,农业区位模式,2017-07-20
3136819,agritourism,農業觀光,,农业旅游,2017-07-20
3136820,agroclimatology,農業氣候學,,农业气候学,2017-07-20
3136821,agro-commodity production system,農業商品生產體系,,农业商品生产系统,2017-07-20
3136822,agro-food system,農糧體系,,农粮系统,2017-07-20
3136823,agronomy,農藝學,,农艺学,2017-07-20
3136824,air mass,氣團,,气团,2017-07-20
3136825,air transport,航空運輸,,[民用]航空运输,2017-07-20
3136826,air transport hub,航空樞紐,,航空枢纽,2017-07-20
3136827,air-land interaction,陸-氣交互作用,,地-气相互作用,2017-07-20
3136828,air-sea interaction,海-氣交互作用,,海-气相互作用,2017-07-20
3136829,albedo,反照率,,反照率,2017-07-20
3136830,alfisol,淋溶土,,淋溶土,2017-07-20
3136831,algorithm,演算法,,算法,2017-07-20
3136832,alisol,高活性強酸土,,高活性强酸土,2017-07-20
3136833,allitization,鋁鐵土化,,富铝化[作用],2017-07-20
3136834,allocation of agriculture,農業分派,,农业布局,2017-07-20
3136835,allocation of commercial network,商業網絡分派,,商业网布局,2017-07-20
3136836,allocation of communication and transportation,通訊與運輸分派; 交通分派,,交通运输布局,2017-07-20
3136837,allocation of crops,作物分派,,作物布局,2017-07-20
3136838,allocation of productive forces,生產力分派,,生产力布局,2017-07-20
3136839,allocative processes,分派性歷程,,配置过程,2017-07-20
3136840,allocative resource,分派性資源,,配置性资源; 分配性资源,2017-07-20
3136841,allopatric speciation,異域種化,,异域物种形成,2017-07-20
3136842,alluvial fan,沖積扇,,冲积扇,2017-07-20
3136843,alluvial plain,沖積平原,,冲积平原,2017-07-20
3136844,alluvium,沖積層,,冲积层,2017-07-20
3136845,Alonso model,阿隆索[競租]模式,,阿隆索[地租]模型,2017-07-20
3136846,alpha-diversity,α多樣性,,α多样性,2017-07-20
3136847,alpine belt,高山帶,,高山带,2017-07-20
3136848,alpine faunal group,高山動物群,,高山动物,2017-07-20
3136849,alpine frost desert soil,高山凍漠土,,寒漠土,2017-07-20
3136850,alpine frost soil,高山凍土,,寒冻土,2017-07-20
3136851,alpine krummholz,高山矮曲林,,高山矮曲林,2017-07-20
3136852,alpine lake,高山湖,,高山湖,2017-07-20
3136853,alpine meadow soil,高山草原土,,高山草甸土,2017-07-20
3136854,Alpine orogeny,阿爾卑斯[造山]運動,,阿尔卑斯运动,2017-07-20
3136855,alpine permafrost,高山永凍土,,,2017-07-20
3136856,alpine soil,高山土,,高山土壤,2017-07-20
3136857,alpine steppe soil,高山草原土,,高山草原土,2017-07-20
3136858,alternative tourism,另類旅遊,,替代性旅游,2017-07-20
3136859,altitude,海拔；高度,,海拔,2017-07-20
3136860,altitudinal belt,垂直分帶,,垂直地带,2017-07-20
3136861,altitudinal belt of vegetation,植被垂直分帶,,植被垂直带,2017-07-20
3136862,altitudinal zonality,垂直成帶性,,垂直地带性,2017-07-20
3136863,American depository receipt,美國存托憑證,,美国存托凭证,2017-07-20
3136864,anaglyphic stereoscopic map,互補色立體地圖,,互补色立体地图,2017-07-20
3136865,analogue model,類比模式,,类比模型,2017-07-20
3136866,ancient aeolian soil,古風成土,,古风积土,2017-07-20
3136867,ancient map,古地圖,,古地图,2017-07-20
3136868,ancient sand dune,古沙丘,,,2017-07-20
3136869,andisol,火山灰土,,火山灰土,2017-07-20
3136870,animal distribution area,動物分布區,,动物分布区,2017-07-20
3136871,animal husbandry in agriculture regions,農區畜牧業,,农区畜牧业,2017-07-20
3136872,animation map,動畫地圖,,动画地图,2017-07-20
3136873,Annales School,年鑑學派,,年鉴学派,2017-07-20
3136874,annual normal runoff,年正常徑流,,年正常径流,2017-07-20
3136875,anomie,社會紊亂；道德頹廢,,社会紊乱,2017-07-20
3136876,antarctic circle,南極圈,,南极圈,2017-07-20
3136877,Antarctic realm,南極洲界[測量]；南極界[動物],,南极界,2017-07-20
3136878,antecedent river,先成河,,先成河,2017-07-20
3136879,anthropochory,人為散佈,,人为分布,2017-07-20
3136880,anthropogenic soil,人為土壤,,人为土壤,2017-07-20
3136881,anthropogeography,人類地理學,,人类地理学,2017-07-20
3136882,anthrosol,人為土,,人为土,2017-07-20
3136883,anticyclone,反氣旋,,反气旋,2017-07-20
3136884,antipode,對蹠,,对立面,2017-07-20
3136885,antique tourism,仿古旅遊,,仿古旅游,2017-07-20
3136886,anti-tourism,逆向旅遊；逆勢觀光,,逆向旅游；逆势观光,2017-07-20
3136887,apartheid,種族隔離,,种族隔离,2017-07-20
3136888,application schema,應用綱要,,应用模式,2017-07-20
3136889,applied cartography,應用地圖學,,应用地图学,2017-07-20
3136890,applied climatology,應用氣候學,,应用气候学,2017-07-20
3136891,applied geography,應用地理學,,应用地理学,2017-07-20
3136892,applied geomorphology,應用地形學,,应用地貌学,2017-07-20
3136893,applied physical geography,應用自然地理學,,应用自然地理学,2017-07-20
3136894,aquatic faunal group on the land,陸域水生動物群,,陆上水域动物,2017-07-20
3136895,aqueous migratory elements,水遷移元素,,水迁移元素,2017-07-20
3136896,aquifer,含水層,,含水层,2017-07-20
3136897,arc,線段｛GIS｝,,弧段,2017-07-20
3136898,archipelago,群島,,群岛,2017-07-20
3136899,archipelago state,群島國,,群岛国,2017-07-20
3136900,arc-node topology,線段-節點位相,,弧-结点拓扑关系,2017-07-20
3136901,arctic circle,北極圈,,北极圈,2017-07-20
3136902,area,地區，地域,,地区,2017-07-20
3136903,area of survival archaic language,古語遺留區,,古语遗留区,2017-07-20
3136904,area studies tradition,區域[地域]研究傳統,,地域研究传统,2017-07-20
3136905,areal center,地區中心,,分布区中心,2017-07-20
3136906,areal combination of ports,港口地域群體,,港口地域群体,2017-07-20
3136907,areal context,地域脈絡,,地域背景,2017-07-20
3136908,areal differentiation,地區差異；地域差異,,地域差异,2017-07-20
3136909,areal specialization,地域專業化,,地域专业化,2017-07-20
3136910,arenosol,紅沙土,,砂性土,2017-07-20
3136911,arete,刃嶺,,刃脊,2017-07-20
3136912,argillaceous desert,泥質沙漠,,泥漠,2017-07-20
3136913,arid climate,乾燥氣候,,干旱气候,2017-07-20
3136914,arid region,乾燥區,,干旱区,2017-07-20
3136915,arid zone,乾旱區,,,2017-07-20
3136916,aridification,乾旱化,,干旱化,2017-07-20
3136917,aridisol,旱境土,,干旱土,2017-07-20
3136918,aridity,乾燥度,,干燥度,2017-07-20
3136919,arrowhead map,動線圖,,动线地图,2017-07-20
3136920,arterial hub of highway network,公路網主樞紐,,公路主枢纽,2017-07-20
3136921,artesian basin,自流井盆地,,自流水盆地,2017-07-20
3136922,artificial groundwater recharge,地下水人工補注,,地下水人工回灌,2017-07-20
3136923,artificial microclimate,人造微氣候,,人工小气候,2017-07-20
3136924,artificial wetland,人工濕地,,人工湿地,2017-07-20
3136925,artificially frozen soil,人工凍土,,人工冻土,2017-07-20
3136926,aspect,坡向,,坡向,2017-07-20
3136927,assembly cost,組裝成本；裝配成本,,组装成本,2017-07-20
3136928,assimilation,同化[作用],,同化,2017-07-20
3136929,astroclimate,天文氣候,,天文气候,2017-07-20
3136930,astrolomico-eustatism,天文作用型海面變化,,天文作用型海面变化,2017-07-20
3136931,astronavigation map,太空導航圖,,宇航地图,2017-07-20
3136932,astronomical geography,天文地理學,,天文地理学,2017-07-20
3136933,atlas,地圖集,,地图集,2017-07-20
3136934,atmosphere,大氣圈,,大气圈,2017-07-20
3136935,atmospheric pollution,大氣污染,,大气污染,2017-07-20
3136936,atmospheric remote sensing,大氣遙[感探]測,,大气遥感,2017-07-20
3136937,atmospheric window,大氣窗,,大气窗,2017-07-20
3136938,atoll,環礁,,环礁,2017-07-20
3136939,attribute,屬性,,属性,2017-07-20
3136940,attribute data,屬性資料,,属性数据,2017-07-20
3136941,attribute search,屬性查詢,,属性查询,2017-07-20
3136942,Australian kingdom,澳大利亞植物區,,澳大利亚植物区,2017-07-20
3136943,Australian realm,澳大利亞界,,澳大利亚界,2017-07-20
3136944,autochthonous species,原生種,,土著种/原生种/乡土种,2017-07-20
3136945,autocorrelation,自相關,,自相关,2017-07-20
3136946,automated data processing,自動資料處理,,自动数据处理,2017-07-20
3136947,automated digitizing,自動數位化,,自动数字化,2017-07-20
3136948,automated feature recognition,自動特徵識別,,自动特征识别,2017-07-20
3136949,automated vectorization,自動向量化,,自动矢量化,2017-07-20
3136950,automatic cartography,自動化製圖,,自动化地图制图,2017-07-20
3136951,automatic map annotation,圖面自動註記,,图面自动注记,2017-07-20
3136952,autonomous region,自治區,,自治区,2017-07-20
3136953,autumn equinox,秋分,,,2017-07-20
3136954,auxiliary capital,陪都,,陪都,2017-07-20
3136955,available soil moisture,土壤有效含水量,,土壤有效含水量,2017-07-20
3136956,azimuthal projection,方位投影,,方位投影,2017-07-20
3136957,azonal soil,泛域土,,泛域土,2017-07-20
3136958,azonality,非地帶性,,非地带性,2017-07-20
3136959,B horizon,B層；底土層；心土層,,,2017-07-20
3136960,backshore,後濱,,后滨,2017-07-20
3136961,backward linkage,後向連鎖,,后向联系,2017-07-20
3136962,badland,惡地,,劣地,2017-07-20
3136963,balanced neighborhood,平衡鄰里,,平衡邻里,2017-07-20
3136964,bar,沙洲,,沙坝,2017-07-20
3136965,barbed drainage pattern,倒鉤狀水系[型],,倒钩状水系格局,2017-07-20
3136966,barchan,新月丘,,新月形沙丘,2017-07-20
3136967,barchan bridge,新月形沙壟,,新月形沙垄,2017-07-20
3136968,barchan chain,新月丘鏈,,新月形沙丘链,2017-07-20
3136969,barrier effect,障礙效應,,障碍效应,2017-07-20
3136970,barrier island,堰洲島，離岸沙洲,,沙坝岛,2017-07-20
3136971,barrier reef,堡礁,,堡礁,2017-07-20
3136972,basal surface of weathering,風化基面,,风化基面,2017-07-20
3136973,base,基底,,基底,2017-07-20
3136974,base flow,基流,,基流,2017-07-20
3136975,base level of erosion,侵蝕基準面,,侵蚀基准面,2017-07-20
3136976,baseline of territorial sea,領海基線,,领海基线,2017-07-20
3136977,basic / non-basic ratio,基本／非基本比,,基本／非基本比率,2017-07-20
3136978,basic industry,基礎產業,,基础工业,2017-07-20
3136979,basin,盆地,,盆地,2017-07-20
3136980,basin divide,流域分水嶺,,流域分水线,2017-07-20
3136981,basin-and-range geomorphic landscape,盆嶺地形,,盆岭地貌,2017-07-20
3136982,batch production,批量生產,,小批生产；批量生产,2017-07-20
3136983,bathyphreatic cave,深潛流帶溶洞,,深潜流带溶洞,2017-07-20
3136984,bay,海灣,,,2017-07-20
3136985,bay bar,灣洲；灣內沙洲,,拦湾坝,2017-07-20
3136986,Bayesian inference,貝氏推論,,贝叶斯推理,2017-07-20
3136987,beach,海灘,,海滩,2017-07-20
3136988,beach berm,濱堤；灘台,,滩肩,2017-07-20
3136989,beach cusp,灘尖,,滩角,2017-07-20
3136990,beach maintenance,海灘養護,,海滩养护,2017-07-20
3136991,beach nourishment,養灘,,海滩喂养??,2017-07-20
3136992,beach replenishment,養灘,,,2017-07-20
3136993,beach ridge,灘脊,,滩脊,2017-07-20
3136994,beach rock,灘岩,,海滩岩,2017-07-20
3136995,Beckmann model of city system,貝克曼都市體系模式,,贝克曼城镇体系模型,2017-07-20
3136996,bed load,推移質；河床負荷；推移載；底床載,,,2017-07-20
3136997,bedload,推移質；河床負荷；推移載；底床載,,,2017-07-20
3136998,bedrock,母岩；底岩；基岩,,基岩,2017-07-20
3136999,behavioral environment,行為環境,,行为环境,2017-07-20
3137000,behavioral geography,行為地理學,,行为地理学,2017-07-20
3137001,behavioural approach,行為研究取徑,,行为方法,2017-07-20
3137002,behavioural matrix,行為矩陣,,行为矩阵,2017-07-20
3137003,beheaded river,斷頭河,,断头河,2017-07-20
3137004,bench,岩棚；岩臺,,岩滩,2017-07-20
3137005,Bergmann's rule,包曼氏法則,,伯格曼定律,2017-07-20
3137006,Berkeley school,柏克萊學派,,伯克利学派,2017-07-20
3137007,beta-diversity,β多樣性,,β多样性,2017-07-20
3137008,bid-rent curve,競租曲線,,竞租曲线,2017-07-20
3137009,bifurcation,分岐[點],,分叉,2017-07-20
3137010,bight,海灣,,,2017-07-20
3137011,bioaccumulation,生物累積,,生物积累,2017-07-20
3137012,bioavailability,生物可利用性,,生物可利用性,2017-07-20
3137013,biochore,生物景帶,,生物分布,2017-07-20
3137014,bioclimate,生物氣候,,生物气候,2017-07-20
3137015,bioclimatic law,生物氣候律,,生物气候定律,2017-07-20
3137016,bioclimatology,生物氣候學,,生物气候学,2017-07-20
3137017,bioconcentration,生物濃縮,,生物富集,2017-07-20
3137018,bio-enrichment coefficient,生物濃縮係數,,生物富集系数,2017-07-20
3137019,biogenic coast,生物性海岸,,生物海岸,2017-07-20
3137020,biogeochemical provinces,生物地球化學區,,生物地球化学省??,2017-07-20
3137021,biogeochemistry,生物地球化學,,生物地球化学 ??,2017-07-20
3137022,biogeoclimate,生物地理氣候,,生物地理气候 ??,2017-07-20
3137023,biogeography,生物地理學,,生物地理学,2017-07-20
3137024,bio-indicator,生物指標,,生物指示体,2017-07-20
3137025,biokarst,生物石灰岩地形；生物喀斯特,,生物喀斯特,2017-07-20
3137026,biological conservation,生物保育,,生物保护,2017-07-20
3137027,biological cycle,生物循環,,生物小循环,2017-07-20
3137028,biological diversity,生物多樣性,,生物多样性,2017-07-20
3137029,biological migration,生物遷移,,生物迁移,2017-07-20
3137030,biological productivity,生物生產力,,生物生产力,2017-07-20
3137031,biological resources,生物資源,,生物资源,2017-07-20
3137032,biological weathering,生物風化[作用],,生物风化作用,2017-07-20
3137033,biomass,生物量,,生物量,2017-07-20
3137034,biome,生物區系,,生物群系,2017-07-20
3137035,biosphere,生物圈,,生物圈,2017-07-20
3137036,biota,生物相,,生物区系,2017-07-20
3137037,biotic community,生物群落;生物群聚,,生物群落,2017-07-20
3137038,biotope,生物小區、群落生境,,群落生境,2017-07-20
3137039,bird's eye map,鳥瞰圖,,鸟瞰图,2017-07-20
3137040,black body,黑體,,黑体,2017-07-20
3137041,black soil,黑土,,,2017-07-20
3137042,blind valley,盲谷,,盲谷,2017-07-20
3137043,block,街廓,,街坊,2017-07-20
3137044,block diagram,方塊圖,,块状图,2017-07-20
3137045,block field,岩海;石海,,石海,2017-07-20
3137046,blockbusting,街廓房地產炒作,,街区降级,2017-07-20
3137047,blocking high,阻塞高壓,,阻塞高压,2017-07-20
3137048,blowout pit,吹蝕穴,,风蚀坑,2017-07-20
3137049,blue industry,藍色產業,,蓝色产业,2017-07-20
3137050,blue state territory,藍色國土,,蓝色国土,2017-07-20
3137051,bog,泥炭沼澤,,泥炭沼泽,2017-07-20
3137052,bog soil,冰沼土；沼澤土,,沼泽土,2017-07-20
3137053,border arc,邊界弧,,边缘弧,2017-07-20
3137054,border matching,圖邊接合,,边缘匹配,2017-07-20
3137055,boreal,北方帶,,北方带,2017-07-20
3137056,boulder,巨礫,,漂砾,2017-07-20
3137057,boundary,邊界,,疆界,2017-07-20
3137058,boundary effect in geography,地理邊界效應,,地理边缘效应,2017-07-20
3137059,braided stream,辮狀河；網流,,辫状河,2017-07-20
3137060,branching river channel,分汊型河道,,分汊型河道,2017-07-20
3137061,break point theory,區隔點理論,,断裂点理论,2017-07-20
3137062,breaker zone,浪裂帶；碎浪帶；破浪帶,,,2017-07-20
3137063,breaking point,區隔點,,断裂点,2017-07-20
3137064,breakline,斷線,,断线,2017-07-20
3137065,break-of-bulk,轉運點,,货物分装点; 转运点,2017-07-20
3137066,brown calcic soil,棕鈣土,,棕钙土,2017-07-20
3137067,brown coniferous forest soil,棕色針葉林土,,棕色针叶林土,2017-07-20
3137068,brown desert soil,棕漠土,,棕漠土,2017-07-20
3137069,brown soil,棕壤,,棕壤,2017-07-20
3137070,brown-red soil,棕紅壤,,棕红壤,2017-07-20
3137071,BTO{build-to-order},定單生產,,定单生产,2017-07-20
3137072,buffer analysis,環域分析,,缓冲区分析,2017-07-20
3137073,buffer zone,緩衝帶,,缓冲带,2017-07-20
3137074,building climate,建築氣候,,建筑气候,2017-07-20
3137075,build-to-order{=BTO},定單生產,,定单生产,2017-07-20
3137076,built-up area,建成區,,建成区,2017-07-20
3137077,bundle,[時間地理學] 徑束,,路径束,2017-07-20
3137078,buried horizon,埋藏層,,埋藏层,2017-07-20
3137079,buried ice,埋藏冰,,埋藏冰,2017-07-20
3137080,buried mountain,埋藏山,,埋藏山,2017-07-20
3137081,buried peat,埋藏泥炭,,埋藏泥炭,2017-07-20
3137082,buried proluvial fan,埋藏洪積扇,,埋藏洪积扇,2017-07-20
3137083,buried soil,埋藏土,,埋藏土,2017-07-20
3137084,buried terrace,埋藏階地,,埋藏阶地,2017-07-20
3137085,bush wetland,灌叢濕地,,灌丛湿地,2017-07-20
3137086,C horizon,C層；母質層,,,2017-07-20
3137087,cadastral information,地籍資訊,,地籍信息,2017-07-20
3137088,cadastral map,地籍圖,,地籍图,2017-07-20
3137089,calcification,鈣化作用,,钙积作用,2017-07-20
3137090,calciphyte,親鈣植物,,喜钙植物,2017-07-20
3137091,Calcisol,鈣積土,,钙积土,2017-07-20
3137092,Cambisol,變遷土,,雏形土,2017-07-20
3137093,camp settlement,暫時性聚落,,短期聚落,2017-07-20
3137094,campus town,大學城,,大学城,2017-07-20
3137095,canal,運河,,运河,2017-07-20
3137096,canyon,峽谷,,,2017-07-20
3137097,cape,岬；角,,地角,2017-07-20
3137098,capital of a country,首都,,京,2017-07-20
3137099,capital-intensive industry,資本密集產業,,资金密集型工业,2017-07-20
3137100,capturing river,襲奪河；搶水河,,袭夺河,2017-07-20
3137101,caravan park,汽車宿營地,,汽车宿营地,2017-07-20
3137102,carbonate weathering crust,碳酸鹽風化殼,,碳酸盐风化壳,2017-07-20
3137103,cardinal points,方位基點；主要方向點,,基本方位,2017-07-20
3137104,carrying capacity,負載力；承載量,,承载量(力),2017-07-20
3137105,carrying capacity of region,區域負載力,,区域承载力,2017-07-20
3137106,cartographer,製圖師；地圖學者,,制图员；制图师,2017-07-20
3137107,cartographic base,基本圖,,地理底图,2017-07-20
3137108,cartographic communication theory,地圖資訊傳輸理論,,地图传输论,2017-07-20
3137109,cartographic deduction method,地圖演繹法,,地图演绎法,2017-07-20
3137110,cartographic editing system,地圖編輯系統,,地图编辑系统,2017-07-20
3137111,cartographic information,地圖資訊,,地图信息,2017-07-20
3137112,cartographic information system,地圖資訊系統,,地图信息系统,2017-07-20
3137113,cartographic language,地圖語言,,地图语言,2017-07-20
3137114,cartographic method,地圖學方法,,地图方法,2017-07-20
3137115,cartographic modeling theory,地圖模式論,,地图模式论,2017-07-20
3137116,cartographic perception theory,地圖認知理論,,地图感知论,2017-07-20
3137117,cartographic specifications,地圖規範,,地图规范,2017-07-20
3137118,cartographic symbol,地圖符號,,地图符号,2017-07-20
3137119,cartographic visualization,地圖視覺化,,地图可视化,2017-07-20
3137120,cartography,地圖學,,地图学,2017-07-20
3137121,cash crop,現金作物,,经济作物,2017-07-20
3137122,Cassini's map,喀西尼地圖,,卡西尼地图,2017-07-20
3137123,catastrophe theory,災變論,,突变论,2017-07-20
3137124,catchment,集水區,,集水区,2017-07-20
3137125,categorical data analysis,類別資料分析,,范畴数据分析,2017-07-20
3137126,cave deposit,洞穴堆積,,洞穴堆积,2017-07-20
3137127,cave notch,洞穴凹壁,,洞壁凹槽,2017-07-20
3137128,cavity ice,洞穴冰,,洞穴冰,2017-07-20
3137129,celestial sphere,天球,,天球,2017-07-20
3137130,Census Metropolitan Area {=CMA},都會人口普查區,,大都市人口普查区,2017-07-20
3137131,census tract,[美國]人口普查區,,（人口）普查区,2017-07-20
3137132,center of diversity,多樣性中心,,多样性中心,2017-07-20
3137133,center of specialization,特化中心,,特化中心,2017-07-20
3137134,central axis of urban planning,都市計畫中軸線,,城市中轴线,2017-07-20
3137135,central business district {=CBD},中心商業區,,中央商务区,2017-07-20
3137136,central business height index,中心商業高度指數,,中央商务高度指数,2017-07-20
3137137,central business intensity index,中心商業強度指數,,中央商务强度指数,2017-07-20
3137138,central city,中心都市,,中心城市,2017-07-20
3137139,central effect in geography,地理中心效應,,地理中心效应,2017-07-20
3137140,central meridian,中央經線,,中央经线,2017-07-20
3137141,central place,中地,,中心地,2017-07-20
3137142,central place function,中地機能,,中心地功能,2017-07-20
3137143,central place theory,中地理論,,中心地理论,2017-07-20
3137144,centrality,中心性,,中心性,2017-07-20
3137145,centrifugal and centripetal forces,離心力和向心力,,离心力和向心力,2017-07-20
3137146,CGM{computer graphic metafile },電腦圖形資料標準規範,,计算机制图图元文件,2017-07-20
3137147,chain migration,連鎖遷移,,链式迁移,2017-07-20
3137148,channel bar,河道沙洲,,滨河床沙坝,2017-07-20
3137149,channel gradient,河道坡降,,河道坡降,2017-07-20
3137150,channel order,河道等級,,河道等级,2017-07-20
3137151,chaparral,常綠硬葉灌木群落,,查帕拉尔群落,2017-07-20
3137152,chemical denudation,化學剝蝕,,化学剥蚀,2017-07-20
3137153,chemical geography,化學地理學,,化学地理学,2017-07-20
3137154,chemical migration,化學遷移,,化学迁移,2017-07-20
3137155,chemical runoff,化學逕流,,化学径流,2017-07-20
3137156,chemical weathering,化學風化,,化学风化作用,2017-07-20
3137157,chemico-resistance,化學抗性,,化学抗性,2017-07-20
3137158,chenier,灘脊,,滩脊［型］潮滩,2017-07-20
3137159,chenier plain,灘脊平原,,滩脊［型］潮滩平原,2017-07-20
3137160,chernozem,黑鈣土,,黑钙土,2017-07-20
3137161,chestnut soil,栗鈣土,,栗钙土,2017-07-20
3137162,Chicago School,芝加哥學派,,芝加哥学派,2017-07-20
3137163,chorography,地誌學,,地志学,2017-07-20
3137164,Chorology,生物分布學,,分布学,2017-07-20
3137165,chromosome geography,染色體地理學,,染色体地理学,2017-07-20
3137166,chronology,年代學,,年代学,2017-07-20
3137167,cinnamon soil,黃褐色土,,褐土,2017-07-20
3137168,cinnamon-red soil,黃褐色紅土,,褐红土,2017-07-20
3137169,circuit tourism,巡迴觀光,,环线旅游,2017-07-20
3137170,cirque,冰斗;圈谷,,冰斗,2017-07-20
3137171,cirque glacier,冰斗冰河,,冰斗冰川,2017-07-20
3137172,city,都市,,城市,2017-07-20
3137173,city administratively control over surrounding counties,市轄縣體制,,市带县体制,2017-07-20
3137174,city image,都市意象,,城市意象,2017-07-20
3137175,city size,都市規模,,城市规模,2017-07-20
3137176,city size distribution,都市規模分布,,城市规模分布,2017-07-20
3137177,city state,都市國家,,都市国家,2017-07-20
3137178,Clark value,克拉克值,,克拉克值,2017-07-20
3137179,classification and regionalization,分類與區劃,,分类与区划,2017-07-20
