ID,英文名稱,中文名稱,圖片,中國大陸譯名,更新日期
3153177,numerical control machine tool,數控機具,,数控机床,2017-07-20
3153178,Ohm law,歐姆定律,,欧姆定律,2017-07-20
3153179,optical [fiber] cable,光纖電纜,,光缆,2017-07-20
3153180,optical Doppler effect,光學都卜勒效應,,光的多普勒效应,2017-07-20
3153181,optical fiber,光纖,,光导纤维,2017-07-20
3153182,optical fiber communication,光纖通訊,,光纤通信,2017-07-20
3153183,optical sound recording,光學錄音,,光学录声,2017-07-20
3153184,optical spectrum,光譜,,光谱,2017-07-20
3153185,optic-fiber communication,光纖通訊,,光纤通信,2017-07-20
3153186,oscilloscope tube,示波管,,示波管,2017-07-20
3153187,outer space,外太空,,太空,2017-07-20
3153188,output resistance,輸出電阻,,输出电阻,2017-07-20
3153189,parallel axis theorem,平行軸定理,,平行轴定理,2017-07-20
3153190,paramagnetic substance,順磁[性]物質,,顺磁质,2017-07-20
3153191,parity,宇稱[性],,宇称,2017-07-20
3153192,parity conservation,宇稱守恆,,宇称守恒,2017-07-20
3153193,parity nonconservation,宇稱不守恆,,宇称不守恒,2017-07-20
3153194,particle,質點；粒子,,质点,2017-07-20
3153195,Pascal law,帕斯卡定律,,帕斯卡定律,2017-07-20
3153196,path,路程；路徑,,路程,2017-07-20
3153197,Pauli exclusion principle,包立不相容原理,,泡利不相容原理,2017-07-20
3153198,perfectly elastic collision,完全彈性碰撞,,完全弹性碰撞,2017-07-20
3153199,perfectly inelastic collision,Perfectly inelastic collision 完全非彈性碰撞,,完全非弹性碰撞,2017-07-20
3153200,periodic table of elements,元素週期表,,元素周期表,2017-07-20
3153201,permanent magnet,永久磁體,,永磁体,2017-07-20
3153202,permittivity,電容率,,电容率,2017-07-20
3153203,persistence of vision,視覺暫留,,视觉暂留,2017-07-20
3153204,phase,相；相[位]；階段,,相,2017-07-20
3153205,phase diagram,相圖,,相图,2017-07-20
3153206,phase equilibrium,相平衡,,相平衡,2017-07-20
3153207,phase transition,相變,,相变,2017-07-20
3153208,phosphorescence,磷光,,磷光,2017-07-20
3153210,photocell,光電池,,光电管,2017-07-20
3153211,photoelectric cell,光電池,,光电池,2017-07-20
3153212,photoelectric effect,光電效應,,光电效应,2017-07-20
3153213,photoelectric tube,光電管,,光电管,2017-07-20
3153214,photoresistor,光敏電阻[器],,光敏电阻器,2017-07-20
3153215,phototube,光電管,,光电管,2017-07-20
3153216,pickup tube,攝像管,,摄像管,2017-07-20
3153218,picture tube  ,映像管,,显像管,2017-07-20
3153219,piezoelectric buzzer,壓電蜂鳴器,,压电蜂鸣器,2017-07-20
3153220,piezoelectric effect,壓電效應,,压电效应,2017-07-20
3153221,pitch,螺距；音調,,音调,2017-07-20
3153222,plastic deformation,塑性形變,,塑性形变,2017-07-20
3153223,PN junction,PN 接面,,PN结,2017-07-20
3153224,point discharge,尖端放電,,尖端放电,2017-07-20
3153225,polarizability,極化率；極化性,,极化率,2017-07-20
3153226,polarized light,偏振光,,偏振光,2017-07-20
3153227,polaroid,偏振片；偏光片,,偏振片,2017-07-20
3153228,position,位置,,位置,2017-07-20
3153229,position vector,位置向量,,位置矢量,2017-07-20
3153230,potential energy,位能；勢能,,势能,2017-07-20
3153231,potential gradient,勢梯度,,电势梯度,2017-07-20
3153232,potential transformer,變壓器,,电压互感器,2017-07-20
3153233,power,功率；率；本領；冪次；動力,,功率,2017-07-20
3153234,Poynting vector,坡印廷向量,,坡印廷矢量,2017-07-20
3153235,precipitation,沉澱[作用]；降水；降水量,,降水,2017-07-20
3153236,primary rainbow,虹,,虹,2017-07-20
3153237,programmed control,程式[化]控制,,程序控制,2017-07-20
3153238,projectile motion,拋體運動,,抛体运动,2017-07-20
3153239,proportional counter,正比計數器,,正比计数器,2017-07-20
3153240,Ptolemy,托勒米,,托勒密,2017-07-20
3153241,quality factor,品質因子,,品质因数,2017-07-20
3153242,quantum mechanics,量子力學,,量子力学,2017-07-20
3153243,quark model,夸克模型,,夸克模型,2017-07-20
3153244,radar,雷達,,雷达,2017-07-20
3153245,radiation protection,輻射防護,,辐射防护,2017-07-20
3153246,radio navigation,無線電導航,,无线电导航,2017-07-20
3153247,radio telescope,無線電望遠鏡；射電望遠鏡,,射电望远镜,2017-07-20
3153248,radio wave,無線電波；射電波,,无线电波,2017-07-20
3153249,radioactive dating,放射性定年法,,放射性年代测定,2017-07-20
3153250,radioactive decay,放射衰變,,放射性衰变,2017-07-20
3153251,radioactive series,放射系,,放射系,2017-07-20
3153252,radioactive tracer method,放射[性]示踪法,,放射性示踪法,2017-07-20
3153253,radioactivity,放射現象；放射性,,放射性,2017-07-20
3153254,radiotelegram,無線電報,,无线电报,2017-07-20
3153255,radiotelegraphy,無線電報,,无线电报,2017-07-20
3153256,radiotelephone,無線電話,,无线电话,2017-07-20
3153257,reactance,電抗,,电抗,2017-07-20
3153258,reaction cross-section,反應截面,,反应截面,2017-07-20
3153259,reaction energy,反應能[量],,反应能,2017-07-20
3153260,real image,實像,,实像,2017-07-20
3153261,reference frame,參考[坐標]系,,参考系,2017-07-20
3153262,reference system,參考系統,,参考系,2017-07-20
3153263,reflection of light,光反射,,光的反射,2017-07-20
3153264,refraction of light,光折射,,光的折射,2017-07-20
3153265,refractive index,折射率,,折射率,2017-07-20
3153266,refrigeration,冷凍,,制冷,2017-07-20
3153267,relative error,相對誤差,,相对误差,2017-07-20
3153268,relative humidity,相對濕度,,相对湿度,2017-07-20
3153269,relative motion,相對運動,,相对运动,2017-07-20
3153270,relativity of simultaneity,同時[性]之相對性,,同时性的相对性,2017-07-20
3153271,relativity principle,相對論原理,,相对性原理,2017-07-20
3153272,remote control,遙控,,遥控,2017-07-20
3153273,remote controller,遙控器,,遥控器,2017-07-20
3153274,remote sensing technology,遙感技術；遙測技術,,遥感技术,2017-07-20
3153275,residual magnetism,殘磁,,剩磁,2017-07-20
3153276,resistance,電阻,,电阻,2017-07-20
3153277,resistance element,電阻元件,,电阻元件,2017-07-20
3153278,resistance thermometer,電阻[式]溫度計,,电阻温度计,2017-07-20
3153279,resolution of force,力之分解,,力的分解,2017-07-20
3153281,resonance,共振；共鳴,,谐振,2017-07-20
3153282,resonance state,共振態,,共振态,2017-07-20
3153283,rest energy,靜能[量],,静能,2017-07-20
3153284,reverberation,[交]混[回]響，反射,,混响,2017-07-20
3153285,reversibility of optical path,光徑可逆性,,光路可逆性,2017-07-20
3153286,rigid body,剛體,,刚体,2017-07-20
3153287,robot,機器人；自動機,,机器人,2017-07-20
3153288,rocket,火箭,,火箭,2017-07-20
3153289,rolling friction,滾動摩擦,,滚动摩擦,2017-07-20
3153290,saturated vapor pressure,飽和蒸氣壓,,饱和蒸汽压,2017-07-20
3153291,scalar,純量,,标量,2017-07-20
3153292,scanner,掃描器,,扫描仪,2017-07-20
3153293,scanning tunnel microscope｛=STM｝,掃描穿隧顯微鏡,,扫描隧道显微镜,2017-07-20
3153294,scattering of light,光散射,,光的散射,2017-07-20
3153295,Schrödinger equation,薛丁格方程[式],,薛定谔方程,2017-07-20
3153296,scintillation counter,閃爍計數器,,闪烁计数器,2017-07-20
3153297,second cosmic velocity,第二宇宙速度,,第二宇宙速度,2017-07-20
3153298,secondary rainbow,霓,,霓,2017-07-20
3153299,selectivity,選擇性,,选择性,2017-07-20
3153300,self-induction,自感[應],,自感,2017-07-20
3153301,semiconductor,半導體,,半导体,2017-07-20
3153302,semiconductor chip,半導體晶片,,半导体芯片,2017-07-20
3153303,semiconductor laser,半導體雷射,,半导体激光器,2017-07-20
3153304,semiconductor triode,半導體三極體,,半导体三极管,2017-07-20
3153305,sensitivity,靈敏度；敏感度,,灵敏度,2017-07-20
3153306,sensor,感測器,,传感器,2017-07-20
3153307,shape-memory alloy,形狀記憶合金,,记忆合金,2017-07-20
3153308,signal-to-noise ratio,訊噪比,,信噪比,2017-07-20
3153309,significant figure,有效數字,,有效数字,2017-07-20
3153310,silicon steel sheet,矽鋼片,,硅钢片,2017-07-20
3153311,simple harmonic motion,簡諧運動,,简谐运动,2017-07-20
3153312,simple harmonic wave,簡諧波,,简谐波,2017-07-20
3153313,simple machine,簡單機械,,简单机械,2017-07-20
3153314,simple pendulum,單擺,,单摆,2017-07-20
3153315,sky wave,天[空電]波,,天波,2017-07-20
3153316,sliding friction,滑動摩擦,,滑动摩擦,2017-07-20
3153317,sodium lamp,鈉[光]燈,,钠灯,2017-07-20
3153318,soft magnetic material,軟磁材料,,软磁材料,2017-07-20
3153319,software,軟體,,软件,2017-07-20
3153320,solar energy,太陽能,,太阳能,2017-07-20
3153321,solid state laser,固態雷射,,固体激光器,2017-07-20
3153322,solidification,固化,,凝固,2017-07-20
3153323,sonar,聲納,,声呐,2017-07-20
3153324,sound pressure,聲壓,,声压,2017-07-20
3153325,sound velocity,聲速,,声速,2017-07-20
3153326,sound wave,聲波,,声波,2017-07-20
3153327,space  ,空間；太空,,太空,2017-07-20
3153328,spark discharge,火花放電,,火花放电,2017-07-20
3153329,specific charge,荷質比,,比荷,2017-07-20
3153330,specific gravity,比重,,比重,2017-07-20
3153331,specific weight,比重[量],,比重,2017-07-20
3153332,speed,速率,,速率,2017-07-20
3153333,spin,自轉；自旋,,自旋,2017-07-20
3153334,standing wave,駐波,,驻波,2017-07-20
3153335,star connection,星形接法,,星型接法,2017-07-20
3153336,steady current,穩[定電]流,,恒定电流,2017-07-20
3153337,steady flow,穩流,,定常流动,2017-07-20
3153338,stereo,立體聲,,立体声,2017-07-20
3153339,Stern-Gerlach experiment,斯特恩-革拉赫實驗,,施特恩-格拉赫实验,2017-07-20
3153340,storage,儲存器,,存储器,2017-07-20
3153341,strain,應變,,应变,2017-07-20
3153342,strange particle,奇異粒子,,奇异粒子,2017-07-20
3153343,stream line,流線,,流线,2017-07-20
3153344,stream tube,流線管,,流管,2017-07-20
3153345,streamline,流線,,流线型,2017-07-20
3153346,stress,應力,,应力,2017-07-20
3153347,strobe photography,頻閃攝影術,,频闪摄影,2017-07-20
3153348,stroboscopic photography,頻閃攝影術,,频闪摄影,2017-07-20
3153349,strong interaction,強[交互]作用,,强相互作用,2017-07-20
3153350,sublimation,昇華,,升华,2017-07-20
3153351,sun-synchronous orbit,太陽同步軌道,,太阳同步轨道,2017-07-20
3153352,superconductor,超導體,,超导体,2017-07-20
3153353,supercooled liquid,超冷液體,,过冷液体,2017-07-20
3153354,superheated liquid,超熱液體,,过热液体,2017-07-20
3153355,supersonic wave,超音速,,超声波,2017-07-20
3153356,surface energy,表面能,,表面能,2017-07-20
3153357,surface tension,表面張力,,表面张力,2017-07-20
3153358,surface tension coefficient,表面張力係數,,表面张力系数,2017-07-20
3153359,susceptance,電納,,电纳,2017-07-20
3153360,synchronous communication satellite,同步通訊衛星,,同步轨道通信卫星,2017-07-20
3153361,system of particles,質點系,,质点系,2017-07-20
3153362,systematic error,系統誤差,,系统误差,2017-07-20
3153363,telecommand,遙控,,遥控,2017-07-20
3153364,telecontroller,遙控器,,遥控器,2017-07-20
3153365,telescope,望遠鏡,,望远镜,2017-07-20
3153366,television｛=TV｝,電視,,电视,2017-07-20
3153367,temperature coefficient of resistance,電阻溫度係數,,电阻温度系数,2017-07-20
3153368,terminal voltage,端電壓,,端电压,2017-07-20
3153369,thermistor,熱敏電阻[器],,热敏电阻器,2017-07-20
3153370,thermocouple thermometer,熱電偶溫度計,,热电偶温度计,2017-07-20
3153371,thermodynamic laws,熱力學定律,,热力学定律,2017-07-20
3153372,thermoelectric effect,熱電效應,,温差电效应,2017-07-20
3153373,thermometer,溫度計,,温度计,2017-07-20
3153374,thick lens,厚透鏡,,厚透镜,2017-07-20
3153375,thin lens,薄透鏡,,薄透镜,2017-07-20
3153376,third cosmic velocity,第三宇宙速度,,第三宇宙速度,2017-07-20
3153377,three phase four wire system,三相四線制,,三相四线制,2017-07-20
3153378,three phase three wire system,三相三線制,,三相三线制,2017-07-20
3153379,three phase transformer,三相變壓器,,三相变压器,2017-07-20
3153380,three-dimensional television,立體電視,,3D电视,2017-07-20
3153381,three-phase three-wire system,三相三線制,,三相三线制,2017-07-20
3153382,time,時；時刻,,时间,2017-07-20
3153383,time-delay relay,延時繼電器,,延时继电器,2017-07-20
3153384,tokamak,托卡馬克,,托卡马克,2017-07-20
3153385,total internal reflection,全反射,,全反射,2017-07-20
3153386,total reflection,全反射,,全反射,2017-07-20
3153387,transducer,換能器:轉換器,,传感器,2017-07-20
3153388,transformer,變壓器,,变压器,2017-07-20
3153389,transistor amplifier,電晶體放大器,,晶体管放大器,2017-07-20
3153390,truth table,真值表,,真值表,2017-07-20
3153391,tuning,調諧；調音,,调谐,2017-07-20
3153392,turbulence  ,亂流；湍流,,湍流,2017-07-20
3153393,turbulent flow,亂流；湍流,,湍流,2017-07-20
3153394,ultrasonic wave,超音波,,超声波,2017-07-20
3153395,ultrasound,超音波,,超声波,2017-07-20
3153396,uncertainty principle,測不準原理,,不确定原理,2017-07-20
3153397,uniform motion in a straight line,等速度直線運動；等速直線運動,,<p>匀速直线运动</p>,2017-07-20
3153398,universal gravitation,萬有引力,,万有引力,2017-07-20
3153399,universe,宇宙,,宇宙,2017-07-20
3153400,vacuum gauge,真空計,,真空规,2017-07-20
3153401,vacuum pump,真空泵,,真空泵,2017-07-20
3153402,vacuum tube,真空管,,真空管,2017-07-20
3153403,vaporization,蒸發，汽化,,汽化,2017-07-20
3153404,vector,向量,,矢量,2017-07-20
3153405,velocity,速度,,速度,2017-07-20
3153406,vernier caliper,游標[卡]尺,,游标卡尺,2017-07-20
3153407,viewing angle,視角,,视角,2017-07-20
3153408,virtual image,虛像,,虚像,2017-07-20
3153409,viscous fluid,黏性流體,,粘性流体,2017-07-20
3153410,visual angle,視角,,视角,2017-07-20
3153411,voltage transformer,變壓器,,电压互感器,2017-07-20
3153412,volt-ampere characteristics,伏安特性曲線,,伏安特性曲线,2017-07-20
3153413,voltmeter-ammeter method,伏安法,,伏安法,2017-07-20
3153414,volume [expansion] coefficient,體膨脹係數,,体膨胀系数,2017-07-20
3153415,vortex electric field,渦旋電場,,涡旋电场,2017-07-20
3153416,vortex field,渦旋場,,旋涡场,2017-07-20
3153417,wave diffraction,波繞射,,波的衍射,2017-07-20
3153418,wave function,波函數,,波函数,2017-07-20
3153419,wave interference,波干涉,,波的干涉,2017-07-20
3153420,wavelength,波長,,波长,2017-07-20
3153421,wave-particle dualism,波粒二象論,,波粒二象性,2017-07-20
3153422,wave-particle duality,波粒二象性,,波粒二象性,2017-07-20
3153423,weak interaction,弱[交互]作用,,弱相互作用,2017-07-20
3153424,wedge,楔；劈,,劈,2017-07-20
3153425,weight,重；重量；權重,,重量,2017-07-20
3153426,weightlessness,失重,,失重,2017-07-20
3153427,Wheatstone bridge,惠司同電橋,,惠斯通电桥,2017-07-20
3153428,wheel and axle,輪軸,,轮轴,2017-07-20
3153429,white dwarf,白矮星,,白矮星,2017-07-20
3153430,wide-angle lens,廣角透鏡,,广角镜头,2017-07-20
3153431,work,功,,功,2017-07-20
3153432,xerography,靜電複印術,,静电复印,2017-07-20
3153433,X-ray,X光；X射線,,X射线,2017-07-20
3153434,zoom [lens],可變焦距透鏡,,变焦镜头,2017-07-20
3153435,γ-ray,γ射線,,γ射线,2017-07-20
