ID,英文名稱,中文名稱,圖片,中國大陸譯名,更新日期
3545942,ADE{above deck equipment},艙面設備,,艙外設備,2018-08-15
3545943,ADF {automatic direction finder},自動測向儀,,自動測向儀,2018-08-15
3545944,ADF {automatic radio direction finder},自動測向儀,,自動測向儀,2018-08-15
3545945,adhesion,黏著[力]；附著[力],,附著力；結合力,2018-08-15
3545946,adiabatic process,絕熱過程,,絕熱過程,2018-08-15
3545947,adjacent angle,鄰角,,鄰角,2018-08-15
3545948,adjustable vane,可調葉片,,可調葉片,2018-08-15
3545949,adjustable-speed motor,調速馬達,,調速電動機,2018-08-15
3545950,administration,主管機關,,主管機關,2018-08-15
3545951,Admiralty coefficient,海軍係數,,海軍係數,2018-08-15
3545952,admissible error,容許誤差,,容許誤差,2018-08-15
3545953,ADS {attitude determination system},姿態測定系統,,姿態測定系統,2018-08-15
3545954,advance,[迴旋]縱距；前進距離{迴旋圈}；提前,,縱距,2018-08-15
3545955,advance coefficient,前進係數,,進速係數,2018-08-15
3545956,advance of periastron,近星點前移,,近星點前移,2018-08-15
3545957,advance ratio,前進比{螺槳},,進速比,2018-08-15
3545958,advance to captain,船長借支,,船長借支,2018-08-15
3545959,advanced bill of lading,預借載貨證券,,預借提單,2018-08-15
3545960,advanced freight,預付運費；預支運費,,預付運費,2018-08-15
3545961,aerial scouting,空中探魚；飛行探魚,,空中探魚,2018-08-15
3545962,aerofoil boat,飛翼船；氣翼船,,氣翼船,2018-08-15
3545963,aeroplane carrier,航空母艦,,航空母艦,2018-08-15
3545964,AF{astronomical fix},天文定位,,天文船位,2018-08-15
3545965,A-frame,A形構架；A形吊架,,A形機架,2018-08-15
3545966,aft,在後；近艉；向艉,,[在]後；近艉,2018-08-15
3545967,aft peak tank,艉[尖]艙,,艉尖艙,2018-08-15
3545968,aft perpendicular,艉垂標,,艉垂線,2018-08-15
3545969,aft poppet {after poppet},艉托架,,艉支架,2018-08-15
3545970,after body,艉部,,後體,2018-08-15
3545971,after burning period,後燃期,,後燃期,2018-08-15
3545972,after draft,艉吃水,,艉吃水,2018-08-15
3545973,after mast,後桅,,後桅,2018-08-15
3545974,after peak,艉[尖]艙,,艉尖艙,2018-08-15
3545975,after peak bulkhead,艉尖艙壁,,艉尖艙壁,2018-08-15
3545976,after peak tank,艉尖艙,,艉尖艙,2018-08-15
3545977,after perpendicular,艉垂標{AP},,艉垂線,2018-08-15
3545978,after poppet,艉托架{下水},,艉支架,2018-08-15
3545979,after-burning,後燃,,後燃,2018-08-15
3545980,aftercooler,後冷卻器,,後冷卻器,2018-08-15
3545981,afterpeak bulkhead,艉尖艙壁,,艉尖艙艙壁,2018-08-15
3545982,after-sales service,售後服務,,售後服務,2018-08-15
3545983,aftfoot,艉踵{艉柱或舵柱底部},,艉踵,2018-08-15
3545984,against all risk {=a.a.r},保全險,,承保一切險,2018-08-15
3545985,age of correction,校正齡期,,校正齡期,2018-08-15
3545986,ageing,老化,,老化,2018-08-15
3545987,ageing of lubricating oil,潤滑油老化,,機油老化,2018-08-15
3545988,agent,代理人,,代理人,2018-08-15
3545989,aggregate capacity,總容量；總功率,,總容量,2018-08-15
3545990,aging,老化,,老化,2018-08-15
3545991,agonic line,無磁偏線,,零磁差線,2018-08-15
3545992,agricultural vessel,農用船,,農用船,2018-08-15
3545993,aground,擱淺,,擱淺,2018-08-15
3545994,ahead,向前；前進；正俥；正前向,,向前；前方；正車,2018-08-15
3545995,ahead gas turbine,正俥燃氣渦輪機,,正車燃氣輪機,2018-08-15
3545996,ahead maneuvring valve,正俥操縱閥,,正車操縱閥,2018-08-15
3545997,ahead steam turbine,正俥蒸汽渦輪機,,正車汽輪機,2018-08-15
3545998,aids to navigation,導航設備,,助航標志,2018-08-15
3545999,aiming circle,標圈,,標圈,2018-08-15
3546000,air charging test,充氣試驗,,充氣試驗,2018-08-15
3546001,air clutch,氣力離合器,,氣力離合器,2018-08-15
3546002,air compressor,空[氣]壓[縮]機,,空氣壓縮機,2018-08-15
3546003,air compressor auto-control,空壓機自動控制,,空壓機自動控制,2018-08-15
3546004,air conditioning evaporator,空調蒸發器,,空氣調節裝置蒸發器{空調蒸發器},2018-08-15
3546005,air container,空氣儲蓄器；空氣貯槽,,通氣箱{儲氣箱},2018-08-15
3546006,air cooler,空氣冷卻器,,空氣冷卻器,2018-08-15
3546007,air cooling,氣冷,,空冷,2018-08-15
3546008,air cooling machine,[空]氣冷[卻]機,,冷風機,2018-08-15
3546009,air cushion,氣墊,,氣墊,2018-08-15
3546010,air cushion vehicle {=ACV},氣墊船,,氣墊船,2018-08-15
3546011,air defense formation and disposition,防空編隊與部署；防空編隊與佈署,,防空編隊與部署,2018-08-15
3546012,air distributor,空氣分配器,,空氣分配器,2018-08-15
3546013,air draft,水線上船高,,淨空高度,2018-08-15
3546014,air duct,通風管；導氣管,,氣道；風道,2018-08-15
3546015,air ejector,空氣抽射器,,抽氣器,2018-08-15
3546016,air exhauster,抽氣器,,空氣抽除裝置,2018-08-15
3546017,air extractor,抽氣器,,空氣抽除裝置,2018-08-15
3546018,air filter,空氣過濾器；空氣濾清器,,空氣濾器,2018-08-15
3546019,air flask,儲氣瓶,,儲氣瓶,2018-08-15
3546020,air hammer,[空]氣錘,,空氣錘,2018-08-15
3546021,air heater,空氣加熱器；空氣預熱器,,空氣預熱器；空氣加熱器,2018-08-15
3546022,air hole,氣孔,,透氣孔,2018-08-15
3546023,air horn,氣笛,,氣笛,2018-08-15
3546024,air injection type,空氣噴射式,,空氣噴射式,2018-08-15
3546025,air inlet unit,進氣裝置,,進氣裝置；進氣設備,2018-08-15
3546026,air intake casing,進氣殼體,,進氣殼體,2018-08-15
3546027,air jet diffuser,噴氣擴散器,,集散式布風器,2018-08-15
3546028,air jet propelled boat,噴氣推進艇,,噴氣推進船,2018-08-15
3546029,air jet ship,噴氣推進船,,噴氣推進船,2018-08-15
3546030,air lift mud pump,吸泥泵,,氣力提升泵,2018-08-15
3546031,air mass,氣團,,氣團,2018-08-15
3546032,air motor,氣動馬達,,空氣馬達,2018-08-15
3546033,air pipe,空氣管；通氣管,,空氣管,2018-08-15
3546034,air pipe head,空氣管頭,,空氣管頭,2018-08-15
3546035,air preheater,空氣預熱器；空氣加熱器,,空氣預熱器；空氣加熱器,2018-08-15
3546036,air quenching,空氣淬火,,風冷,2018-08-15
3546037,air resistance,空氣阻力,,空氣阻力,2018-08-15
3546038,air screw,空氣螺槳,,空氣螺旋槳,2018-08-15
3546039,air tank,空氣箱{救生艇},,浮力艙,2018-08-15
3546040,air temperature,氣溫,,氣溫,2018-08-15
3546041,air test,充氣試驗,,充氣試驗,2018-08-15
3546042,air vent,通風口；通氣口；液艙排氣口,,排氣槽,2018-08-15
3546043,air whistle,氣笛,,轉子式氣笛,2018-08-15
3546044,air-cooled condenser,氣冷式冷凝器,,風冷式冷凝器,2018-08-15
3546045,aircraft carrier,航空母艦,,航空母艦,2018-08-15
3546046,aircraft station,航空電台,,航空器電臺{航空電臺},2018-08-15
3546047,air-cushion vehicle,氣墊船,,氣墊船,2018-08-15
3546048,air-fuel ratio,空氣燃油比,,空燃比,2018-08-15
3546049,airless injection,無[空]氣噴射,,無氣噴射,2018-08-15
3546050,airtight,氣密,,氣密,2018-08-15
3546051,airtight test,氣密試驗,,氣密試驗,2018-08-15
3546052,alarm monitoring system,警報監視系統,,報警監視系統,2018-08-15
3546053,alarm printer,警報列印機；警報印表機,,報警列印,2018-08-15
3546054,alarm unit,警報裝置,,報警裝置,2018-08-15
3546055,ALC {automatic load control},自動負載控制,,自動負荷控制,2018-08-15
3546056,Aldebaran,畢宿五 {金牛α},,畢宿五{金牛α},2018-08-15
3546057,alert data,警報數據,,報警資料,2018-08-15
3546058,alert message,警報信文；警報信息；警報訊息,,報警報文,2018-08-15
3546059,alert phase,警戒階段,,告警階段,2018-08-15
3546060,aligning angle,校準角,,看齊角； 校準角,2018-08-15
3546061,alkalinity,鹼度,,鹼度,2018-08-15
3546062,all direction propeller,全向推進器,,全向推進器,2018-08-15
3546063,all risks,全險,,[船舶]一切險,2018-08-15
3546064,all told,總括數；總括量,,全部容量,2018-08-15
3546065,all-direction propeller,全向螺槳,,全回轉推進器,2018-08-15
3546066,alley way,通道；走廊,,通道,2018-08-15
3546067,alleyway,通道；走廊,,通道,2018-08-15
3546068,allowable limits of vibration,振動容許限度,,振動允許界限,2018-08-15
3546069,allowable stress,容許應力,,許用應力,2018-08-15
3546070,all-round light,環照燈,,環照燈,2018-08-15
3546071,almanac,曆書；天文曆,,曆書,2018-08-15
3546072,almucantar,等高圈；緯圈,,高度圈,2018-08-15
3546073,aloft,在上，在高處,,高處,2018-08-15
3546074,aloft work,高空作業,,高空作業,2018-08-15
3546075,alongshore mark,沿岸標誌,,沿岸標,2018-08-15
3546076,alongside berth wharf,靠[泊]碼頭,,靠碼頭,2018-08-15
3546077,alongside delivery,船邊交貨,,船邊交貨,2018-08-15
3546078,along-side method,傍靠傳遞法,,傍靠補給法,2018-08-15
3546079,alongside{=A/S},靠泊,,靠泊,2018-08-15
3546080,alphabetical flag,字母旗,,字母旗,2018-08-15
3546081,alphabetical telegraph,文字電報；字母電報,,字母電報,2018-08-15
3546082,Alphard,星宿一{長蛇α},,星宿一{長蛇α},2018-08-15
3546083,Alphecca,貫索四{北冕α},,貫索四{北冕α},2018-08-15
3546084,Alpheratz,壁宿二{仙女α},,壁宿二{仙女α},2018-08-15
3546085,Altair,河鼓二，牽牛[星]牛郎[星]{天鷹α},,河鼓二{天鷹α},2018-08-15
3546086,altazimuth,經緯儀,,經緯儀,2018-08-15
3546087,alter course{=a/c},轉向,,轉向,2018-08-15
3546088,alternating current,交流電,,交流電,2018-08-15
3546089,alternating current generator,交流發電機,,交流發電機,2018-08-15
3546090,alternating current motor,交流電動機；交流馬達,,交流電動機,2018-08-15
3546091,alternating light,變色燈,,互光,2018-08-15
3546092,alternating stress,交變應力,,交變應力,2018-08-15
3546093,altiperiscope,對空潛望鏡,,對空潛望鏡,2018-08-15
3546094,altitude above deck,甲板上高度,,甲板高度,2018-08-15
3546095,altitude difference,高度差,,高度差,2018-08-15
3546096,altitude difference method,高度差法；截距法,,高度差法,2018-08-15
3546097,alto-cumulus,高積雲,,高積雲,2018-08-15
3546098,alto-stratus,高層雲,,高層雲,2018-08-15
3546099,aluminum base bearing metals,鋁基軸承合金,,鋁基軸承合金,2018-08-15
3546100,aluminum bronze,鋁青銅,,鋁青銅,2018-08-15
3546101,aluminum paint,鋁漆,,鋁粉漆,2018-08-15
3546102,ambient pressure,環境壓力；周圍壓力,,環境壓力,2018-08-15
3546103,ambient temperature,環境溫度；周圍溫度,,環境溫度,2018-08-15
3546104,ambiguity,模糊度,,多值性{模糊度},2018-08-15
3546105,ambiguity resolution,模糊度解析,,模糊度解析,2018-08-15
3546106,Amendments to the 1974 SOLAS Convention,一九七四年海上人命安全國際公約修正案,,1974年SOLAS公約修正案,2018-08-15
3546107,American Bureau of Shipping {=AB},美國驗船協會,,美國船級社,2018-08-15
3546108,American Petroleum Institute Classification,美國石油協會分級,,美國石油協會分級,2018-08-15
3546109,amidships,正舵,,正舵,2018-08-15
3546110,amidships engined ship,舯機艙船,,中機型船,2018-08-15
3546111,amidships-engined ship,舯機艙船,,舯機型船,2018-08-15
3546112,ammunition carrier room,彈藥搬運室,,彈藥轉運間,2018-08-15
3546113,ammunition handling room,彈藥搬運室,,彈藥轉運間,2018-08-15
3546114,ammunition hoist,彈藥升降機,,揚彈機,2018-08-15
3546115,amphibious warfare ships and crafts,兩棲作戰艦艇,,登陸戰艦艇；兩栖作戰艦艇,2018-08-15
3546116,amphidromic point,無潮點,,無潮點,2018-08-15
3546117,amphidromic region,無潮區,,無潮區,2018-08-15
3546118,amplitude shift keying{=ASK},移幅按鍵；幅移鍵控,,幅移鍵控,2018-08-15
3546119,AMVER{automated mutual-assistance vessel rescue system},自動互助船舶救助系統,,船舶自動互救系統,2018-08-15
3546120,anabatic,上升風,,上升風,2018-08-15
3546121,analog-to-digital converter,類比-數位轉換器,,模-數轉換器,2018-08-15
3546122,analytic inertial navigation system,解析慣性航行系統,,解析式慣性導航系統,2018-08-15
3546123,anchor,錨,,錨,2018-08-15
3546124,anchor at short stay,拋近錨,,錨鏈收短,2018-08-15
3546125,anchor aweigh,錨離地,,錨離底,2018-08-15
3546126,anchor ball,錨球,,錨球,2018-08-15
3546127,anchor bed,錨床,,錨床,2018-08-15
3546128,anchor boat,佈錨艇,,起錨船,2018-08-15
3546129,anchor buoy,錨位浮標；錨標,,錨浮標,2018-08-15
3546130,anchor by the stern,拋艉錨；拋後錨,,拋艉錨,2018-08-15
3546131,anchor cable,錨纜；錨索,,錨索,2018-08-15
3546132,anchor capstan,起錨絞盤,,起錨絞盤,2018-08-15
3546133,anchor chain,錨鏈,,錨鏈,2018-08-15
3546134,anchor crane,吊錨吊桿,,吊錨杆,2018-08-15
3546135,anchor davit,吊錨吊桿,,吊錨杆,2018-08-15
3546136,anchor davit,吊錨吊桿,,吊錨杆,2018-08-15
3546137,anchor embedded,錨埋入,,淤錨,2018-08-15
3546138,anchor fluke,錨爪,,錨爪,2018-08-15
3546139,anchor gear,起錨裝置；錨具,,起錨設備{錨設備},2018-08-15
3546140,anchor hawser,錨纜；錨索,,錨纜,2018-08-15
3546141,anchor holding power,錨抓著力,,錨抓力,2018-08-15
3546142,anchor holding power to weight ratio,錨抓著力與重量比,,錨抓重比,2018-08-15
3546143,anchor ice,錨冰,,錨冰,2018-08-15
3546144,anchor in sight,錨出水,,錨出水,2018-08-15
3546145,anchor is up,起錨完畢,,起錨完畢,2018-08-15
3546146,anchor light,錨泊燈,,錨燈,2018-08-15
3546147,anchor moored positioning,錨泊定位,,錨泊定位,2018-08-15
3546148,anchor penetration,錨嵌入性,,錨齧入性,2018-08-15
3546149,anchor position{=AP},錨位,,錨位,2018-08-15
3546150,anchor prohibited mark,禁[止錨]泊標誌,,禁止錨泊標,2018-08-15
3546151,anchor rack,錨架,,錨架,2018-08-15
3546152,anchor recess,嵌錨穴,,錨穴,2018-08-15
3546153,anchor rope,錨索；錨纜,,錨纜,2018-08-15
3546154,anchor shackle,錨接環；錨卸扣,,錨卸扣,2018-08-15
3546155,anchor shaft,錨幹,,錨幹,2018-08-15
3546156,anchor shank,錨幹,,錨幹,2018-08-15
3546157,anchor stock,錨桿,,錨橫杆,2018-08-15
3546158,anchor stopper,止錨器,,掣錨器,2018-08-15
3546159,anchor test,錨試驗,,拋錨試驗,2018-08-15
3546160,anchor up and down,錨垂直,,錨垂直,2018-08-15
3546161,anchor watch,錨更,,錨更,2018-08-15
3546162,anchor windlass,錨機,,起錨機,2018-08-15
3546163,anchorage,錨[泊]池；碇泊費,,錨地,2018-08-15
3546164,anchorage chart,泊地海圖,,錨地海圖,2018-08-15
3546165,anchored condition,錨泊狀態,,錨泊狀態,2018-08-15
3546166,anchored vessel,錨泊船,,錨泊船,2018-08-15
3546167,anchoring,錨泊,,錨泊,2018-08-15
3546168,anchoring {anchored condition},錨泊狀態,,錨泊狀態,2018-08-15
3546169,anchoring and mooring equipment,錨泊及繫泊設備,,系船設備,2018-08-15
3546170,anchoring equipment,錨泊設備,,錨泊設備,2018-08-15
3546171,anchoring in fog,霧中拋錨,,霧泊{霧中拋描},2018-08-15
3546172,anchoring orders,錨令,,拋起錨口令{錨令},2018-08-15
3546173,anchoring test,錨泊試驗,,拋錨試驗,2018-08-15
3546174,anchoring trial,錨試驗,,拋錨試驗,2018-08-15
3546175,anemograph,風速記錄計,,風速計,2018-08-15
3546176,anemometer,風速計,,風速表,2018-08-15
3546177,angle of attack,攻角,,錨爪襲角,2018-08-15
3546178,angle of deck immersion,甲板浸水角,,甲板進水角,2018-08-15
3546179,angle of heel,傾側角,,橫傾角,2018-08-15
3546180,angle of incidence,入射角；攻角,,入射角,2018-08-15
3546181,angle of list,偏傾角；橫傾側角,,橫傾角,2018-08-15
3546182,angle of maximum righting lever,最大扶正力臂角,,最大復原力臂角,2018-08-15
3546183,angle of maximum stability lever,最大穩度力臂角,,最大穩性力臂角,2018-08-15
3546184,angle of refraction,折射角,,折射角,2018-08-15
3546185,angle of repose,息[止]角；靜止角,,休止角,2018-08-15
3546186,angle of sight,視[線]角,,視線角,2018-08-15
3546187,angle of trim,俯仰角,,縱傾角,2018-08-15
3546188,angle of vanishing stability,穩度消失角,,穩性消失角,2018-08-15
3546189,angle rod,釣竿,,釣竿,2018-08-15
3546190,angle valve,[折]角閥；肘閥,,角閥,2018-08-15
3546191,angular misalignment,角度錯位；角偏差,,角偏差,2018-08-15
3546192,angular position sensor,角度感測器,,角度感測器,2018-08-15
3546193,animal or plant quarantine,動植物檢疫,,動植物檢疫,2018-08-15
3546194,anisotropy,異向性,,各向異性,2018-08-15
3546195,ANMS {automatic notice to mariners system},自動航船佈告系統,,自動航海通告系統,2018-08-15
3546196,annealing,退火,,退火,2018-08-15
3546197,anniversary date,週年日,,周年日,2018-08-15
3546198,annual aberration,週年光行差,,周年光行差,2018-08-15
3546199,annual parallax,週年視差,,[恒星]周年視差,2018-08-15
3546200,annual survey,年度檢驗；歲驗,,年度檢驗,2018-08-15
3546201,annular combustor,環形燃燒室,,環形燃燒室,2018-08-15
3546202,annular eclipse,[日]環蝕,,[日]環食,2018-08-15
3546203,annular nebula,環狀星雲,,環狀星雲,2018-08-15
3546204,annulus drag loss,環周曳力損失,,環壁阻力損失,2018-08-15
3546205,anode,陽極,,陽極,2018-08-15
3546206,anodic protection,陽極防蝕,,陽極保護,2018-08-15
3546207,anodizing,陽極處理；陽極防蝕,,電化學氧化,2018-08-15
3546208,anomalistic month,近點月,,近點月,2018-08-15
3546209,anomaly,異常；近點角{天文},,近點角,2018-08-15
3546210,answering pendant,回答旒；答應旒,,回答旗,2018-08-15
3546211,Antarcs,心宿二，大火{天蠍α},,心宿二{天蠍α},2018-08-15
3546212,antenna,天線,,天線,2018-08-15
3546213,antenna effect,天線效應,,天線效應,2018-08-15
3546214,antenna switch,天線開關,,天線開關,2018-08-15
3546215,antenna tuning,天線調諧,,天線調諧,2018-08-15
3546216,anthelion,幻日,,幻日,2018-08-15
3546217,anti-clutter rain,抗雨雪干擾,,雨雪干擾抑制,2018-12-06
3546218,anti-clutter sea,抗海浪干擾,,海浪干擾抑制,2018-12-06
3546219,anti-collision light,避碰燈；航行燈,,避碰燈,2018-08-15
3546220,anti-corrosion paint,防銹漆；防蝕漆,,防銹塗料,2018-08-15
3546221,anti-corrosion treatment,防銹處理；防蝕處理,,防腐處理,2018-08-15
3546222,anticyclone,反氣旋,,反氣旋,2018-08-15
3546223,anti-dated bill of lading,倒簽載貨證券,,倒簽提單,2018-08-15
3546224,anti-explosion bulkhead stuffing box,艙壁防爆填料函,,艙壁防爆填料函,2018-08-15
3546225,anti-fouling,防汙,,防汙,2018-08-15
3546226,anti-fouling paint{=A/F paint},防汙漆；船底二號漆,,防汙塗料,2018-08-15
3546227,anti-friction composition,抗磨劑,,減磨劑,2018-08-15
3546228,antifrictional metal,抗磨金屬；軸承金屬；軸承合金,,軸承合金,2018-08-15
3546229,anti-icing device,防冰設備,,防冰設施,2018-08-15
3546230,anti-icing equipment,防冰設備,,防冰裝置,2018-08-15
3546231,antinode,波腹,,波腹,2018-08-15
3546232,anti-oxidant anti-corrosion additive,抗氧化抗腐蝕劑,,抗氧化抗腐蝕劑,2018-08-15
3546233,anti-roll pump,減橫搖泵,,減搖泵,2018-08-15
3546234,anti-rolling tank,減橫搖水櫃；減橫搖水艙,,減搖水艙,2018-08-15
3546235,anti-rolling tank stabilization system,減橫搖水櫃穩定系統,,水艙式減搖裝置,2018-08-15
3546236,anti-rust,防銹,,防銹,2018-08-15
3546237,antirust paint,防銹漆,,防銹漆,2018-08-15
3546238,anti-seasickness medicine,暈船藥,,暈船藥,2018-08-15
3546239,antiselena,幻月,,幻月,2018-08-15
3546240,anti-singing edge,抗諧鳴邊{螺槳},,抗諧鳴邊,2018-08-15
3546241,antiskid deck paint,甲板防滑塗料,,防滑甲板塗料,2018-08-15
3546242,anti-skid deck paint,甲板防滑塗料,,甲板防滑塗料,2018-08-15
3546243,anti-slack device{=ASD},抗鬆裝置,,防松裝置,2018-08-15
3546244,anti-slip deck paint {=anti-skid deck paint},甲板防滑塗料,,甲板防滑塗料,2018-08-15
3546245,anti-toppling device,抗搖裝置,,防傾裝置,2018-08-15
3546246,anti-wear agent,抗磨劑,,抗磨劑,2018-08-15
3546247,AOR{Atlantic Ocean Region},大西洋區[域],,大西洋區,2018-08-15
3546248,AP {after perpendicular},艉垂標,,艉垂線,2018-08-15
3546249,AP{anchor position},錨位,,錨位,2018-08-15
3546250,apastron,遠星點,,遠星點,2018-08-15
3546251,aperiodic compass,無週期羅經；安定羅經,,非週期羅經,2018-08-15
3546252,aperiodic transitional condition,非週期過渡條件,,非週期過渡條件,2018-08-15
