ID,英文名稱,中文名稱,圖片,備註,更新日期
3366606,interlocking directorate,董監跨座,,,2018-03-21
3366607,intermarriage,通婚,,,2018-03-21
3366608,intermediate class,中介階級,,,2018-03-21
3366609,intermediate variable,中介變項；中介變數,,,2018-03-21
3366610,intermixture of races,種族混雜,,,2018-03-21
3366611,internal attribution,內部歸因,,,2018-03-21
3366612,internal colonialism,內部殖民主義；內部殖民,,,2018-03-21
3366613,internal labor market,內部勞動市場,,,2018-03-21
3366614,internalization,內化,,,2018-03-21
3366615,international migration,國際移民,,,2018-03-21
3366616,international organization,國際組織,,,2018-03-21
3366617,international stratification,國際階層化,,,2018-03-21
3366618,internationalism,國際主義,,,2018-03-21
3366619,interpenetration,相互滲透,,,2018-03-21
3366620,interpersonal attraction,人際吸引,,,2018-03-21
3366621,interpersonal comparison,人際比較,,,2018-03-21
3366622,interpretation,詮釋,,,2018-03-21
3366623,interpretative sociology,詮釋社會學,,,2018-03-21
3366624,interpreter,詮釋者,,,2018-03-21
3366625,interracial fusion,種族融合,,,2018-03-21
3366626,interspersed question,分插問題,,,2018-03-21
3366627,intersubjectivity,互為主體性；主體間性,,,2018-03-21
3366628,intertextuality,互文性,,,2018-03-21
3366629,interval estimate,區間估計值,,,2018-03-21
3366630,interval estimation,區間估計,,,2018-03-21
3366631,interval scale,等距尺度；區間尺度,,,2018-03-21
3366632,intervening variable,中介變項；中介變數,,,2018-03-21
3366633,intervention,干涉,,,2018-03-21
3366634,interview,訪談；面談,,,2018-03-21
3366635,interview effect,訪談效應,,,2018-03-21
3366636,interview method,訪問方法,,,2018-03-21
3366637,interviewer bias,訪員誤差,,,2018-03-21
3366638,interviewer effect,訪員效應；訪談者效應,,,2018-03-21
3366639,intimacy,親密；親密性；親密關係,,,2018-03-21
3366640,intra-class correlation coefficient,組內相關係數,,,2018-03-21
3366641,intra-generational mobility,代內流動,,,2018-03-21
3366642,intra-observer reliability,觀察者內信度,,,2018-03-21
3366643,intrinsic birth rate,穩定出生率；內在出生率,,,2018-03-21
3366644,intrinsic death rate,穩定死亡率；內在死亡率,,,2018-03-21
3366645,invasion,侵入,,,2018-03-21
3366646,invisible religion,看不見的宗教；隱形宗教；無形宗教,,,2018-03-21
3366647,involuntary group,非志願團體,,,2018-03-21
3366648,involuntary segregation,非自願隔離,,,2018-03-21
3366649,involuntary sterility,非自願絕育,,,2018-03-21
3366650,involuntary unemployment,非自願性失業,,,2018-03-21
3366651,iron law of oligarchy,寡頭鐵律,,,2018-03-21
3366652,irreversibility,不可逆性,,,2018-03-21
3366653,item analysis,項目分析,,,2018-03-21
3366654,iteration,迭代,,,2018-03-21
3366655,j-curve theory,j曲線理論,,,2018-03-21
3366656,jealousy,嫉妒,,,2018-03-21
3366657,job people mismatch,人職失調,,,2018-03-21
3366658,joint family,聯合家庭,,,2018-03-21
3366659,joint venture,合資經營,,,2018-03-21
3366660,joking relationship,玩笑關係；戲謔關係,,,2018-03-21
3366661,judgemental sampling,判斷抽樣,,,2018-03-21
3366662,junior right,幼子繼承權,,,2018-03-21
3366663,jurisdiction,司法權；管轄權,,,2018-03-21
3366664,just-in-time system,即時系統,,,2018-03-21
3366665,justice,公義；正義,,,2018-03-21
3366666,juvenile court,青少年法庭,,,2018-03-21
3366667,juvenile delinquency,青少年犯罪；青少年非行；青少年不良行為,,,2018-03-21
3366668,kap survey,知識、態度、行為調查,,,2018-03-21
3366669,Keynesian welfare state,凱因斯福利國家,,,2018-03-21
3366670,kibbutzim,基布兹；團體農場,,,2018-03-21
3366671,kinship,親屬,,,2018-03-21
3366672,kinship group,親屬團體,,,2018-03-21
3366673,kinship system,親屬體系,,,2018-03-21
3366674,knowledge at hand,手邊的知識,,,2018-03-21
3366675,knowledge gap,知識落差,,,2018-03-21
3366676,knowledge-constitutive interests,知識構成旨趣,,,2018-03-21
3366677,labeling,貼標籤；標籤化,,,2018-03-21
3366678,labeling theory,標籤理論,,,2018-03-21
3366679,labor,勞工；勞力；勞動,,,2018-03-21
3366680,labor aristocracy,勞工貴族,,,2018-03-21
3366681,labor class,勞工階級,,,2018-03-21
3366682,labor force,勞動力,,,2018-03-21
3366683,labor force participation rate,勞動參與率,,,2018-03-21
3366684,labor force population,勞動力人口,,,2018-03-21
3366685,labor insurance,勞工保險,,,2018-03-21
3366686,labor intensive industry,勞力密集工業,,,2018-03-21
3366687,labor market,勞力市場；勞動市場,,,2018-03-21
3366688,labor market segmentation,勞動市場區隔,,,2018-03-21
3366689,labor movement,勞工運動,,,2018-03-21
3366690,labor organization,勞工組織,,,2018-03-21
3366691,labor process,勞動過程,,,2018-03-21
3366692,labor theory of value,勞動價值論,,,2018-03-21
3366693,labor time,勞動時間,,,2018-03-21
3366694,labor turn-over,勞工流動率,,,2018-03-21
3366695,labor union,工會,,,2018-03-21
3366696,laboring class,勞動階級；勞工階級,,,2018-03-21
3366697,laissez-faire,自由放任,,,2018-03-21
3366698,laissez-faire doctrine,自由放任學說,,,2018-03-21
3366699,land tenure,土地租佃,,,2018-03-21
3366700,large sample,大樣本,,,2018-03-21
3366701,larithmics,人口計量學,,,2018-03-21
3366702,late capitalism,晚期資本主義,,,2018-03-21
3366703,late development advantage,後進優勢,,,2018-03-21
3366704,latecomer,後進者,,,2018-03-21
3366705,latency,潛在性；潛勢,,,2018-03-21
3366706,latent function,隱性功能,,,2018-03-21
3366707,latent variable,隱性變項,,,2018-03-21
3366708,latifundia,大領地,,,2018-03-21
3366709,law of diminishing returns,報酬遞減率,,,2018-03-21
3366710,law of large numbers,大數法則,,,2018-03-21
3366711,law of three stages,三階段定律,,,2018-03-21
3366712,leadership,領導；領導才能,,,2018-03-21
3366713,leading question,引導式問題；誘導式問題,,,2018-03-21
3366714,lean production,精實生產,,,2018-03-21
3366715,learned helplessness,習得的無助,,,2018-03-21
3366716,least-squares estimate,最小平方估計,,,2018-03-21
3366717,least-squares estimator,最小平方估計式,,,2018-03-21
3366718,legal-rational authority,法理型權威,,,2018-03-21
3366719,legal-rational domination,法理型支配,,,2018-03-21
3366720,legitimacy,正當性；合法性,,,2018-03-21
3366721,legitimate power,合法權力；正當權力,,,2018-03-21
3366722,legitimation crisis,合法性危機；正當性危機,,,2018-03-21
3366723,leisure,休閒,,,2018-03-21
3366724,leisure class,有閒階級,,,2018-03-21
3366725,leisure industry,休閒產業,,,2018-03-21
3366726,leninism,列寧主義,,,2018-03-21
3366727,leninist party,列寧式政黨,,,2018-03-21
3366728,lesbian,女同性戀者；女同志,,,2018-03-21
3366729,lesbian studies,女同性戀研究,,,2018-03-21
3366730,level of aspiration,抱負水準,,,2018-03-21
3366731,level of significance,顯著水準,,,2018-03-21
3366732,level of tolerance,耐受度,,,2018-03-21
3366733,levels of analysis,分析層次,,,2018-03-21
3366734,lgbt movement,lgbt權運動,,,2018-03-21
3366735,liberal feminism,自由主義女性主義,,,2018-03-21
3366736,liberalism,自由主義,,,2018-03-21
3366737,liberation theology,解放神學,,,2018-03-21
3366738,libido,利比多；原欲,,,2018-03-21
3366739,life chance,生命機會,,,2018-03-21
3366740,life course,生命歷程,,,2018-03-21
3366741,life cycle,生命循環；生命週期,,,2018-03-21
3366742,life cycle theory,生命週期理論,,,2018-03-21
3366743,life event,生命事件,,,2018-03-21
3366744,life expectancy,平均餘命；預期壽命,,,2018-03-21
3366745,life expectancy at birth,出生時平均餘命；出生時平均壽命,,,2018-03-21
3366746,life expectation,平均餘命；平均壽命,,,2018-03-21
3366747,life history,生命史,,,2018-03-21
3366748,life span,壽命,,,2018-03-21
3366749,life style,生活風格；生活樣式,,,2018-03-21
3366750,life table,生命表,,,2018-03-21
3366751,life world,生活世界,,,2018-03-21
3366752,life-course,生命歷程,,,2018-03-21
3366753,life-cycle,生命循環；生命週期,,,2018-03-21
3366754,life-expectancy,平均餘命；預期壽命,,,2018-03-21
3366755,life-style,生活風格；生活樣式,,,2018-03-21
3366756,life-world,生活世界,,,2018-03-21
3366757,lifestyle,生活風格；生活樣式,,,2018-03-21
3366758,lifeworld,生活世界,,,2018-03-21
3366759,likelihood ratio,概似率,,,2018-03-21
3366760,likelihood ratio test,概似率檢定,,,2018-03-21
3366761,likert scale,李克特量表,,,2018-03-21
3366762,liminality,閾限,,,2018-03-21
3366763,line and staff,直屬和幕僚,,,2018-03-21
3366764,line of command,指揮線,,,2018-03-21
3366765,linear regression,線性迴歸,,,2018-03-21
3366766,linguistic approach,語言學取向,,,2018-03-21
3366767,linguistic minority,語言少數團體,,,2018-03-21
3366768,linguistic relativity,語言相對性,,,2018-03-21
3366769,linguistic relativity hypothesis,語言相對性假設,,,2018-03-21
3366770,linguistic turn,語言學轉向,,,2018-03-21
3366771,liquidity,液態性,,,2018-03-21
3366772,list-wise deletion,成批刪除；表列刪除,,,2018-03-21
3366773,listwise deletion,表列刪除；成批刪除,,,2018-03-21
3366774,literacy,識讀；識辨能力；讀寫能力；識字,,,2018-03-21
3366775,literacy rate,識字率,,,2018-03-21
3366776,literature review,文獻回顧；文獻檢閱,,,2018-03-21
3366777,little tradition,小傳統,,,2018-03-21
3366778,livable wage,生存工資,,,2018-03-21
3366779,live birth,活產,,,2018-03-21
3366780,lived experience,活生生的經驗；親身經驗,,,2018-03-21
3366781,living wage,生活工資,,,2018-03-21
3366782,local community,地方社群；地方共同體,,,2018-03-21
3366783,local labor market,本地勞動市場,,,2018-03-21
3366784,local politics,地方政治,,,2018-03-21
3366785,localism,地方主義,,,2018-03-21
3366786,localization,在地化；局部化,,,2018-03-21
3366787,lockout,鎖廠,,,2018-03-21
3366788,logical action,合邏輯的行動,,,2018-03-21
3366789,logical positivism,邏輯實證論,,,2018-03-21
3366790,logistic curve,羅吉斯曲線；邏輯曲線,,,2018-03-21
3366791,loglinear analysis,對數線性分析,,,2018-03-21
3366792,logocentrism,邏各斯中心主義,,,2018-03-21
3366793,lonely crowd,寂寞的群眾,,,2018-03-21
3366794,longevity,壽命,,,2018-03-21
3366795,longitudinal analysis,貫時分析；長期資料分析,,,2018-03-21
3366796,longitudinal study,追蹤研究；貫時性研究,,,2018-03-21
3366797,longitudinal survey,追蹤調查；貫時性調查,,,2018-03-21
3366798,longue durée,長時段,,,2018-03-21
3366799,looking-glass self,鏡中自我；鏡我,,,2018-03-21
3366800,low-inference descriptions,低推論描述,,,2018-03-21
3366801,low-inference descriptors,低推論描述,,,2018-03-21
3366802,lucutionary act,以言指事,,,2018-03-21
3366803,ludus,遊戲愛,,,2018-03-21
3366804,lumpenproletariat,流氓無產階級,,,2018-03-21
3366805,lynching,私刑,,,2018-03-21
3366806,machine politics,黨機器政治,,,2018-03-21
3366807,macrosociology,巨觀社會學,,,2018-03-21
3366808,madness,瘋癲,,,2018-03-21
3366809,magic,巫術,,,2018-03-21
3366810,magical faith,巫術信仰,,,2018-03-21
3366811,magician,巫師,,,2018-03-21
3366812,mail questionnaire[s],郵寄問卷,,,2018-03-21
3366813,mailing questionnaire,郵寄問卷,,,2018-03-21
3366814,main effect,主要效果,,,2018-03-21
3366815,maintenance mores,生存民德,,,2018-03-21
3366816,majority rule,多數統治；多數決,,,2018-03-21
3366817,male chauvinism,男性沙文主義,,,2018-03-21
3366818,male gaze,男性凝視,,,2018-03-21
3366819,malestream sociology,男流社會學,,,2018-03-21
3366820,malpractice,執業過失,,,2018-03-21
3366821,malthusian theory,馬爾薩斯理論,,,2018-03-21
3366822,malthusianism,馬爾薩斯主義,,,2018-03-21
3366823,man-land ratio,人地比,,,2018-03-21
3366824,mana,瑪那；靈力,,,2018-03-21
3366825,managed care,管控的醫療照護 {美國},,,2018-03-21
3366826,managerial class,管理階級,,,2018-03-21
3366827,managerial revolution,管理革命,,,2018-03-21
3366828,mancova,多變量共變數分析,,,2018-03-21
3366829,mandate of heaven,天命,,,2018-03-21
3366830,mania,狂熱；瘋狂愛,,,2018-03-21
3366831,manifest function,顯性功能,,,2018-03-21
3366832,manor,采邑,,,2018-03-21
3366833,manorial system,采邑制；莊園制,,,2018-03-21
3366834,manova,多變量變異數分析；多元變異數分析,,,2018-03-21
3366835,manual labor,體力勞動；體力勞工,,,2018-03-21
3366836,manual laborer,粗工；體力勞動者,,,2018-03-21
3366837,manual work,體力工作；勞力工作,,,2018-03-21
3366838,maoism,毛澤東主義；毛澤東思想,,,2018-03-21
3366839,margin of error,誤差範圍,,,2018-03-21
3366840,marginal man,邊緣人,,,2018-03-21
3366841,marginalized masculinity,邊緣型陽剛氣質；邊緣型男性特質,,,2018-03-21
3366842,marital disintegration,婚姻解體,,,2018-03-21
3366843,marital fertility rate,有偶婦女生育率,,,2018-03-21
3366844,marital mobility,憑婚流動,,,2018-03-21
3366845,market economy,市場經濟,,,2018-03-21
3366846,market failure,市場失靈,,,2018-03-21
3366847,market socialism,市場社會主義,,,2018-03-21
3366848,market society,市場社會,,,2018-03-21
3366849,market system,市場制度；市場體系,,,2018-03-21
3366850,marketization,市場化,,,2018-03-21
3366851,marriage by capture,掠奪婚,,,2018-03-21
3366852,marriage by exchange,交換婚,,,2018-03-21
3366853,marriage by purchase,買賣婚,,,2018-03-21
3366854,marriage gradient,婚姻斜率,,,2018-03-21
3366855,marriage market,婚姻市場,,,2018-03-21
3366856,marriage rate,結婚率,,,2018-03-21
3366857,marxism,馬克思主義,,,2018-03-21
3366858,Marxist feminism,馬克思主義女性主義,,,2018-03-21
3366859,marxist sociology,馬克思主義社會學,,,2018-03-21
3366860,masculinity,男性特質；陽剛特質；陽剛氣質,,,2018-03-21
3366861,mashup,混搭,,,2018-03-21
3366862,masochism,受虐癖；受虐狂,,,2018-03-21
3366863,mass,大眾；群眾,,,2018-03-21
3366864,mass communication,大眾傳播,,,2018-03-21
3366865,mass consumption,大眾消費,,,2018-03-21
3366866,mass culture,大眾文化,,,2018-03-21
3366867,mass democracy,大眾民主,,,2018-03-21
3366868,mass hysteria,大眾歇斯底里,,,2018-03-21
3366869,mass leisure,大眾休閒,,,2018-03-21
3366870,mass media,大眾媒體；大眾傳媒,,,2018-03-21
3366871,mass movement,群眾運動,,,2018-03-21
3366872,mass persuasion,大眾說服,,,2018-03-21
3366873,mass production,大量生產,,,2018-03-21
3366874,mass society,大眾社會,,,2018-03-21
3366875,masses,大眾,,,2018-03-21
3366876,mate selection,擇偶,,,2018-03-21
3366877,material culture,物質文化,,,2018-03-21
3366878,material labor,物質勞動,,,2018-03-21
3366879,materialism,唯物論,,,2018-03-21
3366880,materialist conception of history,唯物史觀,,,2018-03-21
3366881,materialist feminism,唯物主義女性主義,,,2018-03-21
3366882,materialistic interpretation of history,唯物史觀,,,2018-03-21
3366883,maternal age,母親產齡,,,2018-03-21
3366884,maternal behavior,母性行為,,,2018-03-21
3366885,maternal deprivation,母親剝奪；母性剝奪,,,2018-03-21
3366886,maternal imperialism,母性帝國主義,,,2018-03-21
3366887,maternal instinct,母性本能,,,2018-03-21
3366888,maternal mortality rate,產婦死亡率,,,2018-03-21
3366889,maternal right,母親權,,,2018-03-21
3366890,maternity,母性,,,2018-03-21
3366891,maternity pension,生育津貼,,,2018-03-21
3366892,mathematical sociology,數理社會學,,,2018-03-21
3366893,mating gradient,擇偶傾度,,,2018-03-21
3366894,matriarchal family,母權家庭,,,2018-03-21
3366895,matriarchal theory,母權論,,,2018-03-21
3366896,matriarchate,母治,,,2018-03-21
3366897,matriarchy,母權制,,,2018-03-21
3366898,matricentric family,母主家庭,,,2018-03-21
3366899,matrifocal family,母持家庭,,,2018-03-21
3366900,matrilineal,母系,,,2018-03-21
3366901,matrilocal,從妻居,,,2018-03-21
3366902,matrimonial institution,婚姻制度,,,2018-03-21
3366903,matrix of domination,支配矩陣；宰制矩陣,,,2018-03-21
3366904,Matthew effect,馬太效應；錦上添花效應,,,2018-03-21
3366905,maximum likelihood estimate,最大概似估計,,,2018-03-21
3366906,maximum likelihood method,最大概似法,,,2018-03-21
3366907,McDonaldization,麥當勞化,,,2018-03-21
3366908,me,客我,,,2018-03-21
3366909,mean,平均數；均數,,,2018-03-21
3366910,mean age at first marriage,平均初婚年齡,,,2018-03-21
3366911,mean square error,均方誤,,,2018-03-21
3366912,mean square within,組內均和,,,2018-03-21
3366913,meaning,意義,,,2018-03-21
3366914,meaning making,意義製造,,,2018-03-21
3366915,means of production,生產工具,,,2018-03-21
3366916,means test,資產調查,,,2018-03-21
3366917,measurement,測量,,,2018-03-21
3366918,measurement error,測量誤差,,,2018-03-21
3366919,measurement scale,測量尺度,,,2018-03-21
3366920,mechanical solidarity,機械連帶,,,2018-03-21
3366921,mechanism,機制,,,2018-03-21
3366922,media culture,媒介文化；媒體文化,,,2018-03-21
3366923,media event,媒介事件,,,2018-03-21
3366924,media imperialism,媒介帝國主義；媒體帝國主義,,,2018-03-21
3366925,median,中數；中位數,,,2018-03-21
3366926,mediascape,媒景,,,2018-03-21
3366927,mediation,調解；中介,,,2018-03-21
3366928,medicaid,低收入醫療補助保險 {美國官辦},,,2018-03-21
3366929,medical gaze,醫療凝視,,,2018-03-21
3366930,medicalization,醫療化,,,2018-03-21
3366931,medicalization of deviance,偏差行為醫療化,,,2018-03-21
3366932,medicare,老人醫療保險 {美國官辦},,,2018-03-21
3366933,megacity,巨型城市,,,2018-03-21
3366934,megalopolis,巨型都會,,,2018-03-21
3366935,melting pot,民族大熔爐；族群熔爐,,,2018-03-21
3366936,membership group,隸屬團體；成員團體,,,2018-03-21
3366937,memory,記憶,,,2018-03-21
3366938,menshevism,孟什維克主義,,,2018-03-21
3366939,mental age,心智年齡,,,2018-03-21
3366940,mental disease,精神疾病,,,2018-03-21
3366941,mental health,心理健康,,,2018-03-21
3366942,mental hygiene,心理衛生,,,2018-03-21
3366943,mental labor,心智勞動,,,2018-03-21
3366944,mental life,精神生活,,,2018-03-21
3366945,mental work,心智工作；勞心工作,,,2018-03-21
3366946,mentality,心態,,,2018-03-21
3366947,mercantilism,重商主義,,,2018-03-21
3366948,merchant capitalism,商業資本主義,,,2018-03-21
3366949,meritocracy,功績制,,,2018-03-21
3366950,mesostructure,中層結構,,,2018-03-21
3366951,message,訊息,,,2018-03-21
3366952,messianic movement,彌賽亞運動：救世主運動,,,2018-03-21
3366953,meta-analysis,後設分析;統合分析,,,2018-03-21
3366954,meta-narrative,後設敘事,,,2018-03-21
3366955,metaphor,隱喻,,,2018-03-21
3366956,metaphysical stage,玄學階段,,,2018-03-21
3366957,method of agreement,求同法,,,2018-03-21
3366958,method of concomitant variation,共變法,,,2018-03-21
3366959,method of difference,求異法,,,2018-03-21
3366960,Methodenstreit,方法學論戰,,,2018-03-21
3366961,methodological collectivism,方法學的集體主義；方法論的集體主義,,,2018-03-21
3366962,methodological cosmopolitanism,方法學的寰宇主義；方法論的寰宇主義,,,2018-03-21
3366963,methodological holism,方法學的整體主義；方法論的整體主義,,,2018-03-21
3366964,methodological individualism,方法學的個體主義；方法論的個體主義,,,2018-03-21
3366965,methodological nationalism,方法學的國族主義；方法論的國族主義,,,2018-03-21
3366966,methodological nominalism,方法學上的唯名論；方法論上的唯名論,,,2018-03-21
3366967,methodological relationalism,方法學上的關係主義；方法論上的關係主義,,,2018-03-21
3366968,methodology,方法論,,,2018-03-21
3366969,metonymy,轉喻；換喻,,,2018-03-21
3366970,metronymic family,母姓家庭,,,2018-03-21
3366971,metronymic relationship,母姓關係,,,2018-03-21
3366972,metronymic tribe,母姓部落,,,2018-03-21
3366973,metronymy,母姓制,,,2018-03-21
3366974,metropolis,都會,,,2018-03-21
3366975,metrosexual,都會美型男,,,2018-03-21
3366976,micro-macro links,微觀和鉅觀的連結,,,2018-03-21
3366977,micro-politics,微觀政治,,,2018-03-21
3366978,micropower,微觀權力,,,2018-03-21
3366979,microsociology,微觀社會學,,,2018-03-21
3366980,mid-life crisis,中年危機,,,2018-03-21
3366981,mid-year population,年中人口,,,2018-03-21
3366982,middle class,中產階級；中等階級,,,2018-03-21
3366983,middle range theory,中距理論；中程理論,,,2018-03-21
3366984,midlife crisis,中年危機,,,2018-03-21
3366985,migrant worker,外來勞工；移工,,,2018-03-21
3366986,migration,遷移；移民,,,2018-03-21
3366987,migration selectivity,遷移的選擇性,,,2018-03-21
3366988,migration transition,遷移轉型,,,2018-03-21
3366989,militant society,軍事社會,,,2018-03-21
3366990,militarism,軍國主義；黷武主義,,,2018-03-21
3366991,military sociology,軍事社會學,,,2018-03-21
3366992,military-industrial complex,軍事工業複合體,,,2018-03-21
3366993,millenarian movement,千禧年運動,,,2018-03-21
3366994,millenarianism,千禧年運動,,,2018-03-21
3366995,millennial movement,千禧年運動,,,2018-03-21
3366996,mind,心靈,,,2018-03-21
3366997,mind-body dualism,身心二元論,,,2018-03-21
3366998,minimum wage law,最低工資法,,,2018-03-21
3366999,minorities,少數群體,,,2018-03-21
3367000,minority culture,少數族群文化,,,2018-03-21
3367001,mir,農村公社,,,2018-03-21
3367002,misdemeanor,微罪,,,2018-03-21
3367003,misrecognition,誤認,,,2018-03-21
3367004,missing data,遺漏資料,,,2018-03-21
3367005,mob,暴民,,,2018-03-21
3367006,mob mind,暴民心理,,,2018-03-21
3367007,mobilities,移動性；流動性,,,2018-03-21
3367008,mobility,流動性；移動性,,,2018-03-21
3367009,mobilization for action,行動動員,,,2018-03-21
3367010,mobilization network,動員網絡,,,2018-03-21
3367011,modal personality,眾趨人格,,,2018-03-21
3367012,mode,眾數,,,2018-03-21
3367013,mode of information,資訊方式,,,2018-03-21
3367014,mode of production,生產方式,,,2018-03-21
3367015,modern society,現代社會,,,2018-03-21
3367016,modernism,現代主義,,,2018-03-21
3367017,modernity,現代性；近代性,,,2018-03-21
3367018,modernization,現代化,,,2018-03-21
3367019,mohammedanism,獨尊穆罕默德,,,2018-03-21
3367020,monarchy,君主政體,,,2018-03-21
3367021,money,金錢；貨幣；貨幣制度,,,2018-03-21
3367022,money economy,貨幣經濟,,,2018-03-21
3367023,monogamous family,一夫一妻家庭；單偶家庭,,,2018-03-21
3367024,monogamy,一夫一妻制；單偶婚制,,,2018-03-21
3367025,monopoly capitalism,獨占資本主義：壟斷資本主義,,,2018-03-21
3367026,monotheism,一神教；一神論,,,2018-03-21
3367027,monte carlo method,蒙地卡羅法,,,2018-03-21
3367028,moral community,道德社群,,,2018-03-21
3367029,moral density,道德密度；交往密度,,,2018-03-21
3367030,moral economy,道德經濟；道義經濟,,,2018-03-21
3367031,morbidity rate,罹病率,,,2018-03-21
3367032,mores,民德,,,2018-03-21
3367033,mormonism,摩門教,,,2018-03-21
3367034,morphogenesis,型態發生；型態發生學,,,2018-03-21
3367035,mortality,死亡；死亡率,,,2018-03-21
3367036,mortality rate,死亡率,,,2018-03-21
3367037,mosaic,馬賽克；族群拼貼,,,2018-03-21
3367038,mother tongue,母語,,,2018-03-21
3367039,motherhood,母職；母性,,,2018-03-21
3367040,motherhood endowment,母職基金,,,2018-03-21
3367041,mothers' pension,母職津貼,,,2018-03-21
3367042,motility,移動的能動性,,,2018-03-21
3367043,motivation theory,動機理論,,,2018-03-21
3367044,multi-dimensional concept,多面向概念,,,2018-03-21
3367045,multi-level analysis,多層級分析,,,2018-03-21
3367046,multi-linear evolution,多線演化,,,2018-03-21
3367047,multi-national corporations,跨國公司；多國公司,,,2018-03-21
3367048,multicollinearity,多元共線性,,,2018-03-21
3367049,multiculturalism,多元文化主義；多元文化論,,,2018-03-21
3367050,multidimensional scaling {=MDS},多維尺度,,,2018-03-21
3367051,multilevel regression model,多層迴歸模型,,,2018-03-21
3367052,multilinear evolutionism,多線演化主義,,,2018-03-21
3367053,multinational companies {=MNCs},跨國公司,,,2018-03-21
3367054,multinational corporations {=MNCs},跨國公司,,,2018-03-21
3367055,multinuclear model of city,都市多核心模型,,,2018-03-21
3367056,multiple correspondence analysis {=MCA},多重共變分析,,,2018-03-21
3367057,multiple modernities,多元現代性,,,2018-03-21
3367058,multiple regression analysis,多元回歸分析；複迴歸分析,,,2018-03-21
3367059,multivariate analysis,多變項分析,,,2018-03-21
3367060,multivariate analysis of covariance,多元共變數分析,,,2018-03-21
3367061,multivariate analysis of variance,多元變異數分析,,,2018-03-21
3367062,multivariate statistics,多變項統計；多變量統計,,,2018-03-21
3367063,mutation,突變,,,2018-03-21
3367064,mutual exclusiveness,互斥性,,,2018-03-21
3367065,mysticism,神秘主義,,,2018-03-21
3367066,myth,迷思；神話,,,2018-03-21
3367067,mythology,神話；神話學,,,2018-03-21
3367068,narcissism,自戀,,,2018-03-21
3367069,narrative analysis,敘事分析,,,2018-03-21
3367070,narrative double,敘事分身,,,2018-03-21
3367071,narrative identity,敘事身分；敘事認同,,,2018-03-21
3367072,nation,民族；國族；國家,,,2018-03-21
3367073,nation-state,民族國家,,,2018-03-21
3367074,national capitalism,民族資本主義,,,2018-03-21
3367075,national character,民族性,,,2018-03-21
3367076,national identity,民族認同；國族認同；國民身分,,,2018-03-21
3367077,national self-determination,民族自決,,,2018-03-21
3367078,national socialism,國家社會主義,,,2018-03-21
3367079,nationalism,民族主義；國族主義,,,2018-03-21
3367080,nationalist feminism,國族主義的女性主義,,,2018-03-21
3367081,nationality,民族；國籍,,,2018-03-21
3367082,nationalization,國有化；國族化,,,2018-03-21
3367083,native,本地人；土著,,,2018-03-21
3367084,natural attitude,自然態度,,,2018-03-21
3367085,natural history,自然史,,,2018-03-21
3367086,natural increase,自然增加,,,2018-03-21
3367087,natural increase rate,自然增加率,,,2018-03-21
3367088,natural law,自然法,,,2018-03-21
3367089,natural right,自然權利；天賦人權,,,2018-03-21
3367090,natural selection,天擇；自然淘汰,,,2018-03-21
3367091,natural world,自然世界,,,2018-03-21
3367092,naturalization,入籍；歸化；自然化,,,2018-03-21
3367093,nature worship,自然崇拜,,,2018-03-21
3367094,nature-nurture debate,先天後天爭論,,,2018-03-21
3367095,nazism,納粹；納粹主義,,,2018-03-21
3367096,necessary labor time,必要勞動時間,,,2018-03-21
3367097,necromancy,死靈術；觀落陰；觀亡術,,,2018-03-21
3367098,neighborhood,鄰里,,,2018-03-21
3367099,neighborhood community,鄰里社區,,,2018-03-21
3367100,neighbourhood,鄰里,,,2018-03-21
3367101,neo-colonialism,新殖民主義,,,2018-03-21
3367102,neo-darwinism,新達爾文主義,,,2018-03-21
3367103,neo-evolutionism,新演化論,,,2018-03-21
3367104,neo-familism,新家庭主義,,,2018-03-21
3367105,neo-Fordism,新福特主義,,,2018-03-21
3367106,neo-freudianism,新佛洛伊德主義,,,2018-03-21
3367107,neo-fuctionalism,新功能論,,,2018-03-21
3367108,neo-imperialism,新帝國主義,,,2018-03-21
3367109,neo-kantianism,新康德主義,,,2018-03-21
3367110,neo-malthusianism,新馬爾薩斯主義,,,2018-03-21
3367111,neo-marxism,新馬克思主義,,,2018-03-21
3367112,neo-positivism,新實證主義,,,2018-03-21
3367113,neoclassical economics,新古典經濟學,,,2018-03-21
3367114,neoevolutionism,新演化主義,,,2018-03-21
3367115,neofunctionalism,新功能論,,,2018-03-21
3367116,neoliberalism,新自由主義,,,2018-03-21
3367117,neonatal mortality rate,初生嬰兒死亡率,,,2018-03-21
3367118,nepotism,裙帶關係,,,2018-03-21
3367119,network,網絡,,,2018-03-21
3367120,network analysis,網絡分析,,,2018-03-21
3367121,Network Exchang Theory {=NET},網絡交換理論,,,2018-03-21
3367122,network society,網絡社會,,,2018-03-21
3367123,network structure,網絡結構,,,2018-03-21
3367124,new class,新階級,,,2018-03-21
3367125,new class theory,新階級理論,,,2018-03-21
3367126,new deal,新政,,,2018-03-21
3367127,new institutionalism,新制度論,,,2018-03-21
3367128,new international division of labor,新國際分工,,,2018-03-21
3367129,new left,新左派,,,2018-03-21
3367130,new middle class,新中產階級；新中等階級,,,2018-03-21
3367131,new religious movements,新興宗教運動,,,2018-03-21
3367132,new social movement,新社會運動,,,2018-03-21
3367133,new social movements {=NSMs},新社會運動,,,2018-03-21
