ID,英文名稱,中文名稱,圖片,中國大陸譯名,更新日期
3158257,alluvial soil,沖積土,,冲积土 ,2017-07-20
3158258,alpine glacier,高山冰河,,高山冰川,2017-07-20
3158259,alpine tundra,高山苔原,,高山冻原,2017-07-20
3158260,Altaic languages,阿爾泰語系　,,阿尔泰语系,2017-07-20
3158261,Amnesty International｛=AI｝,國際特赦組織,,国际特赦组织,2017-07-20
3158262,Andean Group,安地諾集團　,,安第斯集团,2017-07-20
3158263,andisol,灰燼土,,火山灰土,2017-07-20
3158264,angle of gradient,坡角,,坡度角,2017-07-20
3158265,annual precipitation,年雨量　,,年降水量,2017-07-20
3158266,annual range of temperature,年溫差　,,年温差,2017-07-20
3158267,anticline,背斜[構造]　,,背斜，背斜层,2017-07-20
3158268,anticyclone,反氣旋,,反气旋,2017-07-20
3158269,antidumping duties,反傾銷稅　,,反倾销税,2017-07-20
3158270,anti-globalization,反全球化　,,反全球化,2017-07-20
3158271,APEC｛Asia-Pacific Economic Cooperation｝,亞太經濟合作,,亚洲太平洋经济合作组织,2017-07-20
3158272,aquaculture fishery,水產養殖業,,水产业,2017-07-20
3158273,aquatic ecosystem,水生生態系,,水生生态系统,2017-07-20
3158274,aquifer,含水層,,含水层,2017-07-20
3158275,arctic tundra,極地苔原,,北极冻原,2017-07-20
3158276,arete,刃嶺,,刃脊,2017-07-20
3158277,arid climate,乾燥氣候　,,干燥气候,2017-07-20
3158278,aridisol,旱境土,,干旱土 ,2017-07-20
3158279,Armenian,亞美尼亞人　,,亚美尼亚人,2017-07-20
3158280,arroyo,乾谷,,旱谷,2017-07-20
3158281,artesian well,自流井,,自流井 ,2017-07-20
3158282,artificial irrigation,人工灌溉　,,人工灌溉,2017-07-20
3158283,ASEAN Free Trade Agreement｛=AFTA｝,東協自由貿易協定,,东南亚国家联盟自由贸易协定,2017-07-20
3158284,ASEAN｛Association of Southeast Asian Nations｝,東南亞國家協會,,东南亚国家联盟,2017-07-20
3158285,Asian Development Bank,亞洲開發銀行,,亚洲开发银行,2017-07-20
3158286,Asian Financial Crisis,亞洲金融風暴　,,亚洲金融危机,2017-07-20
3158287,Asia-Pacific Economic Cooperation｛=APEC｝,亞太經濟合作,,亚洲太平洋经济合作组织,2017-07-20
3158288,Association of Southeast Asian Nations｛=ASEAN｝,東南亞國家協會,,东南亚国家联盟,2017-07-20
3158289,Association of World Citizens｛=AWC｝,世界公民總會,,世界公民总会,2017-07-20
3158290,atlas,地圖集,,地图集,2017-07-20
3158291,atmosphere,大氣圈　,,大气圈 ,2017-07-20
3158292,atmospheric circulation,大氣環流,,大气环流,2017-07-20
3158293,atmospheric pressure,[大]氣壓[力],,气压,2017-07-20
3158294,atoll,環礁,,环礁 ,2017-07-20
3158295,attribute data,屬性資料,,属性数据,2017-07-20
3158296,Austro-Asiatic languages,南亞語系　,,南亚语系,2017-07-20
3158297,Austronesian languages,南島語系　,,南岛语系,2017-07-20
3158298,AWC｛Association of World Citizens｝,世界公民總會,,世界公民总会,2017-07-20
3158299,azimuthal projection,方位[角]投影；[正]方位投影,,方位投影 ,2017-07-20
3158300,azonal soil,泛域土,,泛域土,2017-07-20
3158301,Baba,峇峇　,,峇峇；巴巴,2017-07-20
3158302,Baby boom,嬰兒潮,,婴儿潮；生育高峰,2017-07-20
3158303,backshore zone,後濱區,,后滨带；后滨区,2017-07-20
3158304,bar chart,長條圖,,条形图,2017-07-20
3158305,barranca,乾谷,,峡谷；峭壁,2017-07-20
3158306,barrier reef,堡礁,,堡礁 ,2017-07-20
3158307,base level,侵蝕基準面,,地形基面 ,2017-07-20
3158308,base map,底圖,,基础地图；底图,2017-07-20
3158309,basin,盆地,,盆地 ,2017-07-20
3158310,beach,海灘,,海滩,2017-07-20
3158311,bearing,方位[角法],,支座，方位,2017-07-20
3158312,Bedouin,貝都因人,,贝多因人,2017-07-20
3158313,bedrock,底岩,,基岩 ,2017-07-20
3158314,beheaded river,斷頭河　,,断头河 ,2017-07-20
3158315,Benguela Current,本吉拉洋流,,本格拉海流,2017-07-20
3158316,biodiversity,生物多樣性　,,生物多样性 ,2017-07-20
3158317,biogeography,生物地理學,,生物地理学 ,2017-07-20
3158318,biomass energy,生質能　,,生物质能,2017-07-20
3158319,biome,生物群落,,生物群系 ,2017-07-20
3158320,biosphere,生物圈　,,生物圈 ,2017-07-20
3158321,biotechnology,生物科技,,生物技术,2017-07-20
3158322,birth rate,出生率,,出生率 ,2017-07-20
3158323,Black Plague,黑死病,,鼠疫；黑死病,2017-07-20
3158324,black soil,黑土,,黑土,2017-07-20
3158325,blind valley,盲谷,,盲谷 ,2017-07-20
3158326,blowouts,風蝕窪地　,,吹蚀坑,2017-07-20
3158327,boreal forest,寒帶針葉林　,,北方针叶林,2017-07-20
3158328,boundary cooperation area,邊界合作區,,合作区域边界,2017-07-20
3158329,Brahmans,婆羅門,,婆罗门,2017-07-20
3158330,breaking line,浪裂線　,,破裂线,2017-07-20
3158331,breaking wave,碎浪　,,近破波 ,2017-07-20
3158332,BRICs｛Brazil、Russia、India、China｝,金磚四國,,金砖四国,2017-07-20
3158333,British Commonwealth,大英國協,,英联邦,2017-07-20
3158334,broadleafed forest,闊葉林,,阔叶林,2017-07-20
3158335,broken line graph,折線圖,,折线图,2017-07-20
3158336,brown earth,環域,,棕土；褐土,2017-07-20
3158337,BRT｛Bus Rapid Transit ｝,公車捷運系統,,快速公交,2017-07-20
3158338,Bubble economy,泡沫經濟　,,泡沫经济,2017-07-20
3158339,buffer,環域,,缓冲区 ,2017-07-20
3158340,buffer zone,環域　,,缓冲区，缓冲带,2017-07-20
3158341,buffering,環域分析,,缓冲,2017-07-20
3158342,building coverage ratio,建蔽率　,,建蔽率,2017-07-20
3158343,Bus Rapid Transit｛=BRT｝,公車捷運系統,,快速公交,2017-07-20
3158344,Bushman,布希曼人,,布须曼人,2017-07-20
3158345,CACM｛Central American Common Market｝,中美洲共同市場,,中美洲共同市场,2017-07-20
3158346,cadastral map,地籍圖　,,地籍图 ,2017-07-20
3158347,calcification,鈣化[作用]　,,钙积作用 ,2017-07-20
3158348,Cambridge Phenomenon,劍橋現象,,剑桥现象,2017-07-20
3158349,canyon,峽谷,,峡谷 ,2017-07-20
3158350,CAP｛Common Agricultural Policy｝,共同農業政策,,共同农业政策,2017-07-20
3158351,cape,岬角,,地角,2017-07-20
3158352,capital intensive,資本密集,,资本密集,2017-07-20
3158353,Capitalism,資本主義　,,资本主义,2017-07-20
3158354,captured stream,被搶河,,被抢河，袭夺河,2017-07-20
3158355,carbon cycle,碳循環　,,碳循环 ,2017-07-20
3158356,carbon tax,碳稅　,,烟尘排放税,2017-07-20
3158357,Caribbean Community｛=CARICOM｝,加勒比海共同體,,加勒比共同体,2017-07-20
3158358,CARICOM｛Caribbean Community｝,加勒比海共同體,,加勒比共同体,2017-07-20
3158359,carrying capacity,負載力,,负载力,2017-07-20
3158360,cartography,地圖學,,地图学，制图学,2017-07-20
3158361,CAS｛Certified Agriculture Standards｝,優良農產品標準,,农业标准认证,2017-07-20
3158362,Caste System,種姓制度　,,等级制,2017-07-20
3158363,catchment,集水區,,集水,2017-07-20
3158364,Caucasian languages,高加索語系　,,高加索语系,2017-07-20
3158365,cave,[地下]洞穴,,洞穴,2017-07-20
3158366,CBD｛central business district｝,中心商業區,,中央商务区 ,2017-07-20
3158367,Celtic Tiger,凱爾特之虎,,凯尔特虎,2017-07-20
3158368,Central American Common Market｛=CACM｝,中美洲共同市場　,,中美洲共同市场,2017-07-20
3158369,central business district｛=CBD｝,中心商業區,,中央商务区 ,2017-07-20
3158370,central meridian,中央經線 ,,中央经线,2017-07-20
3158371,central place,中地　,,中心地,2017-07-20
3158372,central place system,中地體系,,中心地体系,2017-07-20
3158373,central place theory,中地理論,,中心地理论 ,2017-07-20
3158374,Certified Agriculture Standards｛=CAS｝,優良農產品標準　,,农业标准认证,2017-07-20
3158375,chemical weathering,化學風化,,化学风化作用 ,2017-07-20
3158376,chernozem,黑鈣土,,黑钙土 ,2017-07-20
3158377,chessboard rock,豆腐岩,,豆腐岩,2017-07-20
3158378,chestnut soil,栗鈣土,,栗钙土,2017-07-20
3158379,Chinook,欽諾克風　,,切努克风,2017-07-20
3158380,Christianity,基督教　,,基督教,2017-07-20
3158381,cirque,冰斗,,冰斗 ,2017-07-20
3158382,city,都市,,城市,2017-07-20
3158383,civilized city,文明都市,,文明城市,2017-07-20
3158384,clay,黏土；黏粒,,黏土,2017-07-20
3158385,climate,氣候,,气候,2017-07-20
3158386,climate change,氣候變遷,,气候变化,2017-07-20
3158387,climate classification,氣候分類　,,气候分类,2017-07-20
3158388,climatology,氣候學,,气候学,2017-07-20
3158389,close system,封閉系統,,封闭系统,2017-07-20
3158390,closed questionnaire,封閉式問卷,,封闭式问卷,2017-07-20
3158391,CMEA｛Council for Mutual Economic Assistance｝,經濟互助委員會,,经济互助委员会,2017-07-20
3158392,coast,海岸,,海岸,2017-07-20
3158393,coast line,海岸線,,海岸线 ,2017-07-20
3158394,coastal dune,海岸沙丘,,海岸沙丘 ,2017-07-20
3158395,Coastal Range,海岸山脈,,海岸山脉,2017-07-20
3158396,cockpit,錐丘,,灰岩盆地,2017-07-20
3158397,cold current,寒流；冷洋流,,寒流,2017-07-20
3158398,cold front,冷鋒　,,冷锋 ,2017-07-20
3158399,cold wave,寒潮,,寒潮,2017-07-20
3158400,collective farm,集體農場,,集体农场,2017-07-20
3158401,Color revolutions,顏色革命,,颜色革命,2017-07-20
3158402,column,石柱　,,石柱 ,2017-07-20
3158403,co-management,共管,,共同管理,2017-07-20
3158404,Comisión Econémica para América Latina y el Caribe｛=ECLAC｝,拉丁美洲暨加勒比海經濟委員會,,拉丁美洲和加勒比经济委员会,2017-07-20
3158405,commercial agriculture,商業性農業　,,商业性农业,2017-07-20
3158406,commercial area,商圈　,,商业区 ,2017-07-20
3158407,commercial district,商業區　,,商业区 ,2017-07-20
3158408,commercial farming,商業性農業,,商业性农业，经济农场,2017-07-20
3158409,commercial grain farming,商業性穀物農業　,,商业谷物农业,2017-07-20
3158410,Committee on Regional Trade Agreements,區域貿易協定委員會,,区域贸易协议委员会,2017-07-20
3158411,Common Agricultural Policy｛=CAP｝,共同農業政策,,共同农业政策,2017-07-20
3158412,Common Market,共同市場　,,共同市场,2017-07-20
3158413,Commonwealth of Nations,大英國協　,,英联邦,2017-07-20
3158414,community,社區　,,社区,2017-07-20
3158415,Community Architecture,社區建築,,社区建筑,2017-07-20
3158416,Community Construction,社區營造　,,社区建设,2017-07-20
3158417,community development,社區發展,,社区发展,2017-07-20
3158418,Community Development Association,社區發展協會　,,社区发展协会,2017-07-20
3158419,comparative advantage,比較利益,,比较利益；相对优势,2017-07-20
3158420,concave bank,凹岸　,,凹岸,2017-07-20
3158421,concentric zone model,同心圓模式,,同心圆模式 ,2017-07-20
3158422,condensation,凝結[作用],,凝结 ,2017-07-20
3158423,confined groundwater,受壓地下水,,承压地下水,2017-07-20
3158424,conformal projection,等角投影；正形投影,,正形投影；等角投影,2017-07-20
3158425,conic projection,圓錐投影,,圆锥投影 ,2017-07-20
3158426,conical volcano,錐狀火山　,,锥形火山,2017-07-20
3158427,coniferous forest,針葉林,,针叶林 ,2017-07-20
3158428,conservation,保育,,保育,2017-07-20
3158429,consumer,消費者,,消费者,2017-07-20
3158430,consumer electronics,消費性電子產品,,消费性电子产品,2017-07-20
3158431,consumer services,消費性服務　,,消费性劳务,2017-07-20
3158432,continental glacier,大陸冰河　,,大陆性冰川 ,2017-07-20
3158433,continental shelf,大陸棚　,,大陆架,2017-07-20
3158434,contour line,等高線,,等高线 ,2017-07-20
3158435,contour map,等高線圖　,,等高线图,2017-07-20
3158436,convective rain,對流雨,,对流雨,2017-07-20
3158437,convex bank,凸岸　,,凸岸　,2017-07-20
3158438,Cooperation Council for the Arab States of the Gulf｛=GCC｝,波斯灣合作會議,,海湾（阿拉伯国家）合作委员会,2017-07-20
3158439,coordinate system,座標系統,,坐标系 ,2017-07-20
3158440,coral leaching,珊瑚白化 ,,珊瑚白化,2017-07-20
3158441,coral-reef coast,珊瑚礁海岸,,珊瑚礁海岸,2017-07-20
3158442,Coriolis effect,柯氏效應,,科里奥利效应,2017-07-20
3158443,Coriolis force,柯氏力,,科里奥利力,2017-07-20
3158444,corrosion,溶蝕[作用],,溶蚀,2017-07-20
3158445,Council for Mutual Economic Assistance｛=CMEA｝,經濟互助委員會,,经济互助委员会,2017-07-20
3158446,Council for Security Cooperation in the Asia Pacific｛=CSCAP｝,亞太安全合作理事會,,亚太安全合作理事会,2017-07-20
3158447,country and town plan,鄉鎮計畫,,乡镇规划,2017-07-20
3158448,crater,火山口,,火山口,2017-07-20
3158449,crater lake,火口湖,,火山口湖 ,2017-07-20
3158450,creep,潛移,,蠕变 ,2017-07-20
3158451,crescent dune,新月丘,,新月形沙丘 ,2017-07-20
3158452,Cross-Border Cooperation,跨境合作,,越境合作,2017-07-20
3158453,CSCAP｛Council for Security Cooperation in the Asia Pacific｝,亞太安全合作理事會,,亚太安全合作理事会,2017-07-20
3158454,cuesta,單面山,,单面山,2017-07-20
3158455,cultural landscape,文化景觀,,文化景观 ,2017-07-20
3158456,cultural pot,文化熔爐,,文化熔炉,2017-07-20
3158457,Culture Area,文化區,,文化区 ,2017-07-20
3158458,currency area,貨幣區　,,货币区域,2017-07-20
3158459,Customs Union,關稅同盟,,关税联盟,2017-07-20
3158460,cycle of erosion,侵蝕輪迴,,侵蚀旋回,2017-07-20
3158461,cyclone,氣旋,,气旋 ,2017-07-20
3158462,cyclonic rain,氣旋雨,,气旋雨,2017-07-20
3158463,cylindrical projection,圓柱投影　,,圆柱投影 ,2017-07-20
3158464,dammed lake,堰塞湖 ,,堰塞湖,2017-07-20
3158465,death rate,死亡率,,死亡率,2017-07-20
3158466,debris flow,土石流,,泥石流 ,2017-07-20
3158467,decomposer,分解者,,分解者 ,2017-07-20
3158468,deepening process,加深作用,,深化过程,2017-07-20
3158469,deindustrialization,去工業化,,非工业化,2017-07-20
3158470,delta,三角洲　,,三角洲,2017-07-20
3158471,delta coast,三角洲海岸,,三角洲海岸 ,2017-07-20
3158472,DEM｛digital elevation model｝,數值高程模型,,数字高程模型 ,2017-07-20
3158473,demographic transition,人口轉型　,,人口过渡,2017-07-20
3158474,denationalization,去國家化,,非国有化,2017-07-20
3158475,dengue fever,登革熱,,登革热 ,2017-07-20
3158476,dependent population,依賴人口　,,被抚养人口,2017-07-20
3158477,deposition,堆積[作用],,堆积作用 ,2017-07-20
3158478,desert,沙漠,,荒漠 ,2017-07-20
3158479,desert climate,沙漠氣候,,荒漠气候,2017-07-20
3158480,desert soil,荒漠土　,,荒漠土壤 ,2017-07-20
3158481,desertification,沙漠化,,荒漠化,2017-07-20
3158482,deterritorialization,去領域化　,,非领土化,2017-07-20
3158483,deurbanization,去都市化,,非都市化,2017-07-20
3158484,Developed Country,已發展國家,,发达国家,2017-07-20
3158485,Developing Country,發展中國家,,发展中国家 ,2017-07-20
3158486,dairy farming,酪農業　,,酪农业,2017-07-26
3158487,differential erosion,差異侵蝕　,,差别侵蚀,2017-07-20
3158488,digital city,數位都市　,,数字城市,2017-07-20
3158489,digital divide,數位落差　,,数字鸿沟；数位落差,2017-07-20
3158490,digital earth,數位地球,,数字地球；数字地球,2017-07-20
3158491,digital elevation model｛=DEM｝,數值高程模型,,数字高程模型,2017-07-20
3158492,digital map,數值地圖,,数字地图,2017-07-20
3158493,digital terrain model｛=DTM｝,數值地形模型,,数字地形模型,2017-07-20
3158494,dioxin,戴奧辛　,,二氧（杂）芑,2017-07-20
3158495,discharge hydrograph,流量歷線,,流量过程线图,2017-07-20
3158496,discount store,廉價商店　,,廉价商店,2017-07-20
3158497,disintegration,崩解,,剥蚀，崩解,2017-07-20
3158498,diverted stream,改向河,,转向河,2017-07-20
3158499,division of labor,分工,,分工,2017-07-20
3158500,doldrums,赤道無風帶　,,赤道无风带,2017-07-20
3158501,doline,滲穴,,溶[蚀漏]斗 ,2017-07-20
3158502,dormant volcano,休火山,,休眠火山 ,2017-07-20
3158503,dot map,點子圖,,点值图 ,2017-07-20
3158504,drainage system,水系,,排水系统 ,2017-07-20
3158505,Dravidian languages,達羅毗荼語系　,,达罗毗荼语系,2017-07-20
3158506,drip irrigation,滴灌[法],,滴灌,2017-07-20
3158507,drowned valley,溺谷,,溺谷，沉没谷,2017-07-20
3158508,drumlin,鼓丘 ,,鼓丘,2017-07-20
3158509,dryland farming,乾耕；旱作農業,,旱地农业,2017-07-20
3158510,DTM｛digital terrain model｝,數值地形模型,,数字地形模型 ,2017-07-20
3158511,dune,沙丘,,沙丘,2017-07-20
3158512,dust storm,沙塵暴,,沙[尘]暴 ,2017-07-20
3158513,dynamic equilibrium,動態平衡,,动态平衡,2017-07-20
3158514,earth axis,地軸,,地轴 ,2017-07-20
3158515,earth surface,地表,,地球表面 ,2017-07-20
3158516,Eastern church,東正教,,东正教会,2017-07-20
3158517,EC,歐洲共同體,,欧盟,2017-07-20
3158518,ECLAC｛Comisión Econémica para América Latina y el Caribe｝,拉丁美洲暨加勒比海經濟委員會,,拉丁美洲和加勒比经济委员会,2017-07-20
3158519,Eco-city,生態都市　,,生态城市 ,2017-07-20
3158520,ecological agriculture,生態農業,,生态农业 ,2017-07-20
3158521,ecological analysis,生態分析　,,生态分析,2017-07-20
3158522,ecological balance,生態平衡,,生态平衡 ,2017-07-20
3158523,Ecological Community,生態社區　,,生态社区,2017-07-20
3158524,ecological deficit,生態赤字,,生态赤字 ,2017-07-20
3158525,ecological footprint,生態足跡,,生态足迹 ,2017-07-20
3158526,Economic Cooperation Greater Mekong Sub-region｛=GMS｝,大湄公河次區域經濟合作,,大湄公河次区域经济合作,2017-07-20
3158527,economic goegraphy,經濟地理學,,经济地理学,2017-07-20
3158528,Economic Partnership Agreement｛=EPA｝,經濟夥伴關係協定,,经济伙伴关系协定,2017-07-20
3158529,Economic Union,經濟同盟　,,经济联盟；经济同盟,2017-07-20
3158530,economies of scale,規模經濟,,规模经济 ,2017-07-20
3158531,ecosystem,生態系統,,生态系统 ,2017-07-20
3158532,ecotourism,生態旅遊　,,生态旅游 ,2017-07-20
3158533,ECSC｛European Coal and Steel Community｝,歐洲煤鋼共同體,,欧洲煤钢共同体,2017-07-20
3158534,EEC｛European Economic Community｝,歐洲經濟共同體,,欧洲经济共同体,2017-07-20
3158535,EFTA｛European Free Trade Association｝,歐洲自由貿易協會,,欧洲自由贸易协会,2017-07-20
3158536,EIA｛Environmental Impact Assessment ｝,環境影響評估,,环境影响评价 ,2017-07-20
3158537,El Niño,聖嬰現象　,,厄尔尼诺 ,2017-07-20
3158538,elbow of capture,襲奪灣；搶水灣,,袭夺〔河〕弯,2017-07-20
3158539,electrical conductivity,電導度,,电导率,2017-07-20
3158540,emigration,遷出,,迁出,2017-07-20
3158541,empowerment,賦權　,,授权,2017-07-20
3158542,EMU｛European Coal and Steel Community｝,歐洲貨幣聯盟,,（欧洲）货币同盟,2017-07-20
3158543,enclosure movement,圈地運動　,,圈地运动,2017-07-20
3158544,end moraine,端磧,,终碛,2017-07-20
3158545,endemic,地方病,,地方病,2017-07-20
3158546,endogenetic process,內營力,,内力作用,2017-07-20
3158547,energy,能量,,能量 ,2017-07-20
3158548,entisol,新成土,,新成土,2017-07-20
3158549,Environment Impact Statement,環境影響說明書　,,环境影响报告书,2017-07-20
3158550,environmental carrying capacit,環境負載力,,环境承载力,2017-07-20
3158551,Environmental Impact Assessment｛=EIA｝,環境影響評估,,环境影响评价,2017-07-20
3158552,EOIs｛export-oriented industries｝,出口導向產業,,出口创汇型产业,2017-07-20
3158553,EPA｛Economic Partnership Agreement｝,經濟夥伴關係協定,,经济伙伴协议,2017-07-20
3158554,epicenter,震央,,震中,2017-07-20
3158555,equation of time,時差　,,时差 ,2017-07-20
3158556,equator,赤道,,赤道 ,2017-07-20
3158557,equatorial trough,赤道低壓帶　,,赤道槽,2017-07-20
3158558,equidistant projection,等距投影,,等距投影 ,2017-07-20
3158559,equivalent projection,等積投影　　,,等积投影 ,2017-07-20
3158560,erosion,侵蝕　,,侵蚀作用 ,2017-07-20
3158561,erosion cycle,侵蝕輪迴,,侵蚀循环 ,2017-07-20
3158562,eruption,噴發,,喷发 ,2017-07-20
3158563,esker,蛇丘,,蛇形丘,2017-07-20
3158564,EU｛European Union｝,歐洲聯盟,,欧盟,2017-07-20
3158565,EURATOM｛European Atomic Energy Community｝,歐洲原子能共同體,,欧洲原子能共同体,2017-07-20
3158566,Euro,歐元,,欧元,2017-07-20
3158567,European Atomic Energy Community｛=EURATOM｝,歐洲原子能共同體,,欧洲原子能共同体,2017-07-20
3158568,European Central Bank,歐洲中央銀行,,欧洲中央银行,2017-07-20
3158569,European Coal and Steel Community｛=ECSC｝,歐洲煤鋼共同體,,欧洲煤钢共同体,2017-07-20
3158570,European Commission,歐洲執行委員會,,欧洲委员会,2017-07-20
3158571,European Community｛=EC｝,歐洲共同體,,欧洲共同体,2017-07-20
3158572,European Economic Community｛=EEC｝,歐洲經濟共同體,,欧洲经济共同体,2017-07-20
3158573,European Free Trade Association｛=EFTA｝,歐洲自由貿易協會,,欧洲自由贸易协会,2017-07-20
3158574,European Monetary Union｛=EMU｝,歐洲貨幣聯盟,,（欧洲）货币联盟,2017-07-20
3158575,European Parliament,歐洲議會　,,欧洲议会,2017-07-20
3158576,European Union｛=EU｝,歐洲聯盟,,欧盟,2017-07-20
3158577,eutrophication,優養化,,富营养化,2017-07-20
3158578,evaporation,蒸發[作用]　,,蒸发,2017-07-20
3158579,evapotranspiration,蒸發散[作用]　,,总蒸发,2017-07-20
3158580,exfoliation,鱗剝[作用],,页状剥落,2017-07-20
3158581,exfoliation boulder,鱗剝巨礫,,角质巨石,2017-07-20
3158582,exfoliation dome,鱗剝穹丘,,页状剥落丘,2017-07-20
3158583,exogenetic process,外營力,,外力作用,2017-07-20
3158584,export processing zone,加工出口區,,出口加工区,2017-07-20
3158585,export-oriented industries｛=EOIs｝,出口導向產業,,外向型产业,2017-07-20
3158586,extensive agriculture,粗放農業,,粗放农业 ,2017-07-20
3158587,extinct volcano,死火山,,死火山 ,2017-07-20
3158588,extreme temperature,極端溫度,,极端温度,2017-07-20
3158589,extrusion,噴出[作用],,喷出,2017-07-20
3158590,fall,墜落；落石,,塌落 ,2017-07-20
3158591,fallowing,休耕,,休耕制,2017-07-20
3158592,FAO｛Food and Agriculture Organization of the United Nations｝,聯合國糧食暨農業組織,,联合国粮食及农业组织,2017-07-20
3158593,fault,斷層,,断层,2017-07-20
3158594,fault coast,斷層海岸,,断层海岸,2017-07-20
3158595,fault scarp,斷層崖,,断层崖,2017-07-20
3158596,FCCC｛Framework Convention on Climate Change｝,氣候變化綱要公約,,气候变化纲要公约,2017-07-20
3158597,FDI｛foreign direct investent｝,外國直接投資,,对外直接投资,2017-07-20
3158598,feedback,回饋,,反馈 ,2017-07-20
3158599,ferrallitisation,鐵鋁化作用,,铁铝化过程,2017-07-20
3158600,financial center,金融中心　,,金融中心,2017-07-20
3158601,fishing ground,漁場　,,渔场 ,2017-07-20
3158602,fjord,峽灣　,,峡湾 ,2017-07-20
3158603,fjord coast,峽灣海岸,,峡湾海岸,2017-07-20
3158604,flexible production,彈性生產　,,柔性生产,2017-07-20
3158605,flood peak,洪峰,,洪峰 ,2017-07-20
3158606,flood plain,氾濫平原,,泛滥平原,2017-07-20
3158607,floor area ratio,容積率　,,容积率,2017-07-20
3158608,flow map,流線圖,,流程图,2017-07-20
3158609,fluvial terrace,河階,,河成阶地,2017-07-20
3158610,foehn,焚風,,焚风,2017-07-20
3158611,fold,褶曲；褶皺,,褶皱 ,2017-07-20
3158612,Food and Agriculture Organization of the United Nations｛=FAO｝,聯合國糧食暨農業組織,,联合国粮食及农业组织,2017-07-20
3158613,forced migration,強迫遷移,,强迫迁移,2017-07-20
3158614,Fordism,福特主義　,,福特主义 ,2017-07-20
3158615,Fordism production,福特主義生產方式,,福特主义生产方式,2017-07-20
3158616,foreign direct investent｛=FDI｝,外國直接投資,,对外直接投资,2017-07-20
3158617,Foreign worker,外籍勞工　,,外籍劳工,2017-07-20
3158618,foreshore zone,前濱區,,前滨区,2017-07-20
3158619,Framework Convention on Climate Change｛=FCCC｝,氣候變化綱要公約　,,气候变化纲要公约,2017-07-20
3158620,free groundwater,自由地下水,,无压地下水；自由地下水,2017-07-20
3158621,free migration,自由遷移,,自由迁移,2017-07-20
3158622,Free Trade Agreement｛=FTA｝,自由貿易協定,,自由贸易协定,2017-07-20
3158623,Free Trade Area of the Americas｛=FTAA｝,美洲自由貿易區,,美洲自由贸易区,2017-07-20
3158624,Free Trade Area｛=FTA｝,自由貿易區,,自由贸易区,2017-07-20
3158625,frigid zone climate,寒帶氣候,,寒带气候,2017-07-20
3158626,fringing reef,裙礁,,岸礁 ,2017-07-20
3158627,front,鋒面　,,锋,2017-07-20
3158628,frontal rain,鋒面雨,,锋面雨,2017-07-20
3158629,frozen soil,凍土　,,冻土,2017-07-20
3158630,FTA｛Free Trade Agreement ｝,自由貿易協定,,自由贸易协定,2017-07-20
3158631,FTA｛Free Trade Area｝,自由貿易區,,自由贸易区,2017-07-20
